obs_num,observed_o,observed_1,user_id,quality_gr,place_gues,latitude,longitude,ArcMap_IslandName,month,day,year,infraorder,suborder,superfamily,bee,family,subfamily,tribe,subtribe,genus,subgenus,species,scientific,island
117,2019/04/26 10:12 AM PDT,4/26/19 0:00,23091,needs_id,"Los Angeles County, CA, USA",32.91966436,-118.5422704,San Clemente,4,26,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
118,Fri Apr 26 2019 09:52:30 GMT-0700 (PDT),4/26/19 0:00,1474963,needs_id,"San Clemente Island Underwater Range, , CA, US",32.85568667,-118.4723583,San Clemente,4,26,2019,,,,,Pompilidae,,,,,,,Pompilidae,San Clemente
119,Fri Apr 26 2019 09:47:56 GMT-0700 (PDT),4/26/19 0:00,1474963,needs_id,"San Clemente Island Underwater Range, , CA, US",32.85522,-118.472825,San Clemente,4,26,2019,,,,Anthophila,Megachilidae,,,,Anthidium,,,Anthidium,San Clemente
120,2019/04/26 10:52 AM PDT,4/26/19 0:00,455388,needs_id,"Los Angeles County, CA, USA",32.90938691,-118.5291353,San Clemente,4,26,2019,,,,,Formicidae,,,,,,,Formicidae,San Clemente
121,2019/04/26 12:58 PM PDT,4/26/19 0:00,455388,needs_id,"Los Angeles County, CA, USA",32.90992311,-118.5285113,San Clemente,4,26,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
122,Sat Apr 27 2019 16:41:23 GMT-0700 (PDT),4/27/19 0:00,688240,needs_id,"San Clemente Island Underwater Range, , CA, US",32.95223862,-118.5274272,San Clemente,4,27,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
123,2019/04/27 4:41 PM PDT,4/27/19 0:00,213838,needs_id,"san clemente island, ca",32.946245,-118.523101,San Clemente,4,27,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
124,2019/04/28 10:48 AM PDT,4/28/19 0:00,455388,needs_id,"Los Angeles County, CA, USA",32.90162137,-118.4660439,San Clemente,4,28,2019,,,,Anthophila,Apidae,,,,Habropoda,,depressa,Habropoda depressa,San Clemente
125,2019/04/27 12:44 PM PDT,4/27/19 0:00,455388,needs_id,"Los Angeles County, CA, USA",32.97047997,-118.5682608,San Clemente,4,27,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
126,Sun Apr 28 2019 09:58:04 GMT-0700 (PDT),4/28/19 0:00,1474963,needs_id,"San Clemente Island Underwater Range, , CA, US",32.88245333,-118.5113533,San Clemente,4,28,2019,,,,Anthophila,Apidae,,,,Anthophora,,,Anthophora,San Clemente
127,Mon Apr 29 2019 10:15:12 GMT-0700 (PDT),4/29/19 0:00,213838,needs_id,"Los Angeles County, US-CA, US",32.84401882,-118.3860915,San Clemente,4,29,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
128,Mon Apr 29 2019 11:25:16 GMT-0700 (PDT),4/29/19 0:00,213838,research,"Los Angeles County, US-CA, US",32.84433038,-118.3839705,San Clemente,4,29,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
129,2019/04/29 1:25 PM PDT,4/29/19 0:00,23091,research,"Los Angeles County, CA, USA",32.85972175,-118.4132532,San Clemente,4,29,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
130,2019/04/29 11:57 AM PDT,4/29/19 0:00,455388,research,"Los Angeles County, CA, USA",32.91830944,-118.4863784,San Clemente,4,29,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
131,Tue Apr 30 2019 13:31:43 GMT-0700 (PDT),4/30/19 0:00,266196,research,"Los Angeles County, US-CA, US",32.85640484,-118.4045927,San Clemente,4,30,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
132,Mon Apr 29 2019 11:50:42 GMT-0700 (PDT),4/29/19 0:00,61862,needs_id,"Los Angeles County, US-CA, US",32.91868529,-118.5446844,San Clemente,4,29,2019,,,,,Crabronidae,,,,Bembix,,,Bembix,San Clemente
133,Wed May 01 2019 11:20:24 GMT-0700 (PDT),5/1/19 0:00,213838,needs_id,"Los Angeles County, US-CA, US",32.8851173,-118.4836301,San Clemente,5,1,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
134,Wed May 01 2019 07:17:24 GMT-0700 (PDT),5/1/19 0:00,266196,needs_id,"Los Angeles County, US-CA, US",32.90907106,-118.5135877,San Clemente,5,1,2019,,,,,Ichneumonidae,,,,Netelia,,,Netelia,San Clemente
135,Wed May 01 2019 09:08:47 GMT-0700 (PDT),5/1/19 0:00,246499,research,"San Clemente Island Underwater Range, , CA, US",33.01380833,-118.5679167,San Clemente,5,1,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
136,Wed May 01 2019 09:02:53 GMT-0700 (PDT),5/1/19 0:00,246499,research,"San Clemente Island Underwater Range, , CA, US",33.013775,-118.5678117,San Clemente,5,1,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
137,Tue Apr 30 2019 18:12:21 GMT-0700 (PDT),4/30/19 0:00,246499,needs_id,"San Clemente Island Underwater Range, , CA, US",32.99848418,-118.5528123,San Clemente,4,30,2019,,,,,Ichneumonidae,,,,Ophion,,,Ophion,San Clemente
138,Tue Apr 30 2019 13:51:39 GMT-0700 (PDT),4/30/19 0:00,246499,research,"San Clemente Island Underwater Range, , CA, US",32.86151167,-118.4169083,San Clemente,4,30,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
139,Wed May 01 2019 09:07:01 GMT-0700 (PDT),5/1/19 0:00,246499,research,"San Clemente Island Underwater Range, , CA, US",33.01378612,-118.5679083,San Clemente,5,1,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
140,Tue Apr 30 2019 13:07:35 GMT-0700 (PDT),4/30/19 0:00,688240,needs_id,"Los Angeles County, US-CA, US",32.84641106,-118.4200271,San Clemente,4,30,2019,,,,,Formicidae,,,,,,,Formicidae,San Clemente
141,Wed May 01 2019 09:00:37 GMT-0700 (PDT),5/1/19 0:00,61862,needs_id,"Los Angeles County, US-CA, US",33.01375365,-118.567685,San Clemente,5,1,2019,,,,,Sphecidae,,,,Podalonia,,,Podalonia,San Clemente
142,Wed May 01 2019 09:04:11 GMT-0700 (PDT),5/1/19 0:00,61862,needs_id,"Los Angeles County, US-CA, US",33.01380083,-118.5678598,San Clemente,5,1,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
143,Wed May 01 2019 11:41:46 GMT-0700 (PDT),5/1/19 0:00,61862,needs_id,"Los Angeles County, US-CA, US",32.86029532,-118.4610104,San Clemente,5,1,2019,,,,,Pompilidae,,,,,,,Pompilidae,San Clemente
144,2019/05/02 11:47 AM PDT,5/2/19 0:00,23091,needs_id,"Los Angeles County, CA, USA",32.86504462,-118.425004,San Clemente,5,2,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
145,Wed May 01 2019 09:00:15 GMT-0700 (PDT),5/1/19 0:00,246499,needs_id,"San Clemente Island Underwater Range, , CA, US",33.013775,-118.5676283,San Clemente,5,1,2019,,,,,Sphecidae,,,,Podalonia,,,Podalonia,San Clemente
146,Tue Apr 30 2019 11:32:51 GMT-0700 (PDT),4/30/19 0:00,246499,research,"San Clemente Island Underwater Range, , CA, US",32.86145,-118.4180833,San Clemente,4,30,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
147,Mon Apr 29 2019 11:52:39 GMT-0700 (PDT),4/29/19 0:00,246499,needs_id,"San Clemente Island Underwater Range, , CA, US",32.918675,-118.5444717,San Clemente,4,29,2019,,,,Anthophila,Apidae,,,,Nomada,,,Nomada,San Clemente
148,Mon Apr 29 2019 11:51:05 GMT-0700 (PDT),4/29/19 0:00,246499,needs_id,"San Clemente Island Underwater Range, , CA, US",32.91872,-118.5446467,San Clemente,4,29,2019,,,,,Crabronidae,,,,Bembix,,,Bembix,San Clemente
149,Tue May 07 2019 11:19:21 GMT-0700 (PDT),5/7/19 0:00,688240,needs_id,"Los Angeles County, US-CA, US",32.87554441,-118.4854651,San Clemente,5,7,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
150,Wed May 08 2019 08:23:16 GMT-0700 (PDT),5/8/19 0:00,688240,research,"San Clemente Island Underwater Range, , CA, US",32.89855833,-118.515945,San Clemente,5,8,2019,,,,,Formicidae,,,,Tapinoma,,sessile,Tapinoma sessile,San Clemente
151,Wed May 08 2019 08:21:08 GMT-0700 (PDT),5/8/19 0:00,688240,research,"San Clemente Island Underwater Range, , CA, US",32.898655,-118.5159833,San Clemente,5,8,2019,,,,,Formicidae,,,,Monomorium,,ergatogyna,Monomorium ergatogyna,San Clemente
152,2019-05-06 3:18:04 PM PDT,5/6/19 0:00,513070,needs_id,"Unnamed Road, California, USA",32.82648087,-118.3616104,San Clemente,5,6,2019,,,,,Sphecidae,,Ammophilini,,,,,Ammophilini,San Clemente
153,2019-05-07 10:13:39 AM PDT,5/7/19 0:00,513070,needs_id,"Los Angeles County, CA, USA",32.87023926,-118.495163,San Clemente,5,7,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
154,Sat May 11 2019 10:05:56 GMT-0700 (PDT),5/11/19 0:00,688240,needs_id,"San Clemente Island Underwater Range, , CA, US",32.90385463,-118.4630864,San Clemente,5,11,2019,,,,,Formicidae,,,,Camponotus,,hyatti,Camponotus hyatti bakeri,San Clemente
155,2019-05-07 10:30:40 AM PDT,5/7/19 0:00,513070,needs_id,"Los Angeles County, CA, USA",32.87003326,-118.4948502,San Clemente,5,7,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
156,2019-05-02 4:52:19 PM PDT,5/2/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.98263168,-118.5707703,San Clemente,5,2,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
157,2019-05-02 4:24:49 PM PDT,5/2/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.98566055,-118.5726318,San Clemente,5,2,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
158,2019-05-02 2:52:26 PM PDT,5/2/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.98273087,-118.5701141,San Clemente,5,2,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
159,2019-05-02 9:35:23 PM PDT,5/2/19 0:00,34488,needs_id,"Unnamed Road, California, USA",32.99597418,-118.5521753,San Clemente,5,2,2019,,,,,Ichneumonidae,,,,Ophion,,,Ophion,San Clemente
160,2019-05-05 11:21:14 AM PDT,5/5/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.91863632,-118.4894867,San Clemente,5,5,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
161,2019-05-07 1:40:00 PM PDT,5/7/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.87049103,-118.4959106,San Clemente,5,7,2019,,,,Anthophila,Megachilidae,,,,Anthidium,,maculosum,Anthidium maculosum,San Clemente
162,2019-05-07 11:21:41 AM PDT,5/7/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.87116623,-118.495369,San Clemente,5,7,2019,,,,Anthophila,Apidae,,,,Habropoda,,depressa,Habropoda depressa,San Clemente
163,2019-05-07 10:44:52 AM PDT,5/7/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.87111282,-118.4951096,San Clemente,5,7,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
164,2019-05-07 10:38:26 AM PDT,5/7/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.87086487,-118.4951553,San Clemente,5,7,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
165,2019-05-07 10:33:32 AM PDT,5/7/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.87078857,-118.4952621,San Clemente,5,7,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
166,2019-05-06 3:30:27 PM PDT,5/6/19 0:00,34488,needs_id,"Unnamed Road, California, USA",32.82754135,-118.3641205,San Clemente,5,6,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
167,2019-05-06 2:33:39 PM PDT,5/6/19 0:00,34488,needs_id,"Unnamed Road, California, USA",32.82645416,-118.3614883,San Clemente,5,6,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
168,2019-05-06 2:02:48 PM PDT,5/6/19 0:00,34488,needs_id,"Los Angeles County, US-CA, US",32.82564163,-118.3596954,San Clemente,5,6,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
169,2019-05-06 1:32:54 PM PDT,5/6/19 0:00,34488,needs_id,"Los Angeles County, US-CA, US",32.82511139,-118.3583374,San Clemente,5,6,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
170,2019-05-06 8:58:12 AM PDT,5/6/19 0:00,34488,needs_id,"Los Angeles County, US-CA, US",32.87812042,-118.4373932,San Clemente,5,6,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
171,2019-05-05 12:41:10 PM PDT,5/5/19 0:00,34488,research,"Los Angeles County, US-CA, US",32.91827393,-118.4902649,San Clemente,5,5,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
172,2019-05-05 9:33:26 AM PDT,5/5/19 0:00,34488,needs_id,"Los Angeles County, CA, USA",32.87643101,-118.4346309,San Clemente,5,5,2019,,,Ichneumonoidea,, ,,,,,,,Ichneumonoidea,San Clemente
173,2019-05-04 9:47:25 PM PDT,5/4/19 0:00,34488,needs_id,"Los Angeles County, US-CA, US",32.99599075,-118.5523453,San Clemente,5,4,2019,,,,,Ichneumonidae,,,,Ophion,,,Ophion,San Clemente
174,2019-05-04 4:44:36 PM PDT,5/4/19 0:00,34488,research,"Los Angeles County, CA, USA",32.98307098,-118.5715613,San Clemente,5,4,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
175,2019-05-04 4:42:53 PM PDT,5/4/19 0:00,34488,research,"Los Angeles County, CA, USA",32.98339243,-118.5715261,San Clemente,5,4,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
176,2019-05-04 1:13:23 PM PDT,5/4/19 0:00,34488,needs_id,"Los Angeles County, US-CA, US",32.87786865,-118.4353333,San Clemente,5,4,2019,,,,Anthophila,Megachilidae,,,,Osmia,,,Osmia,San Clemente
177,2019-05-03 1:54:21 PM PDT,5/3/19 0:00,34488,research,"Los Angeles County, CA, USA",32.86833572,-118.4898071,San Clemente,5,3,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
178,2019-05-03 1:53:21 PM PDT,5/3/19 0:00,34488,needs_id,"Los Angeles County, CA, USA",32.86832428,-118.48983,San Clemente,5,3,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
179,2019-05-03 12:09:07 PM PDT,5/3/19 0:00,34488,needs_id,"Los Angeles County, CA, USA",32.86848831,-118.4889603,San Clemente,5,3,2019,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Clemente
180,2019-05-03 11:32:41 AM PDT,5/3/19 0:00,34488,needs_id,"Los Angeles County, CA, USA",32.8682251,-118.4893112,San Clemente,5,3,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
181,2019-05-03 9:14:17 AM PDT,5/3/19 0:00,34488,needs_id,"Los Angeles County, CA, USA",32.86867523,-118.4885941,San Clemente,5,3,2019,,,,,Formicidae,,,,Camponotus,,bakeri,Camponotus bakeri,San Clemente
182,2019-05-03 8:52:58 AM PDT,5/3/19 0:00,34488,needs_id,"Los Angeles County, CA, USA",32.87388229,-118.485527,San Clemente,5,3,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
183,2019/05/06 11:50 AM PDT,5/6/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.82584444,-118.36045,San Clemente,5,6,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
184,2019/05/06 3:38 PM PDT,5/6/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.82651111,-118.3617639,San Clemente,5,6,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
185,2019/05/06 3:30 PM PDT,5/6/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.82647222,-118.3617028,San Clemente,5,6,2019,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,San Clemente
186,2019/05/08 1:17 PM PDT,5/8/19 0:00,195291,research,"Los Angeles County, CA, USA",32.98319755,-118.5698527,San Clemente,5,8,2019,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,San Clemente
187,2019/05/08 1:18 PM PDT,5/8/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.90897644,-118.480671,San Clemente,5,8,2019,,,,Anthophila,Apidae,,,,Anthophora,,,Anthophora,San Clemente
188,2019/05/08 1:19 PM PDT,5/8/19 0:00,195291,research,"Los Angeles County, CA, USA",32.8795587,-118.4345917,San Clemente,5,8,2019,,,,Anthophila,Apidae,,,,Habropoda,,depressa,Habropoda depressa,San Clemente
189,2019/04/13 1:29 PM PDT,4/13/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.87789444,-118.4353556,San Clemente,4,13,2019,,,,Anthophila,Megachilidae,,,,Osmia,,,Osmia,San Clemente
190,2019/04/14 11:37 AM PDT,4/14/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.87789444,-118.4354556,San Clemente,4,14,2019,,,,Anthophila,Megachilidae,,,,Osmia,,,Osmia,San Clemente
191,2019/04/14 11:53 AM PDT,4/14/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.87775833,-118.4355861,San Clemente,4,14,2019,,,,Anthophila,Megachilidae,,,,Osmia,Melanosmia,,Melanosmia,San Clemente
192,2019/04/14 11:52 AM PDT,4/14/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.87775833,-118.4355861,San Clemente,4,14,2019,,,,Anthophila,Megachilidae,,,,Osmia,Melanosmia,,Melanosmia,San Clemente
193,2019/04/14 4:47 PM PDT,4/14/19 0:00,195291,needs_id,"Los Angeles County, CA, USA",32.82621389,-118.3611917,San Clemente,4,14,2019,,,,,Sphecidae,,,,Ammophila,,,Ammophila,San Clemente
194,2019/04/15 8:36 PM PDT,4/15/19 0:00,195291,research,"Los Angeles County, CA, USA",32.87770256,-118.4348212,San Clemente,4,15,2019,,,,Anthophila,Apidae,,,,Habropoda,,depressa,Habropoda depressa,San Clemente
195,2019/03/07 7:37 PM PST,3/7/19 0:00,195291,needs_id,Delphinium Site,32.91743199,-118.4911621,San Clemente,3,7,2019,,,,Anthophila,Andrenidae,,,,Andrena,Diandrena,,Diandrena,San Clemente
196,2019/04/28 3:11 PM PDT,4/28/19 0:00,523703,needs_id,"Los Angeles County, CA, USA",32.88529627,-118.5159239,San Clemente,4,28,2019,,,,,Sphecidae,,Prionychini,,,,,Prionychini,San Clemente
197,2019/04/28 3:47 PM PDT,4/28/19 0:00,523703,needs_id,"Los Angeles County, CA, USA",32.88529627,-118.5159239,San Clemente,4,28,2019,,,,Anthophila,Megachilidae,,,,Anthidium,,,Anthidium,San Clemente
198,2019/04/28 3:51 PM PDT,4/28/19 0:00,523703,needs_id,"Los Angeles County, CA, USA",32.88529627,-118.5159239,San Clemente,4,28,2019,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,San Clemente
199,2019/04/28 4:11 PM PDT,4/28/19 0:00,523703,research,"Los Angeles County, CA, USA",32.88529627,-118.5159239,San Clemente,4,28,2019,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,San Clemente
200,Mon May 27 2019 13:55:50 GMT-0700 (PDT),5/27/19 0:00,688240,needs_id,"San Clemente Island Underwater Range, , CA, US",32.87829847,-118.4928504,San Clemente,5,27,2019,,,,,Formicidae,,,,Camponotus,,,Camponotus,San Clemente
201,Wed May 29 2019 16:18:31 GMT-0700 (PDT),5/29/19 0:00,195291,research,"San Clemente Island Underwater Range, , CA, US",32.982505,-118.5697033,San Clemente,5,29,2019,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,San Clemente
202,Thu May 30 2019 12:08:14 GMT-0700 (PDT),5/30/19 0:00,195291,research,"San Clemente Island Underwater Range, , CA, US",32.91856333,-118.4894333,San Clemente,5,30,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,San Clemente
203,Fri May 31 2019 14:46:39 GMT-0700 (PDT),5/31/19 0:00,195291,needs_id,"San Clemente Island Underwater Range, , CA, US",32.82630333,-118.3614667,San Clemente,5,31,2019,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,San Clemente
204,Sat Jun 01 2019 15:01:21 GMT-0700 (PDT),6/1/19 0:00,195291,needs_id,"San Clemente Island Underwater Range, , CA, US",32.82637,-118.3614367,San Clemente,6,1,2019,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,San Clemente
205,Sun Jun 02 2019 10:49:26 GMT-0700 (PDT),6/2/19 0:00,195291,research,"San Clemente Island Underwater Range, , CA, US",32.87668333,-118.434745,San Clemente,6,2,2019,,,,Anthophila,Megachilidae,,,,Anthidium,,maculosum,Anthidium maculosum,San Clemente
206,Mon Jun 03 2019 14:18:50 GMT-0700 (PDT),6/3/19 0:00,195291,research,"San Clemente Island Underwater Range, , CA, US",32.86992833,-118.4961467,San Clemente,6,3,2019,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,San Clemente
207,Tue Jun 04 2019 10:50:35 GMT-0700 (PDT),6/4/19 0:00,195291,needs_id,"San Clemente Island Underwater Range, , CA, US",32.91873,-118.5449833,San Clemente,6,4,2019,,,,,Crabronidae,,,,Bembix,,,Bembix,San Clemente
208,Tue Jun 04 2019 11:17:01 GMT-0700 (PDT),6/4/19 0:00,195291,needs_id,"San Clemente Island Underwater Range, , CA, US",32.91873667,-118.5449833,San Clemente,6,4,2019,,,,Anthophila,Apidae,,,,Nomada,,,Nomada,San Clemente
209,Tue Jun 04 2019 14:30:29 GMT-0700 (PDT),6/4/19 0:00,195291,research,"San Clemente Island Underwater Range, , CA, US",33.01590278,-118.5956583,San Clemente,6,4,2019,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,San Clemente
210,2019-05-30 4:12:48 PM PDT,5/30/19 0:00,513070,needs_id,"Los Angeles County, CA, USA",32.98265076,-118.5701675,San Clemente,5,30,2019,,,,,Formicidae,,,,Camponotus,,,Camponotus,San Clemente
211,2019-06-04 2:45:07 PM PDT,6/4/19 0:00,513070,needs_id,"Los Angeles County, US-CA, US",33.01662064,-118.5961609,San Clemente,6,4,2019,,,,,Sphecidae,,,,Podalonia,,,Podalonia,San Clemente
212,2019-06-03 11:36:42 AM PDT,6/3/19 0:00,513070,research,"Los Angeles County, US-CA, US",32.86992264,-118.4962082,San Clemente,6,3,2019,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,San Clemente
213,2019-06-04 2:33:55 PM PDT,6/4/19 0:00,513070,needs_id,"Los Angeles County, US-CA, US",33.01796722,-118.5818024,San Clemente,6,4,2019,,,,Anthophila,Apidae,,,,Anthophora,,,Anthophora,San Clemente
214,2019-06-04 2:28:21 PM PDT,6/4/19 0:00,513070,research,"Los Angeles County, US-CA, US",33.01609039,-118.5955963,San Clemente,6,4,2019,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,San Clemente
215,2019-06-04 2:22:38 PM PDT,6/4/19 0:00,513070,research,"Los Angeles County, US-CA, US",33.01796722,-118.5818024,San Clemente,6,4,2019,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,San Clemente
216,2019-06-04 12:21:47 PM PDT,6/4/19 0:00,513070,needs_id,"Los Angeles County, US-CA, US",32.91898727,-118.5437012,San Clemente,6,4,2019,,,,,Crabronidae,,,,Bembix,,,Bembix,San Clemente
217,2019-06-04 11:53:25 AM PDT,6/4/19 0:00,513070,needs_id,"Los Angeles County, US-CA, US",32.91868591,-118.544899,San Clemente,6,4,2019,,,,Anthophila,Apidae,,,,Nomada,,,Nomada,San Clemente
