record,source,month_arabic,day_arabic,year,island,order,family,genus,acceptedGenus,specificEp,acceptedEpithet,scientificName,acceptedScientificName
occurrence,iNaturalist,4,14,2019,San Clemente,Hymenoptera ,Sphecidae,Ammophila,Ammophila,,,Ammophila,Ammophila
occurrence,iNaturalist,4,15,2019,San Clemente,Hymenoptera ,Apidae,Habropoda,Habropoda,depressa,depressa,Habropoda depressa,Habropoda depressa
occurrence,iNaturalist,3,7,2019,San Clemente,Hymenoptera ,Andrenidae,Andrena,Andrena,,,Diandrena,Diandrena
occurrence,iNaturalist,4,28,2019,San Clemente,Hymenoptera ,Sphecidae,,,,,Prionychini,Prionychini
occurrence,iNaturalist,4,28,2019,San Clemente,Hymenoptera ,Megachilidae,Anthidium,Anthidium,,,Anthidium,Anthidium
occurrence,iNaturalist,4,28,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,4,28,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,5,27,2019,San Clemente,Hymenoptera ,Formicidae,Camponotus,Camponotus,,,Camponotus,Camponotus
occurrence,iNaturalist,5,29,2019,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,5,31,2019,San Clemente,Hymenoptera ,Apidae,Melissodes,Melissodes,,,Melissodes,Melissodes
occurrence,iNaturalist,6,1,2019,San Clemente,Hymenoptera ,Apidae,Melissodes,Melissodes,,,Melissodes,Melissodes
occurrence,iNaturalist,6,2,2019,San Clemente,Hymenoptera ,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,iNaturalist,6,3,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Crabronidae,Bembix,Bembix,,,Bembix,Bembix
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Apidae,Nomada,Nomada,,,Nomada,Nomada
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Formicidae,Camponotus,Camponotus,,,Camponotus,Camponotus
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Sphecidae,Podalonia,Podalonia,,,Podalonia,Podalonia
occurrence,iNaturalist,6,3,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,,,Anthophora,Anthophora
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Crabronidae,Bembix,Bembix,,,Bembix,Bembix
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Apidae,Nomada,Nomada,,,Nomada,Nomada
occurrence,iNaturalist,5,31,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,5,31,2019,San Clemente,Hymenoptera ,Formicidae,,,,,Formicidae,Formicidae
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,6,3,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana clementina,Anthophora urbana clementina
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Crabronidae,Bembix,Bembix,,,Bembix,Bembix
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Vespidae,Ancistrocerus,Ancistrocerus,,,Ancistrocerus,Ancistrocerus
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Crabronidae,Bembix,Bembix,,,Bembix,Bembix
occurrence,iNaturalist,6,4,2019,San Clemente,Hymenoptera ,Apidae,Nomada,Nomada,,,Nomada,Nomada
occurrence,iNaturalist,6,1,2019,San Clemente,Hymenoptera ,Apidae,Melissodes,Melissodes,,,Melissodes,Melissodes
occurrence,iNaturalist,6,1,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,6,1,2019,San Clemente,Hymenoptera ,Perilampidae,,,,,Perilampidae,Perilampidae
occurrence,iNaturalist,6,1,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,5,31,2019,San Clemente,Hymenoptera ,Apidae,Melissodes,Melissodes,,,Melissodes,Melissodes
occurrence,iNaturalist,5,31,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,5,31,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,5,30,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,6,16,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,6,20,2019,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,6,22,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,7,2,2019,San Clemente,Hymenoptera ,Crabronidae,Bembix,Bembix,americana,americana,Bembix americana,Bembix americana
occurrence,iNaturalist,6,23,2019,San Clemente,Hymenoptera ,Sphecidae,Ammophila,Ammophila,,,Ammophila,Ammophila
occurrence,iNaturalist,6,22,2019,San Clemente,Hymenoptera ,Apidae,Melissodes,Melissodes,,,Melissodes,Melissodes
occurrence,iNaturalist,6,22,2019,San Clemente,Hymenoptera ,Sphecidae,Ammophila,Ammophila,,,Ammophila,Ammophila
occurrence,iNaturalist,7,1,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,21,2019,San Clemente,Hymenoptera ,Megachilidae,Anthidium,Anthidium,,,Anthidium,Anthidium
occurrence,iNaturalist,6,20,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,6,20,2019,San Clemente,Hymenoptera ,Ichneumonidae,Cryptus,Cryptus,,,Cryptus,Cryptus
occurrence,iNaturalist,6,19,2019,San Clemente,Hymenoptera ,Ichneumonidae,,,,,Ichneumoninae,Ichneumoninae
occurrence,iNaturalist,6,19,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,6,18,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,18,2019,San Clemente,Hymenoptera ,Apidae,Nomada,Nomada,,,Nomada,Nomada
occurrence,iNaturalist,6,24,2019,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,7,6,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,7,7,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,iNaturalist,7,21,2019,San Clemente,Hymenoptera ,Sphecidae,Ammophila,Ammophila,,,Ammophila,Ammophila
occurrence,iNaturalist,6,30,2019,San Clemente,Hymenoptera ,Aphelinidae,Encarsia,Encarsia,,,Encarsia,Encarsia
occurrence,iNaturalist,8,1,2019,San Clemente,Hymenoptera ,Sphecidae,Sceliphron,Sceliphron,caementarium,caementarium,Sceliphron caementarium,Sceliphron caementarium
occurrence,iNaturalist,8,2,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,8,18,2019,San Clemente,Hymenoptera ,Formicidae,Linepithema,Linepithema,humile,humile,Linepithema humile,Linepithema humile
occurrence,iNaturalist,9,15,2019,San Clemente,Hymenoptera ,Pompilidae,,,,,Pompilidae,Pompilidae
occurrence,iNaturalist,11,12,2019,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,11,12,2019,San Clemente,Hymenoptera ,Formicidae,Linepithema,Linepithema,humile,humile,Linepithema humile,Linepithema humile
occurrence,iNaturalist,12,7,2019,San Clemente,Hymenoptera ,Halictidae,,,,,Halictini,Halictini
occurrence,iNaturalist,12,7,2019,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,1,10,2020,San Clemente,Hymenoptera ,Formicidae,Linepithema,Linepithema,humile,humile,Linepithema humile,Linepithema humile
occurrence,iNaturalist,1,10,2020,San Clemente,Hymenoptera ,Formicidae,Pheidole,Pheidole,clementensis,clementensis,Pheidole clementensis,Pheidole clementensis
occurrence,iNaturalist,1,12,2020,San Clemente,Hymenoptera ,Formicidae,Linepithema,Linepithema,humile,humile,Linepithema humile,Linepithema humile
occurrence,iNaturalist,1,13,2020,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,1,14,2020,San Clemente,Hymenoptera ,Formicidae,Tanaemyrmex,Tanaemyrmex,,,Tanaemyrmex,Tanaemyrmex
occurrence,iNaturalist,1,14,2020,San Clemente,Hymenoptera ,Formicidae,Tanaemyrmex,Tanaemyrmex,,,Tanaemyrmex,Tanaemyrmex
occurrence,iNaturalist,1,26,2020,San Clemente,Hymenoptera ,Ichneumonidae,Ophion,Ophion,,,Ophion,Ophion
occurrence,iNaturalist,1,29,2020,San Clemente,Hymenoptera ,Formicidae,Hypoponera,Hypoponera,,,Hypoponera,Hypoponera
occurrence,iNaturalist,2,7,2020,San Clemente,Hymenoptera ,Formicidae,Linepithema,Linepithema,humile,humile,Linepithema humile,Linepithema humile
occurrence,iNaturalist,2,7,2020,San Clemente,Hymenoptera ,Formicidae,Linepithema,Linepithema,humile,humile,Linepithema humile,Linepithema humile
occurrence,iNaturalist,2,13,2020,San Clemente,Hymenoptera ,Formicidae,Temnothorax,Temnothorax,andrei,andrei,Temnothorax andrei,Temnothorax andrei
occurrence,iNaturalist,2,20,2020,San Clemente,Hymenoptera ,Mutillidae,Sphaeropthalma,Sphaeropthalma,unicolor,unicolor,Sphaeropthalma unicolor,Sphaeropthalma unicolor
occurrence,iNaturalist,2,20,2020,San Clemente,Hymenoptera ,Formicidae,Camponotus,Camponotus,bakeri,bakeri,Camponotus bakeri,Camponotus bakeri
occurrence,iNaturalist,2,28,2020,San Clemente,Hymenoptera ,Formicidae,,,,,Formicinae,Formicinae
occurrence,iNaturalist,2,20,2020,San Clemente,Hymenoptera ,Formicidae,Monomorium,Monomorium,ergatogyna,ergatogyna,Monomorium ergatogyna,Monomorium ergatogyna
occurrence,iNaturalist,2,26,2020,San Clemente,Hymenoptera ,Encyrtidae,,,,,Encyrtidae,Encyrtidae
occurrence,iNaturalist,3,4,2020,San Clemente,Hymenoptera ,Formicidae,Camponotus,Camponotus,bakeri,bakeri,Camponotus bakeri,Camponotus bakeri
occurrence,iNaturalist,3,10,2020,San Clemente,Hymenoptera ,Formicidae,,,,,Tapinomini,Tapinomini
occurrence,iNaturalist,2,19,2020,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,6,18,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,19,2019,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,6,19,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,6,19,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,6,21,2019,San Clemente,Hymenoptera ,Megachilidae,Anthidium,Anthidium,,,Anthidium,Anthidium
occurrence,iNaturalist,6,23,2019,San Clemente,Hymenoptera ,Formicidae,Monomorium,Monomorium,,,Monomorium,Monomorium
occurrence,iNaturalist,6,23,2019,San Clemente,Hymenoptera ,Sphecidae,Podalonia,Podalonia,,,Podalonia,Podalonia
occurrence,iNaturalist,6,23,2019,San Clemente,Hymenoptera ,Formicidae,,,,,Dolichoderinae,Dolichoderinae
occurrence,iNaturalist,6,24,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,iNaturalist,6,24,2019,San Clemente,Hymenoptera ,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,iNaturalist,6,25,2019,San Clemente,Hymenoptera ,Formicidae,Monomorium,Monomorium,minimum,minimum,Monomorium minimum,Monomorium minimum
occurrence,iNaturalist,4,13,2019,San Clemente,Hymenoptera ,Megachilidae,Dioxys,Dioxys,,,Dioxys,Dioxys
occurrence,iNaturalist,6,24,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,iNaturalist,6,24,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,4,13,2019,San Clemente,Hymenoptera ,Halictidae,Dufourea,Dufourea,,,Dufourea,Dufourea
occurrence,iNaturalist,6,19,2019,San Clemente,Hymenoptera ,Apidae,Nomada,Nomada,,,Nomada,Nomada
occurrence,iNaturalist,6,19,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,6,19,2019,San Clemente,Hymenoptera ,Sphecidae,,,,,Ammophilini,Ammophilini
occurrence,iNaturalist,6,20,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,4,14,2019,San Clemente,Hymenoptera ,Apidae,Melecta,Melecta,separata,separata,Melecta separata,Melecta separata
occurrence,iNaturalist,4,13,2019,San Clemente,Hymenoptera ,Megachilidae,Osmia,Osmia,,,Melanosmia,Melanosmia
occurrence,iNaturalist,4,13,2019,San Clemente,Hymenoptera ,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,iNaturalist,3,26,2019,San Clemente,Hymenoptera ,Andrenidae,Andrena,Andrena,,,Diandrena,Diandrena
occurrence,iNaturalist,3,2,2019,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,edwardsii,edwardsii,Anthophora edwardsii,Anthophora edwardsii
occurrence,iNaturalist,3,24,2019,San Clemente,Hymenoptera ,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,iNaturalist,4,15,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,iNaturalist,5,6,2019,San Clemente,Hymenoptera ,Apidae,Melissodes,Melissodes,,,Melissodes,Melissodes
occurrence,iNaturalist,4,13,2019,San Clemente,Hymenoptera ,Apidae,Habropoda,Habropoda,depressa,depressa,Habropoda depressa,Habropoda depressa
occurrence,iNaturalist,4,15,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,4,15,2019,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,bituberculata,bituberculata,Diadasia bituberculata,Diadasia bituberculata
occurrence,iNaturalist,6,2,2019,San Clemente,Hymenoptera ,Halictidae,Lasioglossum,Lasioglossum,,,Dialictus,Dialictus
occurrence,iNaturalist,6,2,2019,San Clemente,Hymenoptera ,Megachilidae,Osmia,Osmia,,,Melanosmia,Melanosmia
occurrence,iNaturalist,6,3,2019,San Clemente,Hymenoptera ,Apidae,Nomada,Nomada,,,Nomada,Nomada
occurrence,iNaturalist,6,19,2018,San Clemente,Hymenoptera ,Halictidae,Lasioglossum,Lasioglossum,,,Sphecodogastra,Sphecodogastra
occurrence,iNaturalist,6,4,2018,San Clemente,Hymenoptera ,Sphecidae,Ammophila,Ammophila,,,Ammophila,Ammophila
occurrence,iNaturalist,6,18,2019,San Clemente,Hymenoptera , ,,,,,Hymenoptera,Hymenoptera
occurrence,iNaturalist,5,31,2020,San Clemente,Hymenoptera ,Formicidae,Monomorium,Monomorium,,,Monomorium,Monomorium
occurrence,iNaturalist,6,12,2020,San Clemente,Hymenoptera ,Sphecidae,Ammophila,Ammophila,,,Ammophila,Ammophila
occurrence,iNaturalist,6,13,2020,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,6,13,2020,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana clementina,Anthophora urbana clementina
occurrence,iNaturalist,6,13,2020,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,6,15,2020,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,15,2020,San Clemente,Hymenoptera ,Apidae,Melissodes,Melissodes,,,Melissodes,Melissodes
occurrence,iNaturalist,6,15,2020,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,6,15,2020,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,16,2020,San Clemente,Hymenoptera ,Sphecidae,Sceliphron,Sceliphron,caementarium,caementarium,Sceliphron caementarium,Sceliphron caementarium
occurrence,iNaturalist,6,17,2020,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,,,Diadasia,Diadasia
occurrence,iNaturalist,6,17,2020,San Clemente,Hymenoptera ,Halictidae,,,,,Halictinae,Halictinae
occurrence,iNaturalist,6,20,2020,San Clemente,Hymenoptera ,Halictidae,Lasioglossum,Lasioglossum,,,Dialictus,Dialictus
occurrence,iNaturalist,6,20,2020,San Clemente,Hymenoptera ,Apidae,Melissodes,Melissodes,,,Melissodes,Melissodes
occurrence,iNaturalist,6,20,2020,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
occurrence,iNaturalist,6,20,2020,San Clemente,Hymenoptera ,Halictidae,,,,,Halictini,Halictini
occurrence,iNaturalist,6,20,2020,San Clemente,Hymenoptera ,Halictidae,Lasioglossum,Lasioglossum,,,Dialictus,Dialictus
occurrence,iNaturalist,6,20,2020,San Clemente,Hymenoptera ,Formicidae,,,,,Myrmicinae,Myrmicinae
occurrence,iNaturalist,6,21,2020,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana clementina,Anthophora urbana clementina
occurrence,iNaturalist,6,21,2020,San Clemente,Hymenoptera ,Formicidae,Aphaenogaster,Aphaenogaster,patruelis,patruelis,Aphaenogaster patruelis,Aphaenogaster patruelis
occurrence,iNaturalist,6,19,2020,San Clemente,Hymenoptera ,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,iNaturalist,6,24,2020,San Clemente,Hymenoptera ,Formicidae,Crematogaster,Crematogaster,laeviuscula,laeviuscula,Crematogaster laeviuscula,Crematogaster laeviuscula
occurrence,iNaturalist,6,24,2020,San Clemente,Hymenoptera ,Halictidae,Lasioglossum,Lasioglossum,,,Dialictus,Dialictus
occurrence,iNaturalist,6,24,2020,San Clemente,Hymenoptera ,Formicidae,Monomorium,Monomorium,minimum,minimum,Monomorium minimum,Monomorium minimum
occurrence,iNaturalist,6,24,2020,San Clemente,Hymenoptera ,Formicidae,Camponotus,Camponotus,bakeri,bakeri,Camponotus bakeri,Camponotus bakeri
occurrence,iNaturalist,7,2,2020,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,7,2,2020,San Clemente,Hymenoptera ,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,iNaturalist,7,2,2020,San Clemente,Hymenoptera ,Apidae,Nomada,Nomada,,,Nomada,Nomada
occurrence,iNaturalist,7,2,2020,San Clemente,Hymenoptera ,Sphecidae,,,,,Ammophilini,Ammophilini
occurrence,iNaturalist,7,2,2020,San Clemente,Hymenoptera ,Formicidae,,,,,Formicidae,Formicidae
occurrence,iNaturalist,7,3,2020,San Clemente,Hymenoptera ,Formicidae,Monomorium,Monomorium,minimum,minimum,Monomorium minimum,Monomorium minimum
occurrence,iNaturalist,7,3,2020,San Clemente,Hymenoptera ,Formicidae,,,,,Formicidae,Formicidae
occurrence,iNaturalist,7,7,2020,San Clemente,Hymenoptera ,Apidae,Nomada,Nomada,,,Nomada,Nomada
occurrence,iNaturalist,7,17,2020,San Clemente,Hymenoptera ,Sphecidae,Ammophila,Ammophila,,,Ammophila,Ammophila
occurrence,iNaturalist,7,18,2020,San Clemente,Hymenoptera ,Formicidae,,,,,Formicidae,Formicidae
occurrence,iNaturalist,8,10,2020,San Clemente,Hymenoptera ,Apidae,Anthophora,Anthophora,urbana,urbana,Anthophora urbana,Anthophora urbana
