source,month,year,island,acceptedOrder,acceptedFamily,acceptedGenus,acceptedName,latitude,longitude
Cal-IBIS,3,2014,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta sanctaecrucis,34.0547,-119.5628
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Helminthoglyptinae,NA,NA,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Helminthoglyptinae,NA,NA,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Helminthoglyptinae,NA,NA,33.34278,-118.3269
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Helminthoglyptinae,NA,NA,33.34278,-118.3269
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Megomphicidae,NA,NA,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Ellobiida,Ellobiidae,Melampus,NA,33.38333,-118.4167
Cal-IBIS,8,1990,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.4833,-119.0167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.38333,-118.4167
Cal-IBIS,6,2017,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.46053,-118.5474
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.34281,-118.3279
Cal-IBIS,4,2011,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.3581,-118.4531
Cal-IBIS,4,2011,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.3581,-118.4531
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.46667,-118.9667
Cal-IBIS,11,1990,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.3494,-118.3264
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,NA,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,NA,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.90208,-118.4906
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,NA,32.80064,-118.4257
Cal-IBIS,2,1941,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,NA,32.80064,-118.4257
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Micrarionta,NA,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Micrarionta,NA,34.03972,-120.3744
Cal-IBIS,8,1956,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.25172,-119.5104
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.24944,-119.4994
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.24944,-119.4994
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.46667,-118.9667
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47558,-119.0362
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,7,1940,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,33,-118.6
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,1,1955,San Clemente,NA,NA,NA,NA,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.90059,-118.5454
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.38336,-118.4176
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.38336,-118.4176
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,NA,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Cruz,Stylommatophora,Xanthonychidae,Micrarionta,NA,34.01667,-119.7167
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,32.90004,-118.5009
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.46667,-118.9667
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,San Clemente,NA,NA,NA,NA,32.9,-118.5
Cal-IBIS,2,1977,San Miguel,NA,NA,NA,NA,34.0486,-120.336
Cal-IBIS,10,1976,San Miguel,NA,NA,NA,NA,34.0486,-120.336
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,9,1954,San Miguel,NA,NA,NA,NA,34.03972,-120.3754
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47756,-119.0351
Cal-IBIS,3,1940,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47756,-119.0351
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47558,-119.0362
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.38333,-118.4167
Cal-IBIS,NA,NA,San Miguel,NA,NA,NA,NA,34.03972,-120.3744
Cal-IBIS,8,1922,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.38333,-118.4167
Cal-IBIS,8,1922,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta facta,33.38333,-118.4167
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta feralis,32.90004,-118.5009
Cal-IBIS,NA,NA,San Clemente,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta feralis,32.9,-118.5
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta feralis,33.24944,-119.4994
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta feralis,33.24558,-119.5038
Cal-IBIS,9,1975,San Nicolas,NA,NA,NA,NA,33.215,-119.473
Cal-IBIS,4,1940,San Nicolas,NA,NA,NA,NA,33.2472,-119.5
Cal-IBIS,9,1975,San Nicolas,NA,NA,NA,NA,33.215,-119.473
Cal-IBIS,4,1904,San Nicolas,NA,NA,NA,NA,33.2515,-119.576
Cal-IBIS,10,1977,San Nicolas,NA,NA,NA,NA,33.215,-119.473
Cal-IBIS,4,1904,San Nicolas,NA,NA,NA,NA,33.2515,-119.576
Cal-IBIS,7,2016,San Nicolas,NA,NA,NA,NA,33.15386,-119.3695
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.55
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.55
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.55
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.55
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.55
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta feralis,33.24558,-119.5038
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,4,1940,San Nicolas,Stylommatophora,Xanthonychidae,Micrarionta,Micrarionta feralis,33.25096,-119.5076
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.55
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.4667
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,NA,NA,NA,NA,33.24167,-119.55
