source,id,observed_on_string,observed_on,time_observed_at_split,year,month,day,time_observed_at_split2,time_observed_at_split3,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_class_name,acceptedOrder,acceptedFamily,acceptedGenus,acceptedName
iNaturalist,13196590,2018-05-26 10:57:35 AM PDT,5/26/2018 0:00,5/26/2018,2018,5,26,20:57:35,300,Pacific Time (US & Canada),589171,hufflite,2018-06-07 06:27:34 +0300,2020-04-14 05:07:06 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/13196590,https://inaturalist-open-data.s3.amazonaws.com/photos/19292389/medium.jpeg?1528342228,,,,3,0,FALSE,2,"Santa Barbara-Santa Maria-Goleta, CA, CA, USA",Santa Rosa,34.01264191,-120.0966187,,,,,FALSE,gps,gps,,Santa Barbara,California,United States,California,Santa Barbara,Southern Pacific Banana Slug,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,17911354,Sat Oct 13 2018 11:53:27 GMT-0700 (PDT),10/13/2018 0:00,10/13/2018,2018,10,13,21:53:27,300,Pacific Time (US & Canada),143297,bgfelder,2018-10-28 22:35:32 +0300,2020-04-14 05:07:01 +0300,research,,https://www.inaturalist.org/observations/17911354,https://static.inaturalist.org/photos/27358693/medium.jpg?1540755343,,,,5,0,FALSE,3,"Channel Islands National Park, , CA, US",Santa Rosa,34.00515,-120.0915222,10,10,,,FALSE,,,,Santa Barbara,California,United States,California,Santa Barbara,Southern Pacific Banana Slug,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,25860413,2019-05-25 4:15:09 PM PDT,5/25/2019 0:00,5/26/2019,2019,5,26,2:15:09,300,Pacific Time (US & Canada),75776,upandadam,2019-05-27 08:31:51 +0300,2020-04-14 05:06:17 +0300,research,,https://www.inaturalist.org/observations/25860413,https://static.inaturalist.org/photos/40102728/medium.jpg?1558935114,,,,3,0,FALSE,2,"Santa Barbara County, CA, USA",Santa Rosa,33.96677399,-120.1227493,,,,,FALSE,gps,gps,,Santa Barbara,California,United States,California,Santa Barbara,Southern Pacific Banana Slug,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,52717130,2020-06-18 10:44:36 AM PDT,6/18/2020 0:00,6/18/2020,2020,6,18,20:44:36,300,Pacific Time (US & Canada),231807,nickdertavitian,2020-07-11 22:46:47 +0300,2020-07-17 03:48:15 +0300,needs_id,,https://www.inaturalist.org/observations/52717130,https://static.inaturalist.org/photos/83819610/medium.jpeg?1594496809,,,"Banana slug, but what species?",1,0,FALSE,2,"Santa Barbara County, CA, USA",Santa Rosa,34.01501577,-120.0978636,253,253,,,FALSE,gps,gps,,Santa Barbara,California,United States,California,Santa Barbara,Southern Pacific Banana Slug,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,68092521,2017/06/16 8:28 AM HST,6/16/2017 0:00,6/16/2017,2017,6,16,21:28:00,300,Hawaii,1885728,marivillasol,2021-01-15 08:57:45 +0300,2021-07-02 20:01:44 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/68092521,https://inaturalist-open-data.s3.amazonaws.com/photos/110172077/medium.jpeg?1610690198,,,lobo canyon,3,0,FALSE,,"Santa Barbara County, CA, USA",Santa Rosa,34.01079145,-120.0966904,402,402,,,FALSE,,,,Santa Barbara,California,United States,California,Santa Barbara,蓬蒿香蕉蛞蝓,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,71136908,2018/04/07 7:14 AM PDT,4/7/2018 0:00,4/7/2018,2018,4,7,17:14:00,300,Pacific Time (US & Canada),173183,serpophaga,2021-03-13 19:21:14 +0300,2021-03-15 00:45:21 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/71136908,https://inaturalist-open-data.s3.amazonaws.com/photos/115768024/medium.jpg?1615651813,,,,2,0,FALSE,,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Rosa,34.00468889,-120.0913083,5,5,,,FALSE,,,,Santa Barbara,California,United States,California,Santa Barbara,Southern Pacific Banana Slug,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,71136913,2018/04/07 8:33 AM PDT,4/7/2018 0:00,4/7/2018,2018,4,7,18:33:00,300,Pacific Time (US & Canada),173183,serpophaga,2021-03-13 19:21:16 +0300,2021-03-15 00:45:18 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/71136913,https://inaturalist-open-data.s3.amazonaws.com/photos/115768079/medium.jpg?1615651843,,,,2,0,FALSE,,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Rosa,34.01080833,-120.095475,30,30,,,FALSE,,,,Santa Barbara,California,United States,California,Santa Barbara,Southern Pacific Banana Slug,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,74169301,Tue Apr 13 2021 15:19:55 GMT-0700 (PDT),4/13/2021 0:00,4/14/2021,2021,4,14,1:19:55,300,Pacific Time (US & Canada),11007,lhaktong,2021-04-16 22:51:23 +0300,2021-04-18 21:35:30 +0300,research,,https://www.inaturalist.org/observations/74169301,https://static.inaturalist.org/photos/121187391/medium.jpg?1618602685,,,,2,0,FALSE,3,"Channel Islands National Park, CA, US",Santa Rosa,34.00751945,-120.0918972,4,4,,,FALSE,,,,Santa Barbara,California,United States,California,Santa Barbara,蓬蒿香蕉蛞蝓,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,78319659,Mon May 10 2021 14:14:07 GMT-0700 (PDT),5/10/2021 0:00,5/11/2021,2021,5,11,0:14:07,300,Pacific Time (US & Canada),481431,megakylie,2021-05-11 08:56:25 +0300,2021-05-11 18:08:42 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/78319659,https://inaturalist-open-data.s3.amazonaws.com/photos/128160489/medium.jpg?1620712589,,,,1,0,FALSE,3,"Channel Islands National Park, CA, US",Santa Rosa,34.00831112,-120.0919583,10,10,,,FALSE,,,,Santa Barbara,California,United States,California,Santa Barbara,Southern Pacific Banana Slug,Ariolimax stramineus,Southern Pacific Banana Slug,Mollusca,560098,Mollusca,Gastropoda,,Ariolimacidae,,
iNaturalist,35298332,Sat Nov 02 2019 10:34:18 GMT-0700 (PDT),11/2/2019 0:00,11/2/2019,2019,11,2,20:34:18,300,Pacific Time (US & Canada),464542,william_hoyer,2019-11-04 22:51:35 +0300,2020-01-20 21:17:01 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/35298332,https://inaturalist-open-data.s3.amazonaws.com/photos/55645895/medium.jpg?1572897133,,,Fossil shell found in sediment layers about 2.5 feet below surface in dry erosional channel. ,1,0,FALSE,3,"California, US",San Nicolas,33.20384565,-119.5377939,342,28984,,obscured,TRUE,,,,Ventura,California,United States,California,Ventura,Santa Barbara Shelled Slug,Binneya notabilis,Santa Barbara Shelled Slug,Mollusca,95761,Mollusca,Gastropoda,,Binneyidae,,
iNaturalist,37390901,Fri Jan 03 2020 12:00:04 GMT-0800 (PST),1/3/2020 0:00,1/4/2020,2020,1,4,1:00:04,300,Hawaii,464542,william_hoyer,2020-01-08 08:19:04 +0300,2021-01-16 20:46:35 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37390901,https://inaturalist-open-data.s3.amazonaws.com/photos/59267675/medium.jpg?1578460757,,,In thatch of old grass and new seedlings of Claytonia. ,4,0,FALSE,3,"California, US",Santa Barbara,33.44081303,-119.1060969,181,28957,obscured,obscured,TRUE,,,,Santa Barbara,California,United States,California,Santa Barbara,Santa Barbara Shelled Slug,Binneya notabilis,Santa Barbara Shelled Slug,Mollusca,95761,Mollusca,Gastropoda,,Binneyidae,,
iNaturalist,20859865,2019/02/28 1:54 PM PST,2/28/2019 0:00,3/1/2019,2019,3,1,0:54:00,300,Pacific Time (US & Canada),173183,serpophaga,2019-03-02 00:07:30 +0300,2021-06-21 19:51:48 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/20859865,https://inaturalist-open-data.s3.amazonaws.com/photos/32181672/medium.jpg?1551474262,,,,2,1,FALSE,,"Ventura, California, United States",San Nicolas,33.24993611,-119.4588611,10,10,,,FALSE,,,,Ventura,California,United States,California,Ventura,Catinella,Catinella,,Mollusca,87260,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,20103047,2014/08/29 4:16 PM MST,8/29/2014 0:00,8/30/2014,2014,8,30,3:16:00,400,Arizona,19215,tsirtalis,2019-02-05 08:05:59 +0300,2021-06-21 19:52:14 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/20103047,https://static.inaturalist.org/photos/31032915/medium.jpeg?1549343135,,,,2,0,FALSE,,"Ventura County, CA, USA",San Nicolas,33.261912,-119.49128,,,,,FALSE,,,,Ventura,California,United States,California,Ventura,Catinellinae,Catinellinae,,Mollusca,1228358,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,20822129,Wed Feb 27 2019 10:08:23 GMT-0800 (PST),2/27/2019 0:00,2/27/2019,2019,2,27,21:08:23,300,Pacific Time (US & Canada),5179,leptonia,2019-02-28 07:43:18 +0300,2021-06-21 19:51:52 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/20822129,https://inaturalist-open-data.s3.amazonaws.com/photos/32116813/medium.jpg?1551329019,,,,3,0,FALSE,3,"San Nicolas Naval Facility, , CA, US",San Nicolas,33.217755,-119.4643033,12,12,,,FALSE,,,,Ventura,California,United States,California,Ventura,Catinellinae,Catinellinae,,Mollusca,1228358,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,26983746,2019-06-13 11:42:43 AM PDT,6/13/2019 0:00,6/13/2019,2019,6,13,21:42:43,300,Pacific Time (US & Canada),34488,pileated,2019-06-14 23:37:34 +0300,2021-06-21 20:33:31 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/26983746,https://inaturalist-open-data.s3.amazonaws.com/photos/41937192/medium.jpg?1560544656,,,,2,0,FALSE,2,"San Nicolas Island, California 93042, USA",San Nicolas,33.22125244,-119.4497375,,,,,FALSE,gps,gps,,Ventura,California,United States,California,Ventura,Amber Snails,Catinellinae,,Mollusca,1228358,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,27099999,2019/06/13 11:43 AM PDT,6/13/2019 0:00,6/13/2019,2019,6,13,21:43:00,300,Pacific Time (US & Canada),195291,stephanomeria,2019-06-16 20:39:26 +0300,2021-06-21 19:51:32 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/27099999,https://inaturalist-open-data.s3.amazonaws.com/photos/42127708/medium.jpeg?1560706184,,,,3,0,FALSE,,"Ventura County, CA, USA",San Nicolas,33.24750868,-119.5064415,8072,8072,,,FALSE,,,,Ventura,California,United States,California,Ventura,Catinellinae,Catinellinae,,Mollusca,1228358,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,35595476,2019-11-05 1:59:00 PM PST,11/5/2019 0:00,11/6/2019,2019,11,6,0:59:00,300,Pacific Time (US & Canada),34488,pileated,2019-11-12 05:53:57 +0300,2021-06-21 20:33:48 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/35595476,https://inaturalist-open-data.s3.amazonaws.com/photos/56145736/medium.jpg?1573527240,,,,2,0,FALSE,2,"San Nicolas Island, California 93042, USA",San Nicolas,33.24545288,-119.4510117,,,,,FALSE,gps,gps,,Ventura,California,United States,California,Ventura,Amber Snails,Catinellinae,,Mollusca,1228358,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,35595487,2019-11-05 3:46:38 PM PST,11/5/2019 0:00,11/6/2019,2019,11,6,2:46:38,300,Pacific Time (US & Canada),34488,pileated,2019-11-12 05:54:24 +0300,2021-06-21 20:34:00 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/35595487,https://inaturalist-open-data.s3.amazonaws.com/photos/56145752/medium.jpg?1573527265,,,,2,0,FALSE,2,"San Nicolas Island, California 93042, USA",San Nicolas,33.22774887,-119.4364853,,,,,FALSE,gps,gps,,Ventura,California,United States,California,Ventura,Amber Snails,Catinellinae,,Mollusca,1228358,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,5047947,2017/01/23 2:40 PM PST,1/23/2017 0:00,1/24/2017,2017,1,24,1:40:00,300,Pacific Time (US & Canada),195291,stephanomeria,2017-02-03 23:44:04 +0300,2018-09-05 05:50:11 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5047947,https://inaturalist-open-data.s3.amazonaws.com/photos/6186084/medium.jpeg?1486154319,,,,3,0,FALSE,,"Los Angeles, California, United States",San Clemente,33.01553056,-118.5772028,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,5052433,2017/01/27 7:46 AM PST,1/27/2017 0:00,1/27/2017,2017,1,27,18:46:00,300,Pacific Time (US & Canada),173183,serpophaga,2017-02-04 23:14:54 +0300,2018-04-25 21:08:58 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5052433,https://inaturalist-open-data.s3.amazonaws.com/photos/6193057/medium.jpg?1486238849,,,,4,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,33.01611667,-118.5931917,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,5522233,Fri Mar 31 2017 15:43:39 GMT-0700 (PDT),3/31/2017 0:00,4/1/2017,2017,4,1,1:43:39,300,Pacific Time (US & Canada),213838,vireolanius,2017-04-01 02:51:42 +0300,2018-04-25 21:08:45 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5522233,https://inaturalist-open-data.s3.amazonaws.com/photos/6811794/medium.jpg?1491004310,,,,3,0,FALSE,3,"San Clemente Island Underwater Range, Avalon, CA, US",San Clemente,33.00217089,-118.5550444,17,17,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,19155611,Sat Dec 22 2018 08:06:19 GMT-0800 (PST),12/22/2018 0:00,12/22/2018,2018,12,22,19:06:19,300,Pacific Time (US & Canada),266196,shrike2,2018-12-22 21:13:22 +0300,2019-03-07 11:55:51 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/19155611,https://inaturalist-open-data.s3.amazonaws.com/photos/29412442/medium.jpg?1545502426,,,,3,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US",San Clemente,33.02398859,-118.5900881,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,20335214,Wed Feb 13 2019 09:51:09 GMT-0800 (PST),2/13/2019 0:00,2/13/2019,2019,2,13,20:51:09,300,Pacific Time (US & Canada),266196,shrike2,2019-02-14 05:55:00 +0300,2019-04-02 17:00:59 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20335214,https://static.inaturalist.org/photos/31400919/medium.jpg?1550114216,,,,2,1,FALSE,3,"California, US",San Clemente,32.8928564,-118.4848759,143,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,20368406,Fri Feb 15 2019 10:58:49 GMT-0800 (PST),2/15/2019 0:00,2/15/2019,2019,2,15,21:58:49,300,Pacific Time (US & Canada),266196,shrike2,2019-02-15 22:02:18 +0300,2019-05-26 09:25:22 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20368406,https://static.inaturalist.org/photos/31452668/medium.jpg?1550257347,,,,3,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.0023991,-118.5560132,19,19,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,20370868,Fri Feb 15 2019 12:08:32 GMT-0800 (PST),2/15/2019 0:00,2/15/2019,2019,2,15,23:08:32,300,Pacific Time (US & Canada),266196,shrike2,2019-02-16 00:08:12 +0300,2019-12-30 20:03:30 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20370868,https://static.inaturalist.org/photos/31456960/medium.jpg?1550265053,,,,3,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.94546998,-118.5292019,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,20858305,Tue Feb 26 2019 15:42:15 GMT-0800 (PST),2/26/2019 0:00,2/27/2019,2019,2,27,2:42:15,300,Pacific Time (US & Canada),266196,shrike2,2019-03-01 22:50:43 +0300,2019-12-30 20:01:04 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20858305,https://static.inaturalist.org/photos/32178883/medium.jpg?1551469845,,,,4,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US",San Clemente,33.01646126,-118.5963036,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,20858317,Tue Feb 26 2019 15:44:39 GMT-0800 (PST),2/26/2019 0:00,2/27/2019,2019,2,27,2:44:39,300,Pacific Time (US & Canada),266196,shrike2,2019-03-01 22:51:23 +0300,2019-12-31 08:31:29 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20858317,https://static.inaturalist.org/photos/32178904/medium.jpg?1551469887,,,,4,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US",San Clemente,33.01645003,-118.5964672,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,21068833,Thu Mar 07 2019 06:20:59 GMT-0800 (PST),3/7/2019 0:00,3/7/2019,2019,3,7,17:20:59,300,Pacific Time (US & Canada),266196,shrike2,2019-03-09 04:38:06 +0300,2019-12-31 10:57:43 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/21068833,https://static.inaturalist.org/photos/32553133/medium.jpg?1552095526,,,,3,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.99664146,-118.5566181,10,10,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,21260466,2019/02/21 1:57 PM PST,2/21/2019 0:00,,,,,,,Pacific Time (US & Canada),266196,shrike2,2019-03-15 19:40:06 +0300,2019-03-22 23:27:33 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/21260466,https://static.inaturalist.org/photos/32869768/medium.jpg?1552666777,,,"young snail under cover board with Xerarionta, and Rumina, but no adult Cornu",2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,33.00229939,-118.5553397,15,15,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,21810195,2019/03/25 5:40 AM PDT,3/25/2019 0:00,3/25/2019,2019,3,25,15:40:00,300,Pacific Time (US & Canada),12809,cedric_lee,2019-03-31 05:10:12 +0300,2021-01-30 09:44:26 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/21810195,https://inaturalist-open-data.s3.amazonaws.com/photos/33776258/medium.jpeg?1553990709,,,,3,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.99871193,-118.5545322,15,15,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,22334732,Thu Apr 11 2019 10:29:30 GMT-0700 (PDT),4/11/2019 0:00,4/11/2019,2019,4,11,20:29:30,300,Pacific Time (US & Canada),266196,shrike2,2019-04-11 21:18:16 +0300,2019-12-30 19:27:11 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/22334732,https://static.inaturalist.org/photos/34591965/medium.jpg?1555006706,,,,2,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.9441337,-118.5297317,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,22334745,Thu Apr 11 2019 10:34:28 GMT-0700 (PDT),4/11/2019 0:00,4/11/2019,2019,4,11,20:34:28,300,Pacific Time (US & Canada),266196,shrike2,2019-04-11 21:18:35 +0300,2019-12-30 19:27:08 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/22334745,https://static.inaturalist.org/photos/34592034/medium.jpg?1555006749,,,,3,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.94422694,-118.5291382,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
iNaturalist,22334796,Thu Apr 11 2019 10:34:49 GMT-0700 (PDT),4/11/2019 0:00,4/11/2019,2019,4,11,20:34:49,300,Pacific Time (US & Canada),266196,shrike2,2019-04-11 21:19:39 +0300,2019-12-30 19:27:07 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/22334796,https://static.inaturalist.org/photos/34592097/medium.jpg?1555006795,,,,2,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.94422694,-118.5291382,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Garden Snail,Cornu aspersum,Garden Snail,Mollusca,480298,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
