"","id","observed_o","month","year","observed_1","time_obser","time_zone","user_id","user_login","created_at","updated_at","quality_gr","license","url","image_url","sound_url","tag_list","descriptio","num_identi","num_iden_1","captive_cu","oauth_appl","place_gues","island","latitude","longitude","positional","public_pos","geoprivacy","taxon_geop","coordinate","positionin","position_1","place_coun","place_stat","place_co_1","species_gu","scientificName","common_nam","iconic_tax","taxon_id","taxon_orde","taxon_fami","taxon_genu","taxon_spec","taxon_subs","order","acceptedFamily","acceptedGenus","acceptedName"
"143",28235083,"2019-07-04 10:19:01 AM PDT",7,2019,"7/4/2019 0:00","2019-07-04 17:19:01 UTC","Pacific Time (US & Canada)",392423,"bjdion","2019-07-05 15:56:32 UTC","2020-11-22 02:21:50 UTC","research","CC-BY-NC-SA","https://www.inaturalist.org/observations/28235083","https://inaturalist-open-data.s3.amazonaws.com/photos/44000078/medium.jpeg?1562342202",,,,3,1,FALSE,2,"Santa Catalina Island, California 90704, USA","Santa Catalina",33.32729625,-118.3455757,9,9,,,FALSE,,,"Los Angeles","California","United States","Saussure's Blue-winged Grasshopper","Leprus intermedius","Saussure's Blue-winged Grasshopper","Insecta",155259,"Orthoptera","Acrididae","Leprus","Leprus intermedius",,"Orthoptera","Acrididae","Leprus","Leprus intermedius"
"144",28271428,"Fri Jul 05 2019 12:47:06 GMT-0700 (PDT)",7,2019,"7/5/2019 0:00","2019-07-05 19:47:06 UTC","Pacific Time (US & Canada)",1103495,"stevieroxelle","2019-07-06 03:12:48 UTC","2021-05-07 21:20:03 UTC","needs_id",,"https://www.inaturalist.org/observations/28271428","https://static.inaturalist.org/photos/44059907/medium.jpg?1562382771",,,,3,0,FALSE,3,"Channel Islands National Park, , CA, US","Santa Cruz",34.05316667,-119.56077,5,5,,,FALSE,,,"Santa Barbara","California","United States","Grasshoppers","Acrididea","Grasshoppers","Insecta",700600,"Orthoptera",,,,,"Orthoptera","Acrididae",,
"145",28571908,"Wed Jul 10 2019 10:35:31 GMT-0700 (PDT)",7,2019,"7/10/2019 0:00","2019-07-10 17:35:31 UTC","Pacific Time (US & Canada)",1474963,"stephlbartlett","2019-07-10 19:28:07 UTC","2019-11-12 03:27:10 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/28571908","https://inaturalist-open-data.s3.amazonaws.com/photos/44548761/medium.jpg?1562786902",,,,1,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US","San Clemente",32.97492,-118.5345,5,5,,,FALSE,,,"Los Angeles","California","United States","Scudder's Bush Katydids","Scudderia","Scudder's Bush Katydids","Insecta",55958,"Orthoptera","Tettigoniidae","Scudderia",,,"Orthoptera","Tettigoniidae","Scudderia",
"146",29088455,"2019/06/19 10:54 AM PDT",6,2019,"6/19/2019 0:00","2019-06-19 17:54:00 UTC","Pacific Time (US & Canada)",704502,"ectothermist","2019-07-18 23:53:47 UTC","2020-03-04 22:33:49 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/29088455","https://inaturalist-open-data.s3.amazonaws.com/photos/45380958/medium.jpg?1563493271",,,"Light blue wings.",1,0,FALSE,,"Whites Landing Road, Santa Catalina Island, Los Angeles County, CA, USA","Santa Catalina",33.38824254,-118.3809218,12,12,,,FALSE,,,"Los Angeles","California","United States","Saussure's Blue-winged Grasshopper","Leprus intermedius","Saussure's Blue-winged Grasshopper","Insecta",155259,"Orthoptera","Acrididae","Leprus","Leprus intermedius",,"Orthoptera","Acrididae","Leprus","Leprus intermedius"
"147",29151174,"2019/06/18 2:16 PM PDT",6,2019,"6/18/2019 0:00","2019-06-18 21:16:00 UTC","Pacific Time (US & Canada)",704502,"ectothermist","2019-07-20 02:23:21 UTC","2020-07-30 00:56:39 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/29151174","https://inaturalist-open-data.s3.amazonaws.com/photos/45482715/medium.jpg?1563588539",,,,2,0,FALSE,,"Santa Catalina Island, Los Angeles County, CA, USA","Santa Catalina",33.38650588,-118.3700759,38,38,,,FALSE,,,"Los Angeles","California","United States","Saussure's Blue-winged Grasshopper","Leprus intermedius","Saussure's Blue-winged Grasshopper","Insecta",155259,"Orthoptera","Acrididae","Leprus","Leprus intermedius",,"Orthoptera","Acrididae","Leprus","Leprus intermedius"
"148",29151177,"2019/06/17 11:29 PM PDT",6,2019,"6/17/2019 0:00","2019-06-18 06:29:00 UTC","Pacific Time (US & Canada)",704502,"ectothermist","2019-07-20 02:23:23 UTC","2020-01-02 15:21:55 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/29151177","https://inaturalist-open-data.s3.amazonaws.com/photos/45482804/medium.jpg?1563588587",,,,1,0,FALSE,,"Whites Landing Road, Santa Catalina Island, Los Angeles County, CA, USA","Santa Catalina",33.39297417,-118.3706143,52,52,,,FALSE,,,"Los Angeles","California","United States","California Chaparral Katydid","Platylyra californica","California Chaparral Katydid","Insecta",155263,"Orthoptera","Tettigoniidae","Platylyra","Platylyra californica",,"Orthoptera","Tettigoniidae","Platylyra","Platylyra californica"
"149",29446209,"Sat Jul 20 2019 14:01:28 GMT-0700 (PDT)",7,2019,"7/20/2019 0:00","2019-07-20 21:01:28 UTC","Pacific Time (US & Canada)",152848,"aaron_echols","2019-07-24 15:18:25 UTC","2021-04-28 00:17:59 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/29446209","https://inaturalist-open-data.s3.amazonaws.com/photos/45955921/medium.jpg?1563981515",,,,1,0,FALSE,3,"West End Rd, , CA, US","Santa Catalina",33.46961072,-118.5704438,255,255,,,FALSE,,,"Los Angeles","California","United States","Scudder's Bush Katydids","Scudderia","Scudder's Bush Katydids","Insecta",55958,"Orthoptera","Tettigoniidae","Scudderia",,,"Orthoptera","Tettigoniidae","Scudderia",
"150",30950099,"2019/08/16 11:28 AM PDT",8,2019,"8/16/2019 0:00","2019-08-16 18:28:00 UTC","Pacific Time (US & Canada)",23091,"sue_meiman","2019-08-16 19:59:49 UTC","2019-11-05 04:48:13 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/30950099","https://inaturalist-open-data.s3.amazonaws.com/photos/48389072/medium.jpg?1565985370",,,,2,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.9224007,-118.4989119,72,72,,,FALSE,,,"Los Angeles","California","United States","Katydids","Tettigoniidae","Katydids","Insecta",48124,"Orthoptera","Tettigoniidae",,,,"Orthoptera","Tettigoniidae",,
"151",31202620,"Wed Aug 14 2019 16:14:42 GMT-0700 (PDT)",8,2019,"8/14/2019 0:00","2019-08-14 23:14:42 UTC","Pacific Time (US & Canada)",246499,"sulavanderplank","2019-08-20 22:34:38 UTC","2020-01-04 04:36:19 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/31202620","https://static.inaturalist.org/photos/48812723/medium.jpg?1566340481",,,,2,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US","San Clemente",32.95278,-118.5274883,5,5,,,FALSE,,,"Los Angeles","California","United States","Common Tree Crickets","Oecanthus","Common Tree Crickets","Insecta",63036,"Orthoptera","Gryllidae","Oecanthus",,,"Orthoptera","Gryllidae","Oecanthus",
"152",32015508,"Mon Sep 02 2019 08:49:22 GMT-0700 (PDT)",9,2019,"9/2/2019 0:00","2019-09-02 15:49:22 UTC","Pacific Time (US & Canada)",213838,"vireolanius","2019-09-02 22:10:06 UTC","2019-09-20 02:46:36 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/32015508","https://inaturalist-open-data.s3.amazonaws.com/photos/50170950/medium.jpg?1567462227",,,,1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",33.0184055,-118.5970167,5,5,,,FALSE,,,"Los Angeles","California","United States","Pallid-winged Grasshopper","Trimerotropis pallidipennis","Pallid-winged Grasshopper","Insecta",51493,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis",,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis"
"153",32722364,"2019/09/14 10:40 AM PDT",9,2019,"9/14/2019 0:00","2019-09-14 17:40:00 UTC","Pacific Time (US & Canada)",23091,"sue_meiman","2019-09-14 20:41:59 UTC","2021-05-08 00:25:18 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/32722364","https://inaturalist-open-data.s3.amazonaws.com/photos/51340074/medium.jpg?1568493085",,,,3,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.8725818,-118.445927,171,171,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"154",32973994,"2019-09-18 11:33:53 AM MST",9,2019,"9/18/2019 0:00","2019-09-18 17:33:53 UTC","Mountain Time (US & Canada)",392423,"bjdion","2019-09-18 20:48:40 UTC","2019-12-11 04:43:01 UTC","needs_id","CC-BY-NC-SA","https://www.inaturalist.org/observations/32973994","https://inaturalist-open-data.s3.amazonaws.com/photos/51752369/medium.jpeg?1568839727",,,"On Trasks yerba santa",1,0,FALSE,2,"Los Angeles County, US-CA, US","Santa Catalina",33.3254269,-118.3409661,9,9,,,FALSE,,,"Los Angeles","California","United States","Bird Grasshoppers","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"155",33516680,"Fri Sep 27 2019 09:57:19 GMT-0700 (PDT)",9,2019,"9/27/2019 0:00","2019-09-27 16:57:19 UTC","Pacific Time (US & Canada)",61862,"jrebman","2019-09-28 05:24:11 UTC","2021-05-07 21:13:41 UTC","needs_id",,"https://www.inaturalist.org/observations/33516680","https://static.inaturalist.org/photos/52646728/medium.jpg?1569648287",,,,2,0,FALSE,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US","Santa Rosa",34.00770852,-120.0498814,6,6,,,FALSE,,,"Santa Barbara","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"156",33722111,"2019-10-01 10:01:29 AM PDT",10,2019,"10/1/2019 0:00","2019-10-01 17:01:29 UTC","Pacific Time (US & Canada)",392423,"bjdion","2019-10-01 21:14:50 UTC","2019-12-11 03:51:58 UTC","needs_id","CC-BY-NC-SA","https://www.inaturalist.org/observations/33722111","https://inaturalist-open-data.s3.amazonaws.com/photos/52991940/medium.jpeg?1569964496",,,,1,0,FALSE,2,"Avalon, CA 90704, USA","Santa Catalina",33.34127918,-118.3380147,9,9,,,FALSE,"gps","gps","Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"157",34135978,"Fri Sep 27 2019 08:22:37 GMT-0700 (PDT)",9,2019,"9/27/2019 0:00","2019-09-27 15:22:37 UTC","Pacific Time (US & Canada)",1016359,"autumnturnip","2019-10-09 21:52:11 UTC","2020-02-05 04:29:10 UTC","needs_id",,"https://www.inaturalist.org/observations/34135978","https://static.inaturalist.org/photos/53684539/medium.jpg?1570657941",,,,1,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US","San Clemente",32.91745333,-118.4865717,10,10,,,FALSE,,,"Los Angeles","California","United States","Common Tree Crickets","Oecanthus","Common Tree Crickets","Insecta",63036,"Orthoptera","Gryllidae","Oecanthus",,,"Orthoptera","Gryllidae","Oecanthus",
"158",34368581,"2019-10-13 1:19:55 PM PDT",10,2019,"10/13/2019 0:00","2019-10-13 20:19:55 UTC","Pacific Time (US & Canada)",392423,"bjdion","2019-10-14 17:51:01 UTC","2021-05-08 00:25:10 UTC","research","CC-BY-NC-SA","https://www.inaturalist.org/observations/34368581","https://inaturalist-open-data.s3.amazonaws.com/photos/54081655/medium.jpeg?1571075464",,,"On Catalina Mountain Mohogany (Cercocarpus traskiae)",3,0,FALSE,2,"Santa Catalina Island, California 90704, USA","Santa Catalina",33.366615,-118.4272052,4208,4208,,,FALSE,"gps","gps","Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"159",35035080,"2019-10-28 1:22:24 PM PDT",10,2019,"10/28/2019 0:00","2019-10-28 20:22:24 UTC","Pacific Time (US & Canada)",392423,"bjdion","2019-10-29 03:02:13 UTC","2019-10-29 03:25:42 UTC","needs_id","CC-BY-NC-SA","https://www.inaturalist.org/observations/35035080","https://inaturalist-open-data.s3.amazonaws.com/photos/55218227/medium.jpeg?1572318138",,,,1,0,FALSE,2,"Los Angeles County, US-CA, US","Santa Catalina",33.33688135,-118.3869667,7,7,,,FALSE,,,"Los Angeles","California","United States","Devastating Grasshopper","Melanoplus devastator","Devastating Grasshopper","Insecta",153313,"Orthoptera","Acrididae","Melanoplus","Melanoplus devastator",,"Orthoptera","Acrididae","Melanoplus","Melanoplus devastator"
"160",35309392,"2019/10/17 1:31 PM EDT",10,2019,"10/17/2019 0:00","2019-10-17 17:31:00 UTC","Eastern Time (US & Canada)",26669,"timbir5","2019-11-05 01:16:29 UTC","2019-11-05 03:14:04 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/35309392","https://inaturalist-open-data.s3.amazonaws.com/photos/55665928/medium.jpeg?1572916498",,,,1,0,FALSE,,"Santa Barbara County, CA, USA","Santa Cruz",34.01305333,-119.8182667,,,,,FALSE,,,"Santa Barbara","California","United States","Trimerotropis","Trimerotropis",,"Insecta",51494,"Orthoptera","Acrididae","Trimerotropis",,,"Orthoptera","Acrididae","Trimerotropis",
"161",35554999,"Fri Nov 01 2019 13:57:07 GMT-0700 (PDT)",11,2019,"11/1/2019 0:00","2019-11-01 20:57:07 UTC","Pacific Time (US & Canada)",1016359,"autumnturnip","2019-11-11 02:01:06 UTC","2019-11-25 20:03:14 UTC","needs_id",,"https://www.inaturalist.org/observations/35554999","https://static.inaturalist.org/photos/56075699/medium.jpg?1573437680",,,,1,0,FALSE,3,"Los Angeles County, US-CA, US","San Clemente",32.91562408,-118.4858024,5,5,,,FALSE,,,"Los Angeles","California","United States","Pristoceuthophilus","Pristoceuthophilus",,"Insecta",91306,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",,,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",
"162",35720703,"Mon Nov 11 2019 12:28:04 GMT-0800 (PST)",11,2019,"11/11/2019 0:00","2019-11-11 20:28:04 UTC","Pacific Time (US & Canada)",434190,"jsriley1984","2019-11-16 00:20:47 UTC","2021-05-07 21:13:36 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/35720703","https://inaturalist-open-data.s3.amazonaws.com/photos/56360475/medium.jpg?1573863656",,,,4,0,FALSE,3,"Channel Islands National Park, , CA, US","Santa Cruz",34.01327778,-119.627045,1712,1712,,,FALSE,,,"Santa Barbara","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"163",35924858,"Thu Nov 21 2019 11:43:42 GMT-0800 (PST)",11,2019,"11/21/2019 0:00","2019-11-21 19:43:42 UTC","Pacific Time (US & Canada)",266196,"shrike2","2019-11-21 19:44:51 UTC","2020-05-12 02:47:48 UTC","research","CC-BY-NC-ND","https://www.inaturalist.org/observations/35924858","https://static.inaturalist.org/photos/56713489/medium.jpg?1574365516",,,,3,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.99588118,-118.5529801,10,10,,,FALSE,,,"Los Angeles","California","United States","Western Brush Cricket","Hoplosphyrum boreale","Western Brush Cricket","Insecta",120480,"Orthoptera","Mogoplistidae","Hoplosphyrum","Hoplosphyrum boreale",,"Orthoptera","Mogoplistidae","Hoplosphyrum","Hoplosphyrum boreale"
"164",36411168,"2019/06/12 10:52 AM PDT",6,2019,"6/12/2019 0:00","2019-06-12 17:52:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2019-12-06 18:54:28 UTC","2021-02-11 03:53:08 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/36411168","https://inaturalist-open-data.s3.amazonaws.com/photos/57554043/medium.jpg?1575658375",,,"collected from sand dunes",1,0,FALSE,,"Ventura County, CA, USA","San Nicolas",33.2608,-119.5536,,,,,FALSE,,,"Ventura","California","United States","San Nicolas Grasshopper","Conozoa nicola","San Nicolas Grasshopper","Insecta",217536,"Orthoptera","Acrididae","Conozoa","Conozoa nicola",,"Orthoptera","Acrididae","Conozoa","Conozoa nicola"
"165",36787919,"2019/06/12 4:13 PM PDT",6,2019,"6/12/2019 0:00","2019-06-12 23:13:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2019-12-20 00:15:55 UTC","2021-02-11 04:48:53 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/36787919","https://inaturalist-open-data.s3.amazonaws.com/photos/58209017/medium.jpg?1576800827",,,,1,0,FALSE,,"Ventura County, CA, USA","San Nicolas",33.2608,-119.5536,,,,,FALSE,,,"Ventura","California","United States","San Nicolas Grasshopper","Conozoa nicola","San Nicolas Grasshopper","Insecta",217536,"Orthoptera","Acrididae","Conozoa","Conozoa nicola",,"Orthoptera","Acrididae","Conozoa","Conozoa nicola"
"166",36814720,"4/21/2017 18:39",4,2017,"4/21/2017 0:00","2017-04-22 01:39:27 UTC","Pacific Time (US & Canada)",2616,"alice_abela","2019-12-21 03:07:42 UTC","2019-12-21 03:07:44 UTC","needs_id",,"https://www.inaturalist.org/observations/36814720","https://static.inaturalist.org/photos/58257592/medium.jpg?1576897656",,"4th Instar, Acrididae, Arthropod, Arthropoda, Band-winged Grasshopper, CA, Caelifera, California, Conozoa, Conozoa nicola, Grasshopper, Insect, Insecta, Oedipodinae, Orthoptera, SNI, Short-horned Grasshopper, Trimerotropini, Ventura County, loc_no_one, nicola, vis_everyone, Conozoa nicola - 4th Instar","Ventura County, California",0,0,FALSE,,"California, US","San Nicolas",33.20705346,-119.4245953,,28984,"obscured",,TRUE,,,"Ventura","California","United States","Conozoa nicola","Conozoa nicola","San Nicolas Grasshopper","Insecta",217536,"Orthoptera","Acrididae","Conozoa","Conozoa nicola",,"Orthoptera","Acrididae","Conozoa","Conozoa nicola"
"167",36814723,"4/21/2017 21:33",4,2017,"4/21/2017 0:00","2017-04-22 04:33:47 UTC","Pacific Time (US & Canada)",2616,"alice_abela","2019-12-21 03:07:47 UTC","2019-12-21 03:07:48 UTC","needs_id",,"https://www.inaturalist.org/observations/36814723","https://static.inaturalist.org/photos/58257595/medium.jpg?1576897659",,"4th Instar, Acrididae, Arthropod, Arthropoda, Band-winged Grasshopper, CA, Caelifera, California, Conozoa, Conozoa nicola, Grasshopper, Insect, Insecta, Oedipodinae, Orthoptera, SNI, Short-horned Grasshopper, Trimerotropini, Ventura County, loc_no_one, nicola, vis_everyone, Conozoa nicola - 4th Instar","Ventura County, California",0,0,FALSE,,"California, US","San Nicolas",33.29743763,-119.5208536,,28984,"obscured",,TRUE,,,"Ventura","California","United States","Conozoa nicola","Conozoa nicola","San Nicolas Grasshopper","Insecta",217536,"Orthoptera","Acrididae","Conozoa","Conozoa nicola",,"Orthoptera","Acrididae","Conozoa","Conozoa nicola"
"168",37420372,"Thu Jan 02 2020 15:20:06 GMT-0800 (PST)",1,2020,"1/2/2020 0:00","2020-01-03 01:20:06 UTC","Hawaii",464542,"william_hoyer","2020-01-09 06:03:49 UTC","2021-05-16 00:07:18 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/37420372","https://inaturalist-open-data.s3.amazonaws.com/photos/59318852/medium.jpg?1578549842",,,,1,0,FALSE,3,"California, US","Santa Barbara",33.4497926,-119.0034315,6,28957,"obscured",,TRUE,,,"Santa Barbara","California","United States","Pristoceuthophilus","Pristoceuthophilus",,"Insecta",91306,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",,,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",
"169",37469523,"2019/06/12 1:08 PM PDT",6,2019,"6/12/2019 0:00","2019-06-12 20:08:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2020-01-11 00:10:51 UTC","2021-02-11 04:10:39 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/37469523","https://inaturalist-open-data.s3.amazonaws.com/photos/59404677/medium.jpg?1578700528",,,,1,0,FALSE,,"Ventura County, CA, USA","San Nicolas",33.2608,-119.5536,,,,,FALSE,,,"Ventura","California","United States","San Nicolas Grasshopper","Conozoa nicola","San Nicolas Grasshopper","Insecta",217536,"Orthoptera","Acrididae","Conozoa","Conozoa nicola",,"Orthoptera","Acrididae","Conozoa","Conozoa nicola"
"170",37470802,"2019/11/06 1:11 PM PST",11,2019,"11/6/2019 0:00","2019-11-06 21:11:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2020-01-11 01:12:16 UTC","2021-02-11 04:04:58 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/37470802","https://inaturalist-open-data.s3.amazonaws.com/photos/59406873/medium.jpg?1578703652",,,,1,0,FALSE,,"Ventura County, CA, USA","San Nicolas",33.2456,-119.4508,,,,,FALSE,,,"Ventura","California","United States","Pallid-winged Grasshopper","Trimerotropis pallidipennis","Pallid-winged Grasshopper","Insecta",51493,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis",,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis"
"171",37576198,"Mon Jan 13 2020 12:03:01 GMT-0800 (PST)",1,2020,"1/13/2020 0:00","2020-01-13 20:03:01 UTC","Pacific Time (US & Canada)",12809,"cedric_lee","2020-01-14 03:16:55 UTC","2020-01-17 02:55:35 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/37576198","https://inaturalist-open-data.s3.amazonaws.com/photos/59594565/medium.jpg?1578971874",,,,1,0,FALSE,3,"Los Angeles County, US-CA, US","San Clemente",32.94827832,-118.5213811,20,20,,,FALSE,,,"Los Angeles","California","United States","Pristoceuthophilus","Pristoceuthophilus",,"Insecta",91306,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",,,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",
"172",37862120,"Wed Jan 22 2020 17:33:07 GMT-0800 (PST)",1,2020,"1/22/2020 0:00","2020-01-23 01:33:07 UTC","Pacific Time (US & Canada)",12809,"cedric_lee","2020-01-23 02:14:00 UTC","2020-12-18 03:28:24 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/37862120","https://inaturalist-open-data.s3.amazonaws.com/photos/60105311/medium.jpg?1579745671",,,,1,0,FALSE,3,"Los Angeles County, US-CA, US","San Clemente",32.99788397,-118.5540502,52,52,,,FALSE,,,"Los Angeles","California","United States","Mrymecophilus","Myrmecophilus",,"Insecta",50160,"Orthoptera","Myrmecophilidae","Myrmecophilus",,,"Orthoptera","Myrmecophilidae","Myrmecophilus",
"173",37924097,"2012/08/25 8:49 PM CEST",8,2012,"8/25/2012 0:00","2012-08-25 18:49:00 UTC","Paris",2533480,"christoph_moning","2020-01-24 19:49:47 UTC","2020-01-31 02:36:13 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/37924097","https://inaturalist-open-data.s3.amazonaws.com/photos/60194757/medium.jpeg?1579893612",,,,1,0,FALSE,,"Santa Barbara County, Kalifornien, USA","Santa Cruz",34.04867149,-119.5636233,718,718,,,FALSE,,,"Santa Barbara","California","United States","Pallid-winged Grasshopper","Trimerotropis pallidipennis","Pallid-winged Grasshopper","Insecta",51493,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis",,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis"
"174",38110316,"10/6/2012 17:03",10,2012,"10/6/2012 0:00","2012-10-07 00:03:00 UTC","Pacific Time (US & Canada)",2616,"alice_abela","2020-01-30 04:21:50 UTC","2020-01-30 04:21:53 UTC","needs_id",,"https://www.inaturalist.org/observations/38110316","https://static.inaturalist.org/photos/60522737/medium.jpg?1580358104",,"Acrididae, Arthropod, Arthropoda, Band-winged Grasshopper, CA, Caelifera, California, Channel Islands, Fontana grasshopper, Grasshopper, Grasshopper ID Panel, Insect, Insecta, Oedipodinae, Orthoptera, Santa Barbara County, Santa Cruz Island, Short-horned Grasshopper, Trimerotropini, Trimerotropis, Trimerotropis fontana, fontana, loc_public, male, vis_everyone, Fontana Grasshopper (Trimerotropis fontana)","Santa Cruz Island, Santa Barbara County, California",0,0,FALSE,,", California, United States","Santa Cruz",33.997777,-119.727222,,,,,FALSE,,,"Santa Barbara","California","United States","Trimerotropis fontana","Trimerotropis fontana","Fontana Grasshopper","Insecta",155260,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis fontana",,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis fontana"
"175",38226315,"Sat Feb 01 2020 16:13:18 GMT-0800 (PST)",2,2020,"2/1/2020 0:00","2020-02-02 02:13:18 UTC","Hawaii",464542,"william_hoyer","2020-02-02 18:57:49 UTC","2021-02-14 18:01:54 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/38226315","https://inaturalist-open-data.s3.amazonaws.com/photos/60723266/medium.jpg?1580669873",,,,2,0,FALSE,3,"Santa Catalina Island, CA, US","Santa Catalina",33.45054783,-118.5139568,24,24,,,FALSE,,,"Los Angeles","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"176",38662626,"2/13/2020",2,2020,"2/13/2020 0:00",,"Pacific Time (US & Canada)",12809,"cedric_lee","2020-02-15 08:15:07 UTC","2020-05-12 02:47:02 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/38662626","https://inaturalist-open-data.s3.amazonaws.com/photos/61479890/medium.jpeg?1581753111",,,,2,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.87544635,-118.4823968,137,137,,,FALSE,,,"Los Angeles","California","United States","Western Brush Cricket","Hoplosphyrum boreale","Western Brush Cricket","Insecta",120480,"Orthoptera","Mogoplistidae","Hoplosphyrum","Hoplosphyrum boreale",,"Orthoptera","Mogoplistidae","Hoplosphyrum","Hoplosphyrum boreale"
"177",39394378,"2020/02/23 12:26 PM PST",2,2020,"2/23/2020 0:00","2020-02-23 20:26:00 UTC","Pacific Time (US & Canada)",12809,"cedric_lee","2020-03-01 07:35:43 UTC","2020-05-12 02:46:52 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/39394378","https://inaturalist-open-data.s3.amazonaws.com/photos/62486818/medium.jpeg?1583041120",,,,2,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",32.8419289,-118.4423474,145,145,,,FALSE,,,"Los Angeles","California","United States","Western Brush Cricket","Hoplosphyrum boreale","Western Brush Cricket","Insecta",120480,"Orthoptera","Mogoplistidae","Hoplosphyrum","Hoplosphyrum boreale",,"Orthoptera","Mogoplistidae","Hoplosphyrum","Hoplosphyrum boreale"
