"","source","year","month","island","order","acceptedFamily","acceptedGenus","acceptedName"
"294","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"295","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"296","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"297","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"298","iNaturalist",2020,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"299","iNaturalist",2020,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"300","iNaturalist",2020,7,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"301","iNaturalist",2020,9,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"302","iNaturalist",2020,9,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"303","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"304","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"305","iNaturalist",2021,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"306","iNaturalist",2018,1,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"307","iNaturalist",2018,1,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"308","iNaturalist",2018,1,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"309","iNaturalist",2018,7,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"310","iNaturalist",2018,7,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"311","iNaturalist",2019,2,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"312","iNaturalist",2019,6,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"313","iNaturalist",2019,6,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"314","iNaturalist",2019,11,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"315","iNaturalist",2019,6,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"316","iNaturalist",2012,1,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"317","iNaturalist",2018,3,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"318","iNaturalist",2018,3,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"319","iNaturalist",2018,3,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"320","iNaturalist",2018,3,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"321","iNaturalist",2018,4,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"322","iNaturalist",2019,5,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"323","iNaturalist",2019,5,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"324","iNaturalist",2019,6,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"325","iNaturalist",2019,9,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"326","iNaturalist",2021,4,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"327","iNaturalist",2021,2,"Santa Barbara","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"328","iNaturalist",2017,5,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"329","iNaturalist",2017,5,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"330","iNaturalist",2017,5,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"331","iNaturalist",2018,6,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"332","iNaturalist",2019,4,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"333","iNaturalist",2019,8,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"334","iNaturalist",2019,7,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"335","iNaturalist",2021,6,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"336","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"337","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"338","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"339","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"340","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"341","iNaturalist",2019,6,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"342","iNaturalist",2021,5,"Anacapa","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"343","iNaturalist",2018,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella californica"
"344","iNaturalist",2016,4,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"345","iNaturalist",2016,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"346","iNaturalist",2019,4,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"347","iNaturalist",2019,4,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"348","iNaturalist",2019,4,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"349","iNaturalist",2019,4,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"350","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"351","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"352","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"353","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"354","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"355","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"356","iNaturalist",2019,12,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"357","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"358","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"359","iNaturalist",2020,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"360","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"361","iNaturalist",2021,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"362","iNaturalist",2021,5,"San Clemente","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"363","iNaturalist",2018,1,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"364","iNaturalist",2019,6,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"365","iNaturalist",2019,11,"San Nicolas","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"366","iNaturalist",2017,3,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"367","iNaturalist",2017,4,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"368","iNaturalist",2017,5,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"369","iNaturalist",2018,1,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"370","iNaturalist",2019,4,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"371","iNaturalist",2019,5,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"372","iNaturalist",2019,6,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"373","iNaturalist",2019,6,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"374","iNaturalist",2020,2,"Santa Catalina","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"375","iNaturalist",2017,11,"Santa Barbara","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"376","iNaturalist",2019,6,"Santa Barbara","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"377","iNaturalist",2021,2,"Santa Barbara","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"378","iNaturalist",2016,3,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"379","iNaturalist",2016,5,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"380","iNaturalist",2017,4,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"381","iNaturalist",2017,5,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"382","iNaturalist",2017,5,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"383","iNaturalist",2018,4,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"384","iNaturalist",2018,6,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"385","iNaturalist",2019,12,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"386","iNaturalist",2019,7,"Santa Cruz","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"387","iNaturalist",2018,4,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"388","iNaturalist",2019,4,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"389","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"390","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"391","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"392","iNaturalist",2019,6,"Santa Rosa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"393","iNaturalist",2018,6,"Anacapa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"394","iNaturalist",2020,8,"Anacapa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"395","iNaturalist",2020,10,"Anacapa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"396","iNaturalist",2020,10,"Anacapa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"397","iNaturalist",2020,10,"Anacapa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"398","iNaturalist",2020,11,"Anacapa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"399","iNaturalist",2021,5,"Anacapa","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata"
"400","iNaturalist",2019,4,"San Clemente","Coleoptera","Coccinellidae",,
"401","iNaturalist",2019,4,"San Clemente","Coleoptera","Coccinellidae",,
"402","iNaturalist",2020,6,"San Clemente","Coleoptera","Coccinellidae",,
"403","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae",,
"404","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae",,
"405","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae",,
"406","iNaturalist",2017,2,"Santa Catalina","Coleoptera","Coccinellidae",,
"407","iNaturalist",2017,4,"Santa Catalina","Coleoptera","Coccinellidae",,
"408","iNaturalist",2018,4,"Santa Catalina","Coleoptera","Coccinellidae",,
"409","iNaturalist",2018,5,"Santa Catalina","Coleoptera","Coccinellidae",,
"410","iNaturalist",2019,4,"Santa Catalina","Coleoptera","Coccinellidae",,
"411","iNaturalist",2005,5,"Santa Catalina","Coleoptera","Coccinellidae",,
"412","iNaturalist",2017,8,"Santa Cruz","Coleoptera","Coccinellidae",,
"413","iNaturalist",2017,8,"Santa Cruz","Coleoptera","Coccinellidae",,
"414","iNaturalist",2018,3,"Santa Cruz","Coleoptera","Coccinellidae",,
"415","iNaturalist",2018,6,"Santa Cruz","Coleoptera","Coccinellidae",,
"416","iNaturalist",2019,8,"Santa Rosa","Coleoptera","Coccinellidae",,
"417","iNaturalist",2019,4,"Santa Catalina","Coleoptera","Coccinellidae",,
"418","iNaturalist",2018,3,"Santa Cruz","Coleoptera","Coccinellidae",,
"419","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae",,
"420","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae",,
"421","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae",,
"422","iNaturalist",2019,7,"San Clemente","Coleoptera","Coccinellidae",,
"423","iNaturalist",2020,3,"San Clemente","Coleoptera","Coccinellidae",,
"424","iNaturalist",2020,7,"San Clemente","Coleoptera","Coccinellidae",,
"425","iNaturalist",2020,10,"San Clemente","Coleoptera","Coccinellidae",,
"426","iNaturalist",2021,3,"San Clemente","Coleoptera","Coccinellidae",,
"427","iNaturalist",2018,4,"Santa Catalina","Coleoptera","Coccinellidae",,
"428","iNaturalist",2019,4,"Santa Catalina","Coleoptera","Coccinellidae",,
"429","iNaturalist",2019,5,"Santa Catalina","Coleoptera","Coccinellidae",,
"430","iNaturalist",2019,3,"Santa Barbara","Coleoptera","Coccinellidae",,
"431","iNaturalist",2019,3,"Santa Cruz","Coleoptera","Coccinellidae",,
"432","iNaturalist",2020,7,"Anacapa","Coleoptera","Coccinellidae",,
"433","iNaturalist",2020,7,"Santa Catalina","Coleoptera","Coccinellidae","Cryptolaemus","Cryptolaemus montrouzieri"
"434","iNaturalist",2020,8,"Santa Catalina","Coleoptera","Coccinellidae","Cryptolaemus","Cryptolaemus montrouzieri"
"435","iNaturalist",2019,9,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda",
"436","iNaturalist",2017,5,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda",
"437","iNaturalist",2018,4,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda",
"438","iNaturalist",2019,4,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda polita"
"439","iNaturalist",2015,8,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"440","iNaturalist",2017,11,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"441","iNaturalist",2018,1,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"442","iNaturalist",2018,3,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"443","iNaturalist",2018,5,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"444","iNaturalist",2019,6,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"445","iNaturalist",2019,9,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"446","iNaturalist",2020,2,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"447","iNaturalist",2020,6,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"448","iNaturalist",2020,8,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"449","iNaturalist",2020,8,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"450","iNaturalist",2020,8,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"451","iNaturalist",2021,3,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"452","iNaturalist",2021,3,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"453","iNaturalist",2021,5,"Santa Catalina","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"454","iNaturalist",2015,2,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"455","iNaturalist",2017,5,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"456","iNaturalist",2017,5,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"457","iNaturalist",2018,9,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"458","iNaturalist",2018,9,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"459","iNaturalist",2019,4,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"460","iNaturalist",2019,4,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"461","iNaturalist",2019,8,"Santa Cruz","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"462","iNaturalist",2020,7,"Anacapa","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"463","iNaturalist",2020,7,"Anacapa","Coleoptera","Coccinellidae","Cycloneda","Cycloneda sanguinea"
"464","iNaturalist",2016,7,"Santa Catalina","Coleoptera","Coccinellidae","Gnathoweisea",
"465","iNaturalist",2017,4,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"466","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"467","iNaturalist",2020,3,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"468","iNaturalist",2020,3,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"469","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"470","iNaturalist",2019,6,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"471","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"472","iNaturalist",2021,4,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"473","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"474","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"475","iNaturalist",2019,5,"San Clemente","Coleoptera","Coccinellidae","Hippodamia",
"476","iNaturalist",2019,4,"Santa Catalina","Coleoptera","Coccinellidae","Hippodamia",
"477","iNaturalist",2020,4,"Santa Catalina","Coleoptera","Coccinellidae","Hippodamia",
"478","iNaturalist",2018,4,"Santa Rosa","Coleoptera","Coccinellidae","Hippodamia",
"479","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Hippodamia",
"480","iNaturalist",2019,5,"Santa Rosa","Coleoptera","Coccinellidae","Hippodamia",
"481","iNaturalist",2016,6,"San Clemente","Coleoptera","Coccinellidae","Hippodamia","Hippodamia convergens"
"482","iNaturalist",2018,3,"San Clemente","Coleoptera","Coccinellidae","Hippodamia","Hippodamia convergens"
"483","iNaturalist",2018,10,"San Clemente","Coleoptera","Coccinellidae","Hippodamia","Hippodamia convergens"
