record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,iconic_taxon_name,taxon_id,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_obser,ved_at,time_3,time_zone,scientificName,order,acceptedName,common_name,user_login,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Santa Catalina Island, California 90704, USA",Santa Catalina,33.35637352,-118.4415506,9,9,,,FALSE,gps,gps,Orbweavers,Arachnida,47535,Araneidae,Araneidae,,,,,26462311,,,,,,Pacific Time (US & Canada),Araneidae,Araneae,,Orbweavers,kylegunther,casual,,https://www.inaturalist.org/observations/26462311,https://static.inaturalist.org/photos/41093027/medium.jpeg?1559772290,,1,0,FALSE,2
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34985019,-118.3331864,5,5,,,FALSE,gps,gps,Classic Orbweavers,Arachnida,417879,Araneidae,Araneidae,,,,,29159177,7,2019,7/20/19,7:37:14,100,Pacific Time (US & Canada),Araneinae,Araneae,,Typical Orbweavers,ecozippertfb,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29159177,https://inaturalist-open-data.s3.amazonaws.com/photos/45497026/medium.jpeg?1563605967,"Pretty sure it's Neoscona crucifera, but might be punctigera. These are two specimens on the same structure, so I am assuming the same species.",2,0,FALSE,2
occurrence,iNaturalist,"avalon,california",Santa Catalina,33.3428193,-118.3282279,2542,2542,,,FALSE,,,Typical Orbweavers,Arachnida,417879,Araneidae,Araneidae,,,,,85431222,8,2015,8/25/15,3:07:00,100,Pacific Time (US & Canada),Araneinae,Araneae,,Typical Orbweavers,kiloueka,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/85431222,https://inaturalist-open-data.s3.amazonaws.com/photos/140561196/medium.jpeg?1625289329,,0,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.87450833,-118.4601217,5,5,,,FALSE,,,,Arachnida,417879,Araneidae,Araneidae,,,,,52506248,7,2020,7/9/20,16:37:34,100,Pacific Time (US & Canada),Araneinae,Araneae,,Typical Orbweavers,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/52506248,https://static.inaturalist.org/photos/83471735/medium.jpg?1594326191,,0,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.9086,-118.47683,6,6,,,FALSE,,,,Arachnida,417879,Araneidae,Araneidae,,,,,70104554,2,2021,2/24/21,18:45:25,0,Pacific Time (US & Canada),Araneinae,Araneae,,Typical Orbweavers,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/70104554,https://static.inaturalist.org/photos/113904180/medium.jpg?1614196519,,0,0,FALSE,3
occurrence,iNaturalist,"Santa Barbara Island, Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Barbara,33.47573056,-119.0381,5,5,,,FALSE,,,Typical Orbweavers,Arachnida,417879,Araneidae,Araneidae,,,,,73467079,3,2019,3/25/19,14:01:00,0,Pacific Time (US & Canada),Araneinae,Araneae,,Typical Orbweavers,serpophaga,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/73467079,https://inaturalist-open-data.s3.amazonaws.com/photos/119946549/medium.jpg?1618035476,,1,0,FALSE,
occurrence,iNaturalist,"Santa Catalina Island, , CA, US",Santa Catalina,33.47111333,-118.5342033,5,5,,,FALSE,,,Classic Orbweavers,Arachnida,417879,Araneidae,Araneidae,,,,,27412186,6,2019,6/22/19,0:53:20,100,Pacific Time (US & Canada),Araneinae,Araneae,,Typical Orbweavers,abby_gm,needs_id,,https://www.inaturalist.org/observations/27412186,https://static.inaturalist.org/photos/42649900/medium.jpg?1561170570,,3,0,FALSE,3
occurrence,iNaturalist,"Santa Catalina Island, California 90704, USA",Santa Catalina,33.35636092,-118.4415473,33,33,,,FALSE,gps,gps,Classic Orbweavers,Arachnida,417879,Araneidae,Araneidae,,,,,26462288,6,2019,6/4/19,17:03:26,100,Pacific Time (US & Canada),Araneinae,Araneae,,Typical Orbweavers,kylegunther,needs_id,,https://www.inaturalist.org/observations/26462288,https://static.inaturalist.org/photos/41092976/medium.jpeg?1559772269,,2,0,FALSE,2
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34583075,-118.3347511,1589,1589,,,FALSE,,,Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,5253022,,,,,,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,psyllidhipster,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5253022,https://inaturalist-open-data.s3.amazonaws.com/photos/6498913/medium.jpg?1489009025,,1,0,FALSE,
occurrence,iNaturalist,"Box Canyon, San Clemente Island, CA",San Clemente,32.861421,-118.482485,669,669,,,FALSE,gps,gps,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,3008739,3,2016,3/23/16,19:08:58,0,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,pleistocen3,needs_id,CC-BY-NC-SA,http://www.inaturalist.org/observations/3008739,https://inaturalist-open-data.s3.amazonaws.com/photos/3460981/medium.jpeg?1461381892,"Box Canyon, San Clemente Island",2,0,FALSE,2
occurrence,iNaturalist,"Cherry Cove, , CA, US",Santa Catalina,33.45042833,-118.5037833,5,5,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,24767775,5,2019,5/8/19,4:13:19,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,cnicholson12,needs_id,,https://www.inaturalist.org/observations/24767775,https://static.inaturalist.org/photos/38303901/medium.jpg?1557285501,"Itâ€™s abdomen was like 1/2 inch long! So neat!
",2,0,FALSE,3
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the area from which the specimens were sampled.",San Clemente,32.8779,-118.4353,40,40,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,73275131,,,,,,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/73275131,https://inaturalist-open-data.s3.amazonaws.com/photos/119600708/medium.jpg?1617855499,"Collected via beat sheet of Lyonothamnus floribundus ssp. aspleniifolius in a steep, forested, canyon. Images by Carly E. Yarnell.",0,0,FALSE,
occurrence,iNaturalist,Haypress Reservoir,Santa Catalina,33.34857,-118.341337,,,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,1472773,7,2012,7/10/12,0:29:04,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,kiloueka,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1472773,https://inaturalist-open-data.s3.amazonaws.com/photos/1825879/medium.JPG?1431249424,,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.86824333,-118.4891667,,,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,21918242,3,2019,3/28/19,21:12:00,0,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21918242,https://inaturalist-open-data.s3.amazonaws.com/photos/33963614/medium.jpeg?1554232173,beat from Toyon,3,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87710567,-118.4338865,44,44,,,FALSE,gps,gps,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,28219983,6,2019,6/23/19,17:28:23,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/28219983,https://inaturalist-open-data.s3.amazonaws.com/photos/43975903/medium.jpeg?1562311790,,2,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.8781,-118.4349,25,25,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,71409927,,,,,,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/71409927,https://inaturalist-open-data.s3.amazonaws.com/photos/116260388/medium.jpg?1615960948,Collected via beat sheet of Munzothamnus blairii in a steep canyon forested with Quercus tomentella and Lyonothamnus floribundus. Images by Siomara Zendejas.,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.99599075,-118.5523453,,,,,FALSE,gps,gps,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,25096793,5,2019,5/5/19,5:51:52,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/25096793,https://inaturalist-open-data.s3.amazonaws.com/photos/38842102/medium.jpg?1557810920,,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.86801491,-118.4794237,10,10,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,31367065,8,2019,8/23/19,17:10:27,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/31367065,https://static.inaturalist.org/photos/49086477/medium.jpg?1566593373,,2,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.86799002,-118.4790938,10,10,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,31367402,8,2019,8/23/19,17:22:11,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/31367402,https://static.inaturalist.org/photos/49087107/medium.jpg?1566593736,,2,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",Santa Catalina,33.34775621,-118.4455579,9,9,,,FALSE,,,Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,7109669,7,2017,7/18/17,16:04:32,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,bjdion,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/7109669,https://inaturalist-open-data.s3.amazonaws.com/photos/9142060/medium.jpeg?1500419763,,1,0,FALSE,2
occurrence,iNaturalist,"Middle Ranch Rd, , CA, US",Santa Catalina,33.356445,-118.4414283,6,6,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,24944867,5,2019,5/11/19,4:27:45,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,b_badway,needs_id,,https://www.inaturalist.org/observations/24944867,https://static.inaturalist.org/photos/38589780/medium.jpg?1557595924,Needs further identification ,1,0,FALSE,3
occurrence,iNaturalist,"Middle Ranch West, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty and large range of min and max elevation reflects the broad area from which the specimen was possibly sampled.",San Clemente,32.8692,-118.4944,350,350,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,72579493,,,,,,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/72579493,https://inaturalist-open-data.s3.amazonaws.com/photos/118355855/medium.jpg?1617243327,Collected by Robyn A. Shea in maritime desert scrub via 30 minute time-constrained search under stones. Images by Samantha K. Taylor.,0,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.84315833,-118.4748083,5,5,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,25107472,5,2019,5/12/19,18:15:52,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,stephlbartlett,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/25107472,https://inaturalist-open-data.s3.amazonaws.com/photos/38859124/medium.jpg?1557841972,,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.90689635,-118.5065669,1246,1246,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,30458286,8,2019,8/5/19,15:32:36,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,autumnturnip,needs_id,,https://www.inaturalist.org/observations/30458286,https://static.inaturalist.org/photos/47587442/medium.jpg?1565314545,,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.92321333,-118.4934,4,4,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,49866498,6,2020,6/15/20,16:55:28,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/49866498,https://static.inaturalist.org/photos/79173450/medium.jpg?1592333599,,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.87407,-118.4605033,5,5,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,53521379,7,2020,7/18/20,17:13:49,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/53521379,https://static.inaturalist.org/photos/85129418/medium.jpg?1595105444,,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.92523,-118.4936133,5,5,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,57764105,8,2020,8/27/20,18:08:43,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,vireolanius,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57764105,https://inaturalist-open-data.s3.amazonaws.com/photos/92167554/medium.jpg?1598556856,,2,0,FALSE,3
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99610333,-119.7161517,,,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,70364711,4,2019,4/13/19,22:30:00,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,silversea_starsong,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/70364711,https://inaturalist-open-data.s3.amazonaws.com/photos/114373696/medium.jpeg?1614562629,,1,0,FALSE,
occurrence,iNaturalist,"W End Rd, Avalon, CA, US",Santa Catalina,33.46680011,-118.5309476,22,22,,,FALSE,,,Arachnids,Arachnida,52629,Araneidae,Araneidae,Araneus,Araneus,,,6044734,4,2017,4/25/17,4:07:37,100,Pacific Time (US & Canada),Araneus,Araneae,,Angulate and Roundshouldered Orbweavers,emshaph,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6044734,https://inaturalist-open-data.s3.amazonaws.com/photos/7573623/medium.jpg?1493687039,,1,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.91755545,-118.4865266,39,39,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,321645,Araneidae,Araneidae,Araneus,Araneus,Araneus andrewsi,,58461834,7,2020,7/11/20,21:00:22,100,Pacific Time (US & Canada),Araneus andrewsi,Araneae,Araneus andrewsi,,autumnturnip,needs_id,,https://www.inaturalist.org/observations/58461834,https://static.inaturalist.org/photos/93338185/medium.jpg?1599174847,,1,0,FALSE,3
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.02211833,-119.870585,,,,,FALSE,,,Araneus andrewsi,Arachnida,321645,Araneidae,Araneidae,Araneus,Araneus,Araneus andrewsi,,6437893,5,2017,5/20/17,4:25:00,100,Pacific Time (US & Canada),Araneus andrewsi,Araneae,Araneus andrewsi,,silversea_starsong,research,CC-BY-NC,https://www.inaturalist.org/observations/6437893,https://inaturalist-open-data.s3.amazonaws.com/photos/8130979/medium.jpeg?1496188575,,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.997565,-119.72795,,,,,FALSE,,,Angulate and Roundshouldered Orbweavers,Arachnida,321645,Araneidae,Araneidae,Araneus,Araneus,Araneus andrewsi,,1789989,7,2015,7/21/15,6:13:59,100,Pacific Time (US & Canada),Araneus andrewsi,Araneae,Araneus andrewsi,,kueda,needs_id,CC0,http://www.inaturalist.org/observations/1789989,https://inaturalist-open-data.s3.amazonaws.com/photos/2167981/medium.jpg?1437584388,,1,0,FALSE,
occurrence,iNaturalist,"Whites Landing, Santa Catalina Island, Los Angeles County, CA, USA",Santa Catalina,33.39159825,-118.3712183,44,44,,,FALSE,,,Araneus andrewsi,Arachnida,321645,Araneidae,Araneidae,Araneus,Araneus,Araneus andrewsi,,29153939,6,2019,6/18/19,6:12:00,100,Pacific Time (US & Canada),Araneus andrewsi,Araneae,Araneus andrewsi,,ectothermist,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29153939,https://inaturalist-open-data.s3.amazonaws.com/photos/45484351/medium.jpg?1563589815,,1,1,FALSE,
occurrence,iNaturalist,"Whites Landing, Santa Catalina Island, Los Angeles County, CA, USA",Santa Catalina,33.39202446,-118.3703085,18,18,,,FALSE,,,Araneus andrewsi,Arachnida,321645,Araneidae,Araneidae,Araneus,Araneus,Araneus andrewsi,,29153942,6,2019,6/18/19,5:37:00,100,Pacific Time (US & Canada),Araneus andrewsi,Araneae,Araneus andrewsi,,ectothermist,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29153942,https://inaturalist-open-data.s3.amazonaws.com/photos/45487980/medium.jpg?1563592961,,0,1,FALSE,
occurrence,iNaturalist,"Whites Landing, Santa Catalina Island, Los Angeles County, CA, USA",Santa Catalina,33.39202446,-118.3703085,18,18,,,FALSE,,,Araneus andrewsi,Arachnida,321645,Araneidae,Araneidae,Araneus,Araneus,Araneus andrewsi,,29153943,6,2019,6/18/19,6:59:00,100,Pacific Time (US & Canada),Araneus andrewsi,Araneae,Araneus andrewsi,,ectothermist,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29153943,https://inaturalist-open-data.s3.amazonaws.com/photos/45488005/medium.jpg?1563592974,Same individual as in https://www.inaturalist.org/observations/29153942,0,1,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",Santa Catalina,33.47305556,-118.5491667,,,,,FALSE,,,Araneus detrimentosus,Arachnida,263604,Araneidae,Araneidae,Araneus,Araneus,Araneus detrimentosus,,3803268,7,2016,7/31/16,22:55:00,100,Pacific Time (US & Canada),Araneus detrimentosus,Araneae,Araneus detrimentosus,,yetikat,research,CC-BY-NC,http://www.inaturalist.org/observations/3803268,https://inaturalist-open-data.s3.amazonaws.com/photos/4441729/medium.jpeg?1470327323,OLYMPUS DIGITAL CAMERA,1,0,FALSE,
occurrence,iNaturalist,"Santa Catalina Island, California 90704, USA",Santa Catalina,33.3559861,-118.4452654,23,23,,,FALSE,,,Gem-shaped Orbweaver,Arachnida,84486,Araneidae,Araneidae,Araneus,Araneus,Araneus gemma,,36545594,12,2019,12/11/19,0:43:01,0,Pacific Time (US & Canada),Araneus gemma,Araneae,Araneus gemma,Gem-shaped Orbweaver,ljbrenner,research,CC-BY-NC,https://www.inaturalist.org/observations/36545594,https://inaturalist-open-data.s3.amazonaws.com/photos/57783866/medium.jpeg?1576025140,,1,0,FALSE,2
occurrence,iNaturalist,"San Pedro Channel, CA, US",Santa Catalina,33.44741971,-118.4765282,5,5,,,FALSE,,,Garden Orbweavers,Arachnida,47552,Araneidae,Araneidae,Argiope,Argiope,,,32593423,9,2019,9/12/19,17:46:47,100,Pacific Time (US & Canada),Argiope,Araneae,,Garden Orbweavers,gabmckcas,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/32593423,https://inaturalist-open-data.s3.amazonaws.com/photos/51134690/medium.jpg?1568306820,,2,0,FALSE,3
occurrence,iNaturalist,"Avalon, CA 90704",Santa Catalina,33.39034038,-118.4379944,21,21,,,FALSE,,,Silver Argiope,Arachnida,67706,Araneidae,Araneidae,Argiope,Argiope,Argiope argentata,,5986821,4,2017,4/27/17,21:54:30,100,Pacific Time (US & Canada),Argiope argentata,Araneae,Argiope argentata,Silver Garden Orbweaver,bjdion,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/5986821,https://inaturalist-open-data.s3.amazonaws.com/photos/7487558/medium.jpeg?1493335735,,2,0,FALSE,2
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.342295,-118.327905,,,,,FALSE,,,Silver Garden Orbweaver,Arachnida,67706,Araneidae,Araneidae,Argiope,Argiope,Argiope argentata,,18401079,10,2018,10/24/18,15:16:00,100,Eastern Time (US & Canada),Argiope argentata,Araneae,Argiope argentata,Silver Garden Orbweaver,bryanjbd,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/18401079,https://inaturalist-open-data.s3.amazonaws.com/photos/28125793/medium.jpg?1542244186,"Santa Catalina Island, California, USA",2,0,FALSE,
