record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,acceptedName,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_observed_at_date,time_observed_at_time,time_obs_3,time_zone,user_login,created_at,updated_at,quality_grade,license,url,image_url,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Dicymolomia metalliferalis,Dicymolomia metalliferalis,Dicymolomia metalliferalis,,Insecta,321699,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia metalliferalis,,5254762,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 05:49:29 +0300,2018-07-08 08:22:05 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5254762,https://inaturalist-open-data.s3.amazonaws.com/photos/6502142/medium.jpg?1489026419,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Dicymolomia metalliferalis,Dicymolomia metalliferalis,Dicymolomia metalliferalis,,Insecta,321699,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia metalliferalis,,5254780,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 05:49:35 +0300,2020-06-03 23:10:06 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5254780,https://inaturalist-open-data.s3.amazonaws.com/photos/6502180/medium.jpg?1489026473,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.99599075,-118.5523453,,,,,FALSE,gps,gps,Dicymolomia metalliferalis,Dicymolomia metalliferalis,Dicymolomia metalliferalis,,Insecta,321699,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia metalliferalis,,28241610,6,2019,6/27/19,8:04:36,300,Pacific Time (US & Canada),pileated,2019-07-05 20:49:11 +0300,2020-04-23 20:59:55 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/28241610,https://inaturalist-open-data.s3.amazonaws.com/photos/44010387/medium.jpg?1562348953,1,0,FALSE,2
occurrence,iNaturalist,"Santa Cruz Island Fieldstation, Santa Barbara County, CA, USA",Santa Cruz,33.997218,-119.725555,26,28902,,,FALSE,,manual,Dicymolomia metalliferalis,Dicymolomia metalliferalis,Dicymolomia metalliferalis,,Insecta,321699,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia metalliferalis,,1787823,7,2015,7/21/15,7:03:36,300,Pacific Time (US & Canada),kueda,2015-07-22 01:31:12 +0300,2019-04-16 20:34:36 +0300,research,CC0,http://www.inaturalist.org/observations/1787823,https://inaturalist-open-data.s3.amazonaws.com/photos/2165098/medium.jpg?1437517893,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Fieldstation, Santa Barbara County, CA, USA",Santa Cruz,33.997218,-119.725555,26,28902,,,FALSE,,manual,Dicymolomia metalliferalis,Dicymolomia metalliferalis,Dicymolomia metalliferalis,,Insecta,321699,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia metalliferalis,,1787839,7,2015,7/21/15,7:10:21,300,Pacific Time (US & Canada),kueda,2015-07-22 01:32:41 +0300,2019-04-16 20:34:41 +0300,research,CC0,http://www.inaturalist.org/observations/1787839,https://inaturalist-open-data.s3.amazonaws.com/photos/2165112/medium.jpg?1437517962,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.00030333,-119.7341367,,28874,,,FALSE,,,Dicymolomia metalliferalis,Dicymolomia metalliferalis,Dicymolomia metalliferalis,,Insecta,321699,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia metalliferalis,,1791949,7,2015,7/22/15,8:20:25,300,Pacific Time (US & Canada),kueda,2015-07-23 09:16:33 +0300,2019-03-26 04:40:07 +0300,research,CC0,http://www.inaturalist.org/observations/1791949,https://inaturalist-open-data.s3.amazonaws.com/photos/2170855/medium.jpg?1437632199,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34583075,-118.3347511,1589,1589,,,FALSE,,,Dicymolomia opuntialis,Dicymolomia opuntialis,Dicymolomia opuntialis,,Insecta,355569,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia opuntialis,,5253053,7,2014,7/4/14,5:35:00,400,Pacific Time (US & Canada),psyllidhipster,2017-03-09 02:26:05 +0300,2019-08-04 08:06:49 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5253053,https://inaturalist-open-data.s3.amazonaws.com/photos/6498958/medium.jpg?1489009086,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Dicymolomia opuntialis,Dicymolomia opuntialis,Dicymolomia opuntialis,,Insecta,355569,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia opuntialis,,5255026,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 06:35:04 +0300,2020-06-03 23:09:06 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5255026,https://inaturalist-open-data.s3.amazonaws.com/photos/6502460/medium.jpg?1489028728,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34197208,-118.3228426,20,20,,,FALSE,,,Dicymolomia opuntialis,Dicymolomia opuntialis,Dicymolomia opuntialis,,Insecta,355569,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia opuntialis,,34125491,10,2019,10/5/19,9:24:00,300,Pacific Time (US & Canada),psyllidhipster,2019-10-09 21:27:50 +0300,2020-06-03 23:05:41 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/34125491,https://inaturalist-open-data.s3.amazonaws.com/photos/53667027/medium.jpeg?1570644822,0,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34583075,-118.3347511,1589,1589,,,FALSE,,,Euchromius ocellea,Euchromius ocellea,Euchromius ocellea,Belted Grass-veneer,Insecta,789601,Lepidoptera,Crambidae,Crambidae,Euchromius,Euchromius,Euchromius ocellea,,5253066,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 02:26:19 +0300,2018-10-24 19:24:56 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5253066,https://inaturalist-open-data.s3.amazonaws.com/photos/6498981/medium.jpg?1489009120,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Euchromius ocellea,Euchromius ocellea,Euchromius ocellea,Belted Grass-veneer,Insecta,789601,Lepidoptera,Crambidae,Crambidae,Euchromius,Euchromius,Euchromius ocellea,,5275508,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-10 23:49:59 +0300,2019-10-20 21:18:20 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5275508,https://inaturalist-open-data.s3.amazonaws.com/photos/6520435/medium.jpg?1489175822,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.99599075,-118.5523453,,,,,FALSE,gps,gps,Euchromius ocellea,Euchromius ocellea,Euchromius ocellea,Belted Grass-veneer,Insecta,789601,Lepidoptera,Crambidae,Crambidae,Euchromius,Euchromius,Euchromius ocellea,,28241689,6,2019,6/27/19,9:51:28,300,Pacific Time (US & Canada),pileated,2019-07-05 20:50:34 +0300,2020-04-23 20:59:53 +0300,research,CC-BY,https://www.inaturalist.org/observations/28241689,https://inaturalist-open-data.s3.amazonaws.com/photos/44010528/medium.jpg?1562349036,2,0,FALSE,2
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99705667,-119.7257,,,,,FALSE,,,Euchromius ocellea,Euchromius ocellea,Euchromius ocellea,Belted Grass-veneer,Insecta,789601,Lepidoptera,Crambidae,Crambidae,Euchromius,Euchromius,Euchromius ocellea,,1789995,7,2015,7/21/15,8:31:03,300,Pacific Time (US & Canada),kueda,2015-07-22 20:00:12 +0300,2019-10-20 21:18:09 +0300,research,CC0,http://www.inaturalist.org/observations/1789995,https://inaturalist-open-data.s3.amazonaws.com/photos/2167987/medium.jpg?1437584433,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34583075,-118.3347511,1589,1589,,,FALSE,,,Eudonia rectilinea,Eudonia rectilinea,Eudonia rectilinea,,Insecta,219716,Lepidoptera,Crambidae,Crambidae,Eudonia,Eudonia,Eudonia rectilinea,,5253088,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 02:26:41 +0300,2020-06-03 23:10:41 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5253088,https://inaturalist-open-data.s3.amazonaws.com/photos/6499012/medium.jpg?1489009172,0,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34583075,-118.3347511,1589,1589,,,FALSE,,,Eudonia rectilinea,Eudonia rectilinea,Eudonia rectilinea,,Insecta,219716,Lepidoptera,Crambidae,Crambidae,Eudonia,Eudonia,Eudonia rectilinea,,5253089,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 02:26:42 +0300,2020-06-03 23:10:40 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5253089,https://inaturalist-open-data.s3.amazonaws.com/photos/6499013/medium.jpg?1489009176,0,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Eudonia rectilinea,Eudonia rectilinea,Eudonia rectilinea,,Insecta,219716,Lepidoptera,Crambidae,Crambidae,Eudonia,Eudonia,Eudonia rectilinea,,5255016,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 06:35:01 +0300,2020-06-03 23:09:16 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5255016,https://inaturalist-open-data.s3.amazonaws.com/photos/6502450/medium.jpg?1489028710,0,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99708167,-119.725695,,28902,,,FALSE,,,Eudonia torniplagalis,Eudonia torniplagalis,Eudonia torniplagalis,,Insecta,219718,Lepidoptera,Crambidae,Crambidae,Eudonia,Eudonia,Eudonia torniplagalis,,1805046,7,2015,7/23/15,8:28:33,300,Pacific Time (US & Canada),kueda,2015-07-27 02:17:07 +0300,2021-07-20 21:03:38 +0300,needs_id,CC0,http://www.inaturalist.org/observations/1805046,https://inaturalist-open-data.s3.amazonaws.com/photos/2187067/medium.jpg?1437952657,0,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,33.00147222,-118.5542367,5,5,,,FALSE,,,Cabbage Webworm Moth,Hellula rogatalis,Hellula rogatalis,Cabbage Webworm Moth,Insecta,210616,Lepidoptera,Crambidae,Crambidae,Hellula,Hellula,Hellula rogatalis,,65720984,11,2020,11/28/20,3:02:04,300,Pacific Time (US & Canada),vireolanius,2020-11-28 03:03:34 +0300,2020-12-21 20:52:47 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/65720984,https://inaturalist-open-data.s3.amazonaws.com/photos/105825558/medium.jpg?1606521817,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island, California, USA",San Clemente,32.88789087,-118.5227936,3770,3770,,,FALSE,,,Cabbage Webworm Moth,Hellula rogatalis,Hellula rogatalis,Cabbage Webworm Moth,Insecta,210616,Lepidoptera,Crambidae,Crambidae,Hellula,Hellula,Hellula rogatalis,,17980500,10,2018,10/28/18,6:26:00,300,Pacific Time (US & Canada),jim_carretta,2018-10-31 07:58:02 +0300,2018-11-04 07:37:21 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/17980500,https://inaturalist-open-data.s3.amazonaws.com/photos/27482619/medium.jpeg?1540961792,1,0,FALSE,
occurrence,iNaturalist,"Ventura County, CA, USA",San Nicolas,33.22149578,-119.4394875,122,122,,,FALSE,,,Cabbage Webworm Moth,Hellula rogatalis,Hellula rogatalis,Cabbage Webworm Moth,Insecta,210616,Lepidoptera,Crambidae,Crambidae,Hellula,Hellula,Hellula rogatalis,,57096582,8,2020,8/18/20,22:14:00,300,Pacific Time (US & Canada),ruanemartin,2020-08-21 07:38:02 +0300,2020-11-17 18:39:26 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/57096582,https://inaturalist-open-data.s3.amazonaws.com/photos/91047060/medium.jpeg?1597984635,2,0,FALSE,
occurrence,iNaturalist,"Channel Islands, Channel Islands National Park, Santa Barbara, California, United States",Santa Cruz,34.01916333,-119.682915,,28874,,,FALSE,,,Hemiplatytes epia,Hemiplatytes epia,Hemiplatytes epia,,Insecta,367788,Lepidoptera,Crambidae,Crambidae,Hemiplatytes,Hemiplatytes,Hemiplatytes epia,,1805809,7,2015,7/24/15,6:59:57,300,Pacific Time (US & Canada),kueda,2015-07-27 07:48:53 +0300,2021-07-20 20:58:26 +0300,needs_id,CC0,http://www.inaturalist.org/observations/1805809,https://inaturalist-open-data.s3.amazonaws.com/photos/2188288/medium.jpg?1437972562,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",Santa Catalina,33.41577167,-118.4809583,,,,,FALSE,,,Hemiplatytes epia,Hemiplatytes epia,Hemiplatytes epia,,Insecta,367788,Lepidoptera,Crambidae,Crambidae,Hemiplatytes,Hemiplatytes,Hemiplatytes epia,,1830814,8,2015,8/2/15,16:28:58,300,Pacific Time (US & Canada),damontighe,2015-08-04 08:34:15 +0300,2020-06-03 23:11:53 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/1830814,https://inaturalist-open-data.s3.amazonaws.com/photos/2222821/medium.jpg?1438666521,1,0,FALSE,3
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.03971886,-119.5692984,92,92,,,FALSE,,,Hemiplatytes epia,Hemiplatytes epia,Hemiplatytes epia,,Insecta,367788,Lepidoptera,Crambidae,Crambidae,Hemiplatytes,Hemiplatytes,Hemiplatytes epia,,30333906,8,2019,8/5/19,1:00:00,300,Pacific Time (US & Canada),dlbowls,2019-08-07 01:18:58 +0300,2019-08-26 01:38:30 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30333906,https://inaturalist-open-data.s3.amazonaws.com/photos/47374368/medium.jpeg?1565123916,0,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Fieldstation, Santa Barbara County, CA, USA",Santa Cruz,33.997173,-119.72586,146,28902,,,FALSE,,manual,Hemiplatytes epia,Hemiplatytes epia,Hemiplatytes epia,,Insecta,367788,Lepidoptera,Crambidae,Crambidae,Hemiplatytes,Hemiplatytes,Hemiplatytes epia,,1789971,7,2015,7/21/15,7:27:02,300,Pacific Time (US & Canada),kueda,2015-07-22 19:58:20 +0300,2021-07-20 21:14:05 +0300,needs_id,CC0,http://www.inaturalist.org/observations/1789971,https://inaturalist-open-data.s3.amazonaws.com/photos/2167952/medium.jpg?1437584318,0,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.00031167,-119.7341283,,28874,,,FALSE,,,Hemiplatytes epia,Hemiplatytes epia,Hemiplatytes epia,,Insecta,367788,Lepidoptera,Crambidae,Crambidae,Hemiplatytes,Hemiplatytes,Hemiplatytes epia,,1791943,7,2015,7/22/15,7:37:46,300,Pacific Time (US & Canada),kueda,2015-07-23 09:16:15 +0300,2021-07-20 21:10:59 +0300,needs_id,CC0,http://www.inaturalist.org/observations/1791943,https://inaturalist-open-data.s3.amazonaws.com/photos/2170849/medium.jpg?1437632184,0,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands National Pk, CA, US",Santa Cruz,33.997005,-119.7294,500,500,,,FALSE,,,Eggplant Leafroller,Lineodes integra,Lineodes integra,Eggplant Leafroller Moth,Insecta,143037,Lepidoptera,Crambidae,Crambidae,Lineodes,Lineodes,Lineodes integra,,1790037,7,2015,7/22/15,8:53:20,300,Pacific Time (US & Canada),robberfly,2015-07-22 20:15:59 +0300,2017-05-02 21:37:51 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/1790037,https://inaturalist-open-data.s3.amazonaws.com/photos/2168050/medium.jpg?1437585441,1,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Rosa,34.00789167,-120.05079,,,,,FALSE,,,Eggplant Leafroller Moth,Lineodes integra,Lineodes integra,Eggplant Leafroller Moth,Insecta,143037,Lepidoptera,Crambidae,Crambidae,Lineodes,Lineodes,Lineodes integra,,25223240,5,2019,5/10/19,22:42:00,300,Pacific Time (US & Canada),silversea_starsong,2019-05-16 21:03:30 +0300,2019-05-27 04:24:40 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/25223240,https://inaturalist-open-data.s3.amazonaws.com/photos/39044590/medium.jpeg?1558028540,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99692167,-119.7293783,54,28902,,,FALSE,,,Lineodes integra,Lineodes integra,Lineodes integra,Eggplant Leafroller Moth,Insecta,143037,Lepidoptera,Crambidae,Crambidae,Lineodes,Lineodes,Lineodes integra,,1791954,7,2015,7/22/15,8:52:09,300,Pacific Time (US & Canada),kueda,2015-07-23 09:16:56 +0300,2019-03-26 04:40:11 +0300,research,CC0,http://www.inaturalist.org/observations/1791954,https://inaturalist-open-data.s3.amazonaws.com/photos/2170860/medium.jpg?1437632221,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Mimorista subcostalis,Mimorista subcostalis,Mimorista subcostalis,,Insecta,325924,Lepidoptera,Crambidae,Crambidae,Mimorista,Mimorista,Mimorista subcostalis,,5255025,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 06:35:03 +0300,2019-05-19 22:09:25 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5255025,https://inaturalist-open-data.s3.amazonaws.com/photos/6502459/medium.jpg?1489028725,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.8013,-118.42545,,,,,FALSE,,,Lucerne Moth,Nomophila nearctica,Nomophila nearctica,Lucerne Moth,Insecta,58750,Lepidoptera,Crambidae,Crambidae,Nomophila,Nomophila,Nomophila nearctica,,35647519,6,2019,6/21/19,19:29:00,300,Pacific Time (US & Canada),stephanomeria,2019-11-13 21:02:50 +0300,2020-04-28 20:03:12 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/35647519,https://inaturalist-open-data.s3.amazonaws.com/photos/56231962/medium.jpg?1573667446,2,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island, CA",Santa Cruz,34.01913648,-119.6813196,8,8,,,FALSE,,,Lucerne Moth,Nomophila nearctica,Nomophila nearctica,Lucerne Moth,Insecta,58750,Lepidoptera,Crambidae,Crambidae,Nomophila,Nomophila,Nomophila nearctica,,8409267,10,2017,10/14/17,23:45:00,300,Pacific Time (US & Canada),gyrrlfalcon,2017-10-15 07:35:46 +0300,2017-10-15 09:12:08 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/8409267,https://inaturalist-open-data.s3.amazonaws.com/photos/11191242/medium.jpg?1508041728,1,0,FALSE,
occurrence,iNaturalist,"Unnamed Road, California, USA",San Clemente,32.99590472,-118.5521787,11,11,,,FALSE,gps,gps,Lucerne Moth,Nomophila nearctica,Nomophila nearctica,Lucerne Moth,Insecta,58750,Lepidoptera,Crambidae,Crambidae,Nomophila,Nomophila,Nomophila nearctica,,23039263,4,2019,4/18/19,6:28:12,300,Pacific Time (US & Canada),pileated,2019-04-25 09:37:30 +0300,2019-04-26 17:24:51 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/23039263,https://inaturalist-open-data.s3.amazonaws.com/photos/35716965/medium.jpg?1556174252,0,0,FALSE,2
occurrence,iNaturalist,"Ventura County, CA, USA",San Nicolas,33.25502778,-119.4846333,,,,,FALSE,,,Lucerne Moth,Nomophila nearctica,Nomophila nearctica,Lucerne Moth,Insecta,58750,Lepidoptera,Crambidae,Crambidae,Nomophila,Nomophila,Nomophila nearctica,,5445061,4,2016,4/23/16,22:54:00,300,Pacific Time (US & Canada),ezeemonee,2017-03-24 23:21:45 +0300,2018-01-24 03:38:38 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5445061,https://inaturalist-open-data.s3.amazonaws.com/photos/6701352/medium.jpeg?1490386798,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,32.98376167,-118.572625,,,,,FALSE,,,Odontiinae,Odontiinae,,,Insecta,122942,Lepidoptera,Crambidae,Crambidae,,,,,21759683,,,,,,Pacific Time (US & Canada),cedric_lee,2019-03-30 03:55:20 +0300,2021-01-27 06:06:32 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21759683,https://inaturalist-open-data.s3.amazonaws.com/photos/33690163/medium.jpeg?1553896008,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,33.99749167,-119.731455,,,,,FALSE,,,Mint Moths,Pyrausta,,Mint Moths,Insecta,55659,Lepidoptera,Crambidae,Crambidae,Pyrausta,Pyrausta,,,37862150,10,2019,10/16/19,2:01:00,300,Eastern Time (US & Canada),aegolius,2020-01-23 05:14:41 +0300,2020-01-23 07:42:55 +0300,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/37862150,https://inaturalist-open-data.s3.amazonaws.com/photos/60105260/medium.jpeg?1579745609,0,0,FALSE,
occurrence,iNaturalist,"Prisoner's Harbor, Santa Cruz Island",Santa Cruz,34.018831,-119.681972,,,,,FALSE,,,Pyrausta insequalis,Pyrausta insequalis,Pyrausta insequalis,Mottled Pyrausta Moth,Insecta,491839,Lepidoptera,Crambidae,Crambidae,Pyrausta,Pyrausta,Pyrausta insequalis,,1794388,,,,,,Pacific Time (US & Canada),robberfly,2015-07-24 05:28:22 +0300,2017-05-02 21:37:57 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/1794388,https://inaturalist-open-data.s3.amazonaws.com/photos/2174300/medium.JPG?1437704919,1,0,FALSE,
