id,observed_on_string,source,year,month,observed_on,time_observed_at,time_zone,user_id,observed_on,,,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,acceptedOrder,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,acceptedName,taxon_subspecies_name,Notes
56524334,2020/08/14 9:05 AM PDT,iNaturalist,2020,8,8/14/20 0:00,2020-08-14 16:05:00 UTC,Pacific Time (US & Canada),266196,8/14/20,12:00:00,AM,shrike2,2020-08-15 15:55:28 UTC,2020-08-15 23:49:24 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/56524334,https://static.inaturalist.org/photos/90083893/medium.jpeg?1597506820,,,,2,0,FALSE,,"Los Angeles, California, United States",San Clemente,32.87330833,-118.4479806,,,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
56541487,2020/08/14 8:02 AM PDT,iNaturalist,2020,8,8/14/20 0:00,2020-08-14 15:02:00 UTC,Pacific Time (US & Canada),266196,8/14/20,12:00:00,AM,shrike2,2020-08-15 18:20:54 UTC,2020-08-15 18:26:11 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/56541487,https://static.inaturalist.org/photos/90111284/medium.jpeg?1597515404,,,,1,0,FALSE,,"Los Angeles, California, United States",San Clemente,32.92991944,-118.5074306,20,20,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
29278232,2019/07/21 10:05 AM PDT,iNaturalist,2019,7,7/21/19 0:00,2019-07-21 17:05:00 UTC,Pacific Time (US & Canada),213838,7/21/19,12:00:00,AM,vireolanius,2019-07-21 22:29:27 UTC,2019-07-21 22:50:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29278232,https://inaturalist-open-data.s3.amazonaws.com/photos/45684386/medium.jpg?1563748096,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929458,-118.506142,274,274,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
29278233,2019/07/21 10:08 AM PDT,iNaturalist,2019,7,7/21/19 0:00,2019-07-21 17:08:00 UTC,Pacific Time (US & Canada),213838,7/21/19,12:00:00,AM,vireolanius,2019-07-21 22:29:28 UTC,2019-07-21 22:50:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29278233,https://inaturalist-open-data.s3.amazonaws.com/photos/45684456/medium.jpg?1563748136,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929458,-118.506142,274,274,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
30098993,2019/08/01 4:06 PM PDT,iNaturalist,2019,8,8/1/19 0:00,2019-08-01 23:06:00 UTC,Pacific Time (US & Canada),213838,8/1/19,12:00:00,AM,vireolanius,2019-08-03 13:25:54 UTC,2019-08-06 02:32:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30098993,https://inaturalist-open-data.s3.amazonaws.com/photos/47005299/medium.jpg?1564838702,,,,2,0,FALSE,,"san clemente island, ca",San Clemente,32.929558,-118.505801,274,274,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
36076273,2019/10/30 1:29 PM PDT,iNaturalist,2019,10,10/30/19 0:00,2019-10-30 20:29:00 UTC,Pacific Time (US & Canada),213838,10/30/19,12:00:00,AM,vireolanius,2019-11-25 22:54:56 UTC,2019-11-27 03:03:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36076273,https://inaturalist-open-data.s3.amazonaws.com/photos/56980327/medium.jpg?1574722475,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.930342,-118.506606,34,34,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
62587045,2020/10/02 8:45 AM PDT,iNaturalist,2020,10,10/2/20 0:00,2020-10-02 15:45:00 UTC,Pacific Time (US & Canada),213838,10/2/20,12:00:00,AM,vireolanius,2020-10-14 21:03:54 UTC,2020-10-14 23:30:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62587045,https://inaturalist-open-data.s3.amazonaws.com/photos/100301413/medium.jpg?1602709262,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929833,-118.506449,492,492,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
62587053,2020/09/06 8:02 AM PDT,iNaturalist,2020,9,9/6/20 0:00,2020-09-06 15:02:00 UTC,Pacific Time (US & Canada),213838,9/6/20,12:00:00,AM,vireolanius,2020-10-14 21:03:57 UTC,2020-10-15 04:00:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62587053,https://inaturalist-open-data.s3.amazonaws.com/photos/100301819/medium.jpg?1602709427,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929833,-118.506449,492,492,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
7769993,2017/09/01 5:11 PM PDT,iNaturalist,2017,9,9/1/17 0:00,2017-09-02 00:11:00 UTC,Pacific Time (US & Canada),213838,9/1/17,12:00:00,AM,vireolanius,2017-09-04 00:19:36 UTC,2017-09-06 16:07:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7769993,https://inaturalist-open-data.s3.amazonaws.com/photos/10207731/medium.jpg?1504484352,,,,1,0,FALSE,,"San Clemente Island, CA, US",San Clemente,32.947721,-118.525658,1096,1096,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
7769995,2017/09/01 5:08 PM PDT,iNaturalist,2017,9,9/1/17 0:00,2017-09-02 00:08:00 UTC,Pacific Time (US & Canada),213838,9/1/17,12:00:00,AM,vireolanius,2017-09-04 00:19:40 UTC,2017-09-06 16:07:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7769995,https://inaturalist-open-data.s3.amazonaws.com/photos/10207720/medium.jpg?1504484330,,,,1,0,FALSE,,"San Clemente Island, CA, US",San Clemente,32.947721,-118.525658,1096,1096,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
1805017,7/22/15 16:18,iNaturalist,2015,7,7/22/15 0:00,2015-07-22 23:18:03 UTC,Pacific Time (US & Canada),1,7/22/15,12:00:00,AM,kueda,2015-07-26 23:15:57 UTC,2019-05-04 06:20:01 UTC,research,CC0,http://www.inaturalist.org/observations/1805017,https://inaturalist-open-data.s3.amazonaws.com/photos/2187053/medium.jpg?1437952587,,Sympetrum corruptum,,3,0,FALSE,,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.00681167,-119.7864567,,28874,,,FALSE,,,Sympetrum corruptum,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
37470803,2019/11/06 1:22 PM PST,iNaturalist,2019,11,11/6/19 0:00,2019-11-06 21:22:00 UTC,Pacific Time (US & Canada),195291,11/6/19,12:00:00,AM,stephanomeria,2020-01-11 01:12:16 UTC,2021-02-11 04:04:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37470803,https://inaturalist-open-data.s3.amazonaws.com/photos/59407704/medium.jpg?1578704917,,,,3,0,FALSE,,"Ventura County, CA, USA",San Nicolas,33.2328,-119.5178,,,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
62454740,2020/10/10 3:14 PM PDT,iNaturalist,2020,10,10/10/20 0:00,2020-10-10 22:14:00 UTC,Pacific Time (US & Canada),173183,10/10/20,12:00:00,AM,serpophaga,2020-10-13 02:26:21 UTC,2020-10-13 04:47:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62454740,https://inaturalist-open-data.s3.amazonaws.com/photos/100067873/medium.jpeg?1602555738,,,,1,0,FALSE,,"Ventura County, CA, USA",Anacapa,34.01559231,-119.3620771,161,161,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
65021276,2020/10/26 4:57 PM PDT,iNaturalist,2020,10,10/26/20 0:00,2020-10-26 23:57:00 UTC,Pacific Time (US & Canada),173183,10/26/20,12:00:00,AM,serpophaga,2020-11-16 17:14:48 UTC,2020-11-16 18:37:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65021276,https://inaturalist-open-data.s3.amazonaws.com/photos/104620268/medium.jpeg?1605546449,,,,1,0,FALSE,,"Ventura County, CA, USA",Anacapa,34.01520746,-119.3645101,270,270,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
9852517,2015/05/19 12:12 PM PDT,iNaturalist,2015,5,5/19/15 0:00,2015-05-19 19:12:00 UTC,Pacific Time (US & Canada),764494,5/19/15,12:00:00,AM,tomleeturner,2018-02-13 23:20:08 UTC,2018-03-16 00:32:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9852517,https://inaturalist-open-data.s3.amazonaws.com/photos/13494056/medium.jpeg?1518563997,,,,3,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.04072639,-119.57466,,,,,FALSE,,,Cardinal Meadowhawk,Sympetrum illotum,Cardinal Meadowhawk,Insecta,51555,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum illotum,Sympetrum illotum,,
22761660,2019/04/19 2:41 PM PDT,iNaturalist,2019,4,4/19/19 0:00,2019-04-19 21:41:00 UTC,Pacific Time (US & Canada),223005,4/19/19,12:00:00,AM,dlbowls,2019-04-20 16:34:59 UTC,2019-04-23 23:54:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22761660,https://inaturalist-open-data.s3.amazonaws.com/photos/35271302/medium.jpeg?1555776134,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.0177301,-119.6822356,55,55,,open,FALSE,,,Cardinal Meadowhawk,Sympetrum illotum,Cardinal Meadowhawk,Insecta,51555,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum illotum,Sympetrum illotum,,
33740819,2019/09/22 1:13 PM HST,iNaturalist,2019,9,9/22/19 0:00,2019-09-22 23:13:00 UTC,Hawaii,160274,9/22/19,12:00:00,AM,camerondeckert,2019-10-02 05:43:41 UTC,2019-10-02 14:15:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33740819,https://inaturalist-open-data.s3.amazonaws.com/photos/53025186/medium.jpg?1569994941,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.01938167,-119.68275,,,,open,FALSE,,,Cardinal Meadowhawk,Sympetrum illotum,Cardinal Meadowhawk,Insecta,51555,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum illotum,Sympetrum illotum,,
35391490,2019/10/20 10:38 AM EDT,iNaturalist,2019,10,10/20/19 0:00,2019-10-20 14:38:00 UTC,Eastern Time (US & Canada),26669,10/20/19,12:00:00,AM,timbir5,2019-11-07 00:40:56 UTC,2019-11-07 04:30:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35391490,https://inaturalist-open-data.s3.amazonaws.com/photos/55802823/medium.jpeg?1573087082,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,33.99861,-119.7150417,,,,open,FALSE,,,Cardinal Meadowhawk,Sympetrum illotum,Cardinal Meadowhawk,Insecta,51555,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum illotum,Sympetrum illotum,,
38042968,2019/10/20 1:55 PM EDT,iNaturalist,2019,10,10/20/19 0:00,2019-10-20 17:55:00 UTC,Eastern Time (US & Canada),36578,10/20/19,12:00:00,AM,aegolius,2020-01-27 23:48:22 UTC,2020-01-27 23:53:18 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/38042968,https://inaturalist-open-data.s3.amazonaws.com/photos/60403765/medium.jpeg?1580168057,,,,0,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,33.99866167,-119.7150083,,,,open,FALSE,,,Cardinal Meadowhawk,Sympetrum illotum,Cardinal Meadowhawk,Insecta,51555,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum illotum,Sympetrum illotum,,
1804999,7/22/15 12:04,iNaturalist,2015,7,7/22/15 0:00,2015-07-22 19:04:07 UTC,Pacific Time (US & Canada),1,7/22/15,12:00:00,AM,kueda,2015-07-26 23:14:50 UTC,2019-05-04 06:19:43 UTC,research,CC0,http://www.inaturalist.org/observations/1804999,https://inaturalist-open-data.s3.amazonaws.com/photos/2187035/medium.jpg?1437952519,,"Sympetrum, Sympetrum illotum",,1,0,FALSE,,"Santa Cruz Island, Santa Barbara County, CA, USA",Santa Cruz,34.007847,-119.746621,137,28874,,open,FALSE,,manual,Sympetrum illotum,Sympetrum illotum,Cardinal Meadowhawk,Insecta,51555,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum illotum,Sympetrum illotum,,
60116200,10/2/11,iNaturalist,2011,10,10/2/11 0:00,,Pacific Time (US & Canada),541847,10/2/11,12:00:00,AM,billhubick,2020-09-19 21:15:29 UTC,2020-09-21 15:08:05 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/60116200,https://static.inaturalist.org/photos/96100166/medium.jpg?1600550068,,,,2,0,FALSE,,Santa Cruz Island--Prisoners Harbor,Santa Cruz,34.01965414,-119.6834043,472,472,,open,FALSE,,,Cardinal Meadowhawk,Sympetrum illotum,Cardinal Meadowhawk,Insecta,51555,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum illotum,Sympetrum illotum,,
59037855,2020/09/07 2:20 PM PDT,iNaturalist,2020,9,9/7/20 0:00,2020-09-07 21:20:00 UTC,Pacific Time (US & Canada),213838,9/7/20,12:00:00,AM,vireolanius,2020-09-09 13:23:11 UTC,2020-09-09 13:55:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59037855,https://inaturalist-open-data.s3.amazonaws.com/photos/94300747/medium.jpg?1599657778,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929576,-118.506958,151,151,,,FALSE,,manual,Black Saddlebags,Tramea lacerata,Black Saddlebags,Insecta,52865,Odonata,Odonata,Libellulidae,Libellulidae,Tramea,Tramea,Tramea lacerata,Tramea lacerata,,
7769994,2017/09/01 5:19 PM PDT,iNaturalist,2017,9,9/1/17 0:00,2017-09-02 00:19:00 UTC,Pacific Time (US & Canada),213838,9/1/17,12:00:00,AM,vireolanius,2017-09-04 00:19:36 UTC,2017-09-05 17:38:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7769994,https://inaturalist-open-data.s3.amazonaws.com/photos/10207733/medium.jpg?1504484362,,,,1,0,FALSE,,"San Clemente Island, CA, US",San Clemente,32.947721,-118.525658,1096,1096,,,FALSE,,manual,Black Saddlebags,Tramea lacerata,Black Saddlebags,Insecta,52865,Odonata,Odonata,Libellulidae,Libellulidae,Tramea,Tramea,Tramea lacerata,Tramea lacerata,,
2997944,Thu Apr 21 2016 12:52:08 GMT-0700 (PDT),iNaturalist,2016,4,4/21/16 0:00,2016-04-21 19:52:08 UTC,Pacific Time (US & Canada),207904,4/21/16,12:00:00,AM,blueringedoctopus1,2016-04-21 22:48:04 UTC,2017-06-06 01:38:37 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2997944,https://inaturalist-open-data.s3.amazonaws.com/photos/3447812/medium.jpg?1461278910,,,,0,0,FALSE,3,"Channel Islands National Park, Channel Islands National Pk, CA, US",Santa Cruz,34.00001111,-119.71492,,,,,FALSE,,,Dragonfly,Zygoptera,Damselflies,Insecta,47928,Odonata,Odonata,,,,,,,,
8407967,Sat Oct 14 2017 12:56:09 GMT-0700 (PDT),iNaturalist,2017,10,10/14/17 0:00,2017-10-14 19:56:09 UTC,Pacific Time (US & Canada),8778,10/14/17,12:00:00,AM,gyrrlfalcon,2017-10-15 02:27:24 UTC,2017-10-15 02:27:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8407967,https://inaturalist-open-data.s3.amazonaws.com/photos/11189217/medium.jpg?1508034460,,,,0,0,FALSE,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",Santa Cruz,34.02633806,-119.678916,6797,6797,,,FALSE,,,,Zygoptera,Damselflies,Insecta,47928,Odonata,Odonata,,,,,,,,
1472730,4/29/12 14:38,iNaturalist,2012,4,4/29/12 0:00,2012-04-29 21:38:03 UTC,Pacific Time (US & Canada),95810,4/29/12,12:00:00,AM,kiloueka,2015-05-10 09:12:46 UTC,2018-08-20 04:33:02 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1472730,https://inaturalist-open-data.s3.amazonaws.com/photos/1825836/medium.JPG?1431249179,,,,1,0,FALSE,,Haypress Reservoir,Santa Catalina,33.352872,-118.361079,199,199,,,FALSE,,,Damselflies,Zygoptera,Damselflies,Insecta,47928,Odonata,Odonata,,,,,,,,
1472731,4/29/12 13:40,iNaturalist,2012,4,4/29/12 0:00,2012-04-29 20:40:37 UTC,Pacific Time (US & Canada),95810,4/29/12,12:00:00,AM,kiloueka,2015-05-10 09:13:00 UTC,2018-08-20 04:32:56 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1472731,https://inaturalist-open-data.s3.amazonaws.com/photos/1825837/medium.JPG?1431249189,,,,1,0,FALSE,,Haypress Reservoir,Santa Catalina,33.352872,-118.361079,199,199,,,FALSE,,,Damselflies,Zygoptera,Damselflies,Insecta,47928,Odonata,Odonata,,,,,,,,
84122936,2021/06/05 3:56 PM UTC,iNaturalist,2021,6,6/5/21 0:00,2021-06-05 15:56:00 UTC,UTC,543930,6/5/21,12:00:00,AM,dunebug,2021-06-23 00:23:29 UTC,2021-06-23 00:23:29 UTC,needs_id,,https://www.inaturalist.org/observations/84122936,https://static.inaturalist.org/photos/138228526/medium.jpg?1624407721,,,,0,0,FALSE,,"Santa Barbara County, CA, USA",San Miguel,34.042914,-120.352126,50,50,,,FALSE,,,Damselflies,Zygoptera,Damselflies,Insecta,47928,Odonata,Odonata,,,,,,,,
26040675,2019-05-29 1:12:35 PM PDT,iNaturalist,2019,5,5/29/19 0:00,2019-05-29 20:12:35 UTC,Pacific Time (US & Canada),1502858,5/29/19,12:00:00,AM,jeanshelton,2019-05-30 03:37:10 UTC,2019-06-02 00:28:34 UTC,needs_id,,https://www.inaturalist.org/observations/26040675,https://static.inaturalist.org/photos/40400871/medium.jpeg?1559187467,,,Blue dragonfly on the left side,0,0,FALSE,2,"Santa Catalina Island, California 90704, USA",Santa Catalina,33.40712738,-118.418396,,,,,FALSE,gps,gps,short-stalked Damelfly,Zygoptera,Damselflies,Insecta,47928,Odonata,Odonata,,,,,,,,
18922589,Sat Oct 27 2018 15:44:52 GMT-0700 (PDT),iNaturalist,2018,10,10/27/18 0:00,2018-10-27 22:44:52 UTC,Pacific Time (US & Canada),388019,10/27/18,12:00:00,AM,balukjian,2018-12-09 18:30:40 UTC,2018-12-17 19:53:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/18922589,https://inaturalist-open-data.s3.amazonaws.com/photos/29004807/medium.jpg?1544380244,,,,0,0,FALSE,3,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",Santa Cruz,34.02346631,-119.8767463,8,8,,,FALSE,,,,Zygoptera,Damselflies,Insecta,47928,Odonata,Odonata,,,,,,,,
1805003,7/22/15 12:16,iNaturalist,2015,7,7/22/15 0:00,2015-07-22 19:16:17 UTC,Pacific Time (US & Canada),1,7/22/15,12:00:00,AM,kueda,2015-07-26 23:15:22 UTC,2019-05-04 06:19:46 UTC,needs_id,CC0,http://www.inaturalist.org/observations/1805003,https://inaturalist-open-data.s3.amazonaws.com/photos/2187039/medium.jpg?1437952527,,Zygoptera,,3,0,FALSE,,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.008455,-119.7465467,,28874,,,FALSE,,,Zygoptera,Zygoptera,Damselflies,Insecta,47928,Odonata,Odonata,,,,,,,,
