Latitude,Longitude,lat_round,long_round,lat_long,locality,count,centroid
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164","Santa Cruz Island: Forney's Cove, at end of rd just N of beach",1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164","Santa Cruz Island: Forney's Cove, at end of rd to beach",1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164","Santa Cruz Island: Forney's Flats, near W end of island",1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164","Santa Cruz Island: Forney Cove, SE of Fraser Pt",1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164",Santa Cruz Island: Forney Flats,1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164","Santa Cruz Island: Fraser Pt, Forney's Cove",1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164",Santa Cruz Island: gully running NE from Forney's Cove,1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164",Santa Cruz Island: just above Forney's Cove,1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164",Santa Cruz Island: just above Forney Cove,1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164",Santa Cruz Island: opposite rock at Forney's Cove,1,
34.0593,-119.9164,34.0593,-119.9164,"34.0593, -119.9164",Santa Cruz Island: sandy bluff opposite Forney's Rock at Forney's Cove,1,
34.0592,-119.9267,34.0592,-119.9267,"34.0592, -119.9267",Fraser Point. Santa Cruz Island.,1,
34.059167,-119.926667,34.0592,-119.9267,"34.0592, -119.9267","Santa Cruz Island. On sand dunes ca. 10 ft above high tide mark. Ca. .2 mi sw of western most tip of island, near rock foundation of old building.",1,
34.059167,-119.926667,34.0592,-119.9267,"34.0592, -119.9267","Santa Cruz Island. Prostrate on coastal sand dunes ca 30 yds from high tide mark. At extreme west end of island, ca. .2 mi sw of western-most point.",1,
34.05911,-119.92008,34.0591,-119.9201,"34.0591, -119.9201","Santa Cruz Island. East of Fraser Point, on the northwest side of the island.",1,
34.0591,-119.9169,34.0591,-119.9169,"34.0591, -119.9169","Low-bluff above beach at Forney Cove, west end of Santa Cruz Island near Fraser Point",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Fraser Point, Santa Cruz Island",13,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Santa Cruz Island. Fraser Point,4,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island, Fraser Point, N side, NE end of peninsula above cove",3,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","15 ft. from edge of bluff, Fraser Point, Santa Cruz Island",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Above main beach on Fraser Point, Santa Cruz Island",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","At Frazier Point, Santa Cruz Island",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Fraser Point at extreme western end of Santa Cruz Island,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Fraser Point meadows at the west end of Santa Cruz Island,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Fraser Point; Santa Cruz Island,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Fraser Point; west end of Santa Cruz Island,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Meadow at Fraser Point at the west end of Santa Cruz Island,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",North end of Santa Cruz Island at Fraser Point,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",North end of Santa Cruz Island at Fraser Point.,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",North end of Santa Cruz Island on Fraser Point,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",North shore of Santa Cruz Island at Fraser Pt. NE end of peninsula above cove,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","North shore of Santa Cruz Island at Fraser Pt., NE end of peninsula above cove",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","North shore of Santa Cruz Island, Fraser Pt. NE end of peninsula",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","North side of Santa Cruz Island, Fraser Point.",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",On the meadow at Fraser Point at the west end of Santa Cruz Island,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",On the sea bluffs at Fraser Point; on the west end of Santa Cruz Island,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island, Fraser Point",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island, Fraser Point, N side NE end of peninsula above cove",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island, Fraser Point, N side, NE end of peninsula above cove.",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island, Fraser Point.",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island, Frazer Point",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island, near the neck of Fraser Point",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Santa Cruz Island. Frazer Point; northeast tip of island.,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Santa Cruz Island. Large grove above Christy's.,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Santa Cruz Island. North shore at Fraser Point NE end of peninsula above.,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island. On dunes at Fraser Point, W end of island.",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Santa Cruz Island; Fraser's Point,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island; Fraser's Point by Forney's Cove, NW end of island",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925","Santa Cruz Island; Fraser's Point, NW end of island",1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",Santa Cruz Island; Frazer's Point,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",W end of Santa Cruz Island at Frazer Point,1,
34.059,-119.925,34.059,-119.925,"34.059, -119.925",West end of Santa Cruz island at Frazer Point,1,
34.059,-119.9245,34.059,-119.9245,"34.059, -119.9245","Santa Cruz Island: Fraser Pt, NE end of peninsula above cove",1,
34.059,-119.924,34.059,-119.924,"34.059, -119.924",Santa Cruz Island: Fraser Point,4,
34.059,-119.924,34.059,-119.924,"34.059, -119.924",Santa Cruz Island: base of Fraser Pt,3,
34.059,-119.924,34.059,-119.924,"34.059, -119.924",Santa Cruz Island. Sand drift area near the neck of Fraser Point.,2,
34.059,-119.924,34.059,-119.924,"34.059, -119.924",Santa Cruz Island: behind Fraser Pt,2,
34.059,-119.924,34.059,-119.924,"34.059, -119.924",Santa Cruz Island [Fraser Point],1,
34.059,-119.924,34.059,-119.924,"34.059, -119.924",Santa Cruz Island. At the base of Fraser Point.,1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island: ca. 0.5 mi E of Fraser Pt, N of rocky point at Forney's Cove",4,
34.059,-119.92,34.059,-119.92,"34.059, -119.92",On N end of Santa Cruz Island leaving Fraser Point at the second stream crossing.,1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island. Fraser Point peninsula, behind cove just N of Forney?s Cove",1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island: 0.5 mi E of Fraser Pt, due N of rocky Pt at Forney''s Cove",1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island: 0.5 mi E of Fraser Pt, N of rocky Pt at Forney's Cove",1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island: Fraser Pt peninsula, at E end of cove just N of Forney's Cove",1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island: Fraser Pt peninsula, at E end of cove just N of Forney's Cove; in dune area",1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island: Fraser Pt peninsula, behind cove just N of Forney's Cove",1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island: Fraser Pt, Forney''s Cove",1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92",Santa Cruz Island: N side of Fraser Pt,1,
34.059,-119.92,34.059,-119.92,"34.059, -119.92","Santa Cruz Island: N side of Fraser Pt peninsula, ca. 0.3 mi E of Fraser Pt",1,
34.059,-119.917,34.059,-119.917,"34.059, -119.917",Santa Cruz Island: E of Fraser Pt,1,
34.0589,-120.3351,34.0589,-120.3351,"34.0589, -120.3351",San Miguel Island: northwest side of Prince Island,2,
34.0589,-120.3351,34.0589,-120.3351,"34.0589, -120.3351",San Miguel Island: northwest end of Prince Island,1,
34.058861,-120.334788,34.0589,-120.3348,"34.0589, -120.3348","San Miguel Island: Channel Islands National Park, Prince Island.",1,
34.0589,-119.9233,34.0589,-119.9233,"34.0589, -119.9233",Santa Cruz Island: N side of Fraser Point Peninsula,1,
34.05889,-119.92331,34.0589,-119.9233,"34.0589, -119.9233",Santa Cruz Island; north side of Fraser Point Peninsula,1,
34.0589,-119.9232,34.0589,-119.9232,"34.0589, -119.9232",Santa Cruz Island: N. side of Fraser Point Peninsula above sandy beach.,1,
34.0589,-119.9229,34.0589,-119.9229,"34.0589, -119.9229",Santa Cruz Island: N side of Fraser Point above sandy beach.,1,
34.0589,-119.9166,34.0589,-119.9166,"34.0589, -119.9166",Santa Cruz Island: E end of Forney's Cove.,1,
34.05885,-119.91203,34.0589,-119.912,"34.0589, -119.912","Santa Cruz Island: E end of Forney's Cove, 0.2 mi W of intersection with rd to saddle on W Pt peninsula",1,
34.058946,-119.829557,34.0589,-119.8296,"34.0589, -119.8296","Santa Cruz Island, Hazards Harbor",1,
34.0588,-119.9134,34.0588,-119.9134,"34.0588, -119.9134",Santa Cruz Island: Forneys Cove at E Dudleya nesiotica population,1,
34.0587,-119.9251,34.0587,-119.9251,"34.0587, -119.9251",Santa Cruz Island: Fraser Point,29,
34.0587,-119.9251,34.0587,-119.9251,"34.0587, -119.9251",Santa Cruz Island: dry headland at Fraser Point,1,
34.0587,-119.92,34.0587,-119.92,"34.0587, -119.92",Santa Cruz Island: sand drift area near the neck of Fraser Pt,3,
34.0587,-119.92,34.0587,-119.92,"34.0587, -119.92",Santa Cruz Island: near neck of Fraser Pt,2,
34.0587,-119.92,34.0587,-119.92,"34.0587, -119.92",Santa Cruz Island; near the neck of Fraser Point,1,
34.05869,-119.92,34.0587,-119.92,"34.0587, -119.92","Santa Cruz Island, sand drift near the neck of Fraser Point",1,
34.0587,-119.9185,34.0587,-119.9185,"34.0587, -119.9185","Santa Cruz Island: E of ruins of Campo Punta West, E end of Forney's Cove",2,
34.0587,-119.9185,34.0587,-119.9185,"34.0587, -119.9185","at ruins of rock building at Campo Punta West (Forney Cove, Santa Cruz Island); Santa Cruz Island, Forney Cove, Campo Punta West",1,
34.0586,-119.9252,34.0586,-119.9252,"34.0586, -119.9252",Santa Cruz Island: Near W end of Fraser Pt. Peninsula.,1,
34.05861,-119.9245,34.0586,-119.9245,"34.0586, -119.9245","Santa Cruz Island, Fraser Point, W end of island.",1,
34.0586,-119.9245,34.0586,-119.9245,"34.0586, -119.9245","Fraser Point, west end of Santa Cruz Island",1,
34.0586,-119.9242,34.0586,-119.9242,"34.0586, -119.9242","ca. 0.5 km. E of Frasier Point, western end of Santa Cruz Island",1,
34.0586,-119.9242,34.0586,-119.9242,"34.0586, -119.9242","East slope near center of peninsula, ca. 0.5 km. E of Fraser Point, western end of Santa Cruz Island",1,
34.0586,-119.9241,34.0586,-119.9241,"34.0586, -119.9241","Fraser Point, north side of Santa Cruz Is.",1,
34.058611,-119.923889,34.0586,-119.9239,"34.0586, -119.9239","Santa Cruz Island, plateau at Fraser Point, NW tip of island",1,
34.05861,-119.92389,34.0586,-119.9239,"34.0586, -119.9239","Santa Cruz Island, plateau at Fraser Point, NW tip of island",1,
34.0585,-119.9225,34.0585,-119.9225,"34.0585, -119.9225",Santa Cruz Island: Fraser Point northwest tip of island.,5,
34.0585,-119.9225,34.0585,-119.9225,"34.0585, -119.9225","along meager dunes behind beach of cove s, on nw tip of island Fraser Point; Santa Cruz Island",1,
34.0585,-119.9225,34.0585,-119.9225,"34.0585, -119.9225",on plateau at Fraser Point Santa Cruz Island (nw tip of island),1,
34.0585,-119.9225,34.0585,-119.9225,"34.0585, -119.9225","Santa Cruz Island, Tidal pools in cove S of Fraser Point on NW tip of island",1,
34.0584,-120.3583,34.0584,-120.3583,"34.0584, -120.3583","San Miguel Island, cliff N of Cuyler Harbor",1,
34.05837,-120.33382,34.0584,-120.3338,"34.0584, -120.3338","Prince Island; Channel Islands, San Miguel Island",1,
34.0584,-120.333,34.0584,-120.333,"34.0584, -120.333",San Miguel Island: Prince Island,3,
34.0584,-120.333,34.0584,-120.333,"34.0584, -120.333","San Miguel Island: Prince Islet, off Cuyler's Cove",1,
34.0584,-119.9248,34.0584,-119.9248,"34.0584, -119.9248",Santa Cruz Island: coastal bluff at Fraser Pt,1,
34.058439,-119.9226,34.0584,-119.9226,"34.0584, -119.9226","Frazer Point, Santa Cruz Island.",1,
34.0583,-120.334,34.0583,-120.334,"34.0583, -120.334",San Miguel Island: Prince [NE of Cuyler Harbor] N end of SW side of island,1,
34.058289,-120.333755,34.0583,-120.3338,"34.0583, -120.3338","San Miguel Island: Channel Islands National Park, Prince Island.",1,
34.0583333,-119.9255556,34.0583,-119.9256,"34.0583, -119.9256",Santa Cruz Island. West end of island at Frasier Point.,6,
34.058333,-119.925556,34.0583,-119.9256,"34.0583, -119.9256",Channel Islands; Santa Cruz Island Santa Cruz Island: West end of island at Frasier Point.,1,
34.058333,-119.925556,34.0583,-119.9256,"34.0583, -119.9256",Santa Barbara County: Santa Cruz Island. West end of island at Frasier Point.,1,
34.058333,-119.925556,34.0583,-119.9256,"34.0583, -119.9256",Santa Cruz Island: West end of island at Frasier Point.,1,
34.0583,-119.9255,34.0583,-119.9255,"34.0583, -119.9255",Santa Cruz Island: W end of island at Fraser Point,3,
34.0581,-120.3344,34.0581,-120.3344,"34.0581, -120.3344",San Miguel Island: SW portion of Prince Island [NE of Cuyler Harbor],3,
34.0581,-120.3344,34.0581,-120.3344,"34.0581, -120.3344","San Miguel Island: small cyn, SW portion of Prince Island [NE of Cuyler Harbor]",1,
34.0581,-120.3335,34.0581,-120.3335,"34.0581, -120.3335",San Miguel Island: Prince Island [NE of Cuyler Harbor],54,
34.0581,-120.3335,34.0581,-120.3335,"34.0581, -120.3335","Prince Island [NE of Cuyler Harbor], off San Miguel Island",1,
34.0581,-120.3335,34.0581,-120.3335,"34.0581, -120.3335","San Miguel Island: Prince Island [NE of Cuyler Harbor], E edge of islet",1,
34.0581,-119.8964,34.0581,-119.8964,"34.0581, -119.8964",Santa Cruz Island: ca. 5.5 mi W of Christi Ranch on rd to Forney's Cove,1,
34.058,-120.363,34.058,-120.363,"34.058, -120.363","San Miguel Island: WSW of Bat Rock, Harris Pt",1,
34.058,-120.3344,34.058,-120.3344,"34.058, -120.3344",San Miguel Island: SW portion of Prince Island,6,
34.058,-120.3344,34.058,-120.3344,"34.058, -120.3344","San Miguel Island: small cyn, SW portion of Prince Island",5,
34.058,-120.3344,34.058,-120.3344,"34.058, -120.3344","San Miguel Island: small cyn, SW portion of Prince Island; offSan Miguel Island",1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334",off San Miguel Island (Prince Island),2,
34.058,-120.334,34.058,-120.334,"34.058, -120.334","Channel Islands, off San Miguel Island, Prince Island.",1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334","Channel Islands, San Miguel Island, Prince Island Prince Island; Channel Islands, San Miguel Island, Prince Island",1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334","off San Miguel Island (Prince Island); Channel Islands, , off San Miguel Island",1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334",Prince Island off San Miguel Island,1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334",Prince Island off San Miguel Island.,1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334","Prince Island, Channel Islands, San Miguel Island.",1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334","Prince Island; Channel Islands, San Miguel Island",1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334",San Miguel Island: mesa of Prince Island,1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334",San Miguel Island: near W edge of terrace Prince Island,1,
34.058,-120.334,34.058,-120.334,"34.058, -120.334","San Miguel Island: small cyn, SW portion of Prince Island",1,
34.057962,-120.33206,34.058,-120.3321,"34.058, -120.3321",San Miguel Island. NE side of Prince Island.,1,
34.05803,-119.92484,34.058,-119.9248,"34.058, -119.9248","Santa Cruz Island. East of Fraser Point, on the northwest side of the island.",1,
34.05789,-119.92612,34.0579,-119.9261,"34.0579, -119.9261","Fraser Point, SW tip of point",5,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island. Hazard's Harbor.,21,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island: Hazard's,10,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306","Above Hazard's Harbor, Santa Cruz Island.",3,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Hazard's Harbor. Santa Cruz Island.,3,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island. Hazard?s Harbor .,2,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306","Canyon bottom, above Hazard's Harbor, Santa Cruz Island",1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306","Hazard?s Harbor, Santa Cruz Island",1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306","Hazard?s Harbor, Santa Cruz Island.",1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306","Mouth of canyon, Hazards Harbor, Santa Cruz Island.",1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306","north-facing canyon wall, Hazard's Harbor, Santa Cruz Island",1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island. Canyon at Hazard's Harbor.,1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306","Santa Cruz Island. Canyon bottom, above Hazard's Harbor.",1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island. Hazard's Harbor .,1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island. Hazard?s Harbor.,1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island: Hazard's.,1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island; above Hazard's Harlem,1,
34.0579,-119.8306,34.0579,-119.8306,"34.0579, -119.8306",Santa Cruz Island; canyon at Hazard's Harbor,1,
34.057848,-119.847561,34.0578,-119.8476,"34.0578, -119.8476","Santa Cruz Island. First cove with sandy beach going E of Painted Cave, 1 mi W of Cueva Valdez, Near canyon mouth.",1,
34.0577,-120.3323,34.0577,-120.3323,"34.0577, -120.3323","San Miguel Island: E end of terrace, NE side of Prince Island",1,
34.0577,-120.3323,34.0577,-120.3323,"34.0577, -120.3323","San Miguel Island: NE end of Prince Island, just E of tire and private property sign",1,
