kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,sci_name,Sort by island?,Needs_review,MASTER_ELIM,Total isls,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,beta maritima,beta vulgaris subsp. maritima,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,beta vulgaris,beta vulgaris subsp. maritima,,,KEEP,6,1,1,1,1,,,1,1
,,,,,beta vulgaris subsp. macrocarpa,beta vulgaris subsp. vulgaris,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,beta vulgaris subsp. maritima,beta vulgaris subsp. maritima,,,KEEP,6,1,1,1,1,,,1,1
,,,,,beta vulgaris subsp. vulgaris,beta vulgaris subsp. vulgaris,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,blennosperma nanum,blennosperma nanum var. nanum,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,blennosperma nanum var. nanum,blennosperma nanum var. nanum,,,KEEP,1,,,1,,,,,
,,,,,bloomeria aurea,bloomeria crocea var. aurea,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,bloomeria crocea,bloomeria crocea var. crocea,,,KEEP,3,,1,1,,,,,1
,,,,,bloomeria crocea var. aurea,bloomeria crocea var. aurea,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,bloomeria crocea var. crocea,bloomeria crocea var. crocea,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,boechera hoffmannii,boechera hoffmannii,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,bolboschoenus maritimus,bolboschoenus maritimus subsp. paludosus,,,KEEP,3,1,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,bolboschoenus maritimus subsp. paludosus,bolboschoenus maritimus subsp. paludosus,,,KEEP,3,1,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,bombycilaena californica,micropus californicus var. californicus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,brassica geniculata,hirschfeldia incana,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,brassica kaber,sinapis arvensis,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,brassica rapa,brassica rapa,,,KEEP,5,1,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,brassica rapa var. rapa,brassica rapa,,,KEEP,5,1,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,brodiaea capitata,dipterostemon capitatus subsp. capitatus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,brodiaea pulchella,dipterostemon capitatus subsp. capitatus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus berteroanus,bromus berteroanus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus carinatus,bromus sitchensis var. carinatus,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus carinatus var. carinatus,bromus sitchensis var. carinatus,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus carinatus var. marginatus,bromus sitchensis var. carinatus,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus carinatus var. maritimus,bromus sitchensis var. carinatus,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus catharticus,bromus catharticus,,,KEEP,4,,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus catharticus var. catharticus,bromus catharticus,,,KEEP,4,,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus catharticus var. elatus,bromus catharticus,,,KEEP,4,,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus diandrus,bromus diandrus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus diandrus subsp. rigidus,bromus diandrus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus diandrus var. rigidus,bromus diandrus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus hordeaceus,bromus hordeaceus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus hordeaceus subsp. divaricatus,bromus hordeaceus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus hordeaceus subsp. molliformis,bromus hordeaceus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus madritensis,bromus rubens,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus madritensis subsp. rubens,bromus rubens,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus marginatus,bromus sitchensis var. carinatus,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus molliformis,bromus hordeaceus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus mollis,bromus hordeaceus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus rubens,bromus rubens,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,bromus sitchensis,bromus sitchensis var. marginatus,,,ELIM,0,,,,,,,,
,,,,,bromus sitchensis var. carinatus,bromus sitchensis var. carinatus,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,bromus sitchensis var. marginatus,bromus sitchensis var. marginatus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus stamineus,bromus catharticus,,,KEEP,4,,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus trinii,bromus berteroanus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,bromus willdenowii,bromus catharticus,,,KEEP,4,,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cakile edentula,cakile edentula,,,KEEP,3,1,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cakile edentula subsp. edentula,cakile edentula,,,KEEP,3,1,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cakile edentula var. edentula,cakile edentula,,,KEEP,3,1,1,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cakile maritima,cakile maritima subsp. maritima,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cakile maritima subsp. maritima,cakile maritima subsp. maritima,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,calandrinia ciliata,calandrinia menziesii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,calandrinia ciliata var. menziesii,calandrinia menziesii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,calandrinia maritima,cistanthe maritima,,,KEEP,7,,1,1,1,1,1,1,1
,,,,,calandrinia menziesii,calandrinia menziesii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,california macrophylla,california macrophylla,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Liliales,Liliaceae,calochortus albus,calochortus albus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Liliales,Liliaceae,calochortus albus var. rubellus,calochortus albus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,calyptridium monandrum,calyptridium monandrum,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,calystegia macrostegia subsp. amplissima,calystegia macrostegia subsp. amplissima,,,KEEP,3,,,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,calystegia macrostegia subsp. arida,calystegia macrostegia subsp. amplissima,,,KEEP,3,,,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia californica,eulobus californicus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia cheiranthifolia,camissoniopsis cheiranthifolia,By island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia cheiranthifolia subsp. cheiranthifolia,camissoniopsis cheiranthifolia subsp. cheiranthifolia,By island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia cheiranthifolia subsp. suffruticosa,camissoniopsis cheiranthifolia subsp. suffruticosa,By island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia guadalupensis subsp. clementina,camissoniopsis guadalupensis subsp. clementina,By island,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia hirtella,camissoniopsis hirtella,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia ignota,camissoniopsis ignota,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia intermedia,camissoniopsis intermedia,,,KEEP,3,1,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia micrantha,camissoniopsis micrantha,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissonia robusta,camissoniopsis robusta,,,KEEP,4,1,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis cheiranthifolia,camissoniopsis cheiranthifolia,By island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis cheiranthifolia subsp. cheiranthifolia,camissoniopsis cheiranthifolia subsp. cheiranthifolia,By island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis cheiranthifolia subsp. suffruticosa,camissoniopsis cheiranthifolia subsp. suffruticosa,By island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis guadalupensis,camissoniopsis guadalupensis subsp. clementina,By island,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis guadalupensis subsp. clementina,camissoniopsis guadalupensis subsp. clementina,By island,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis hirtella,camissoniopsis hirtella,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis ignota,camissoniopsis ignota,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis intermedia,camissoniopsis intermedia,,,KEEP,3,1,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis micrantha,camissoniopsis micrantha,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,camissoniopsis robusta,camissoniopsis robusta,,,KEEP,4,1,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cardamine californica,cardamine californica,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cardamine californica var. californica,cardamine californica,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cardamine californica var. integrifolia,cardamine californica,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,cardaria draba,lepidium draba,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,carduus pycnocephalus subsp. pycnocephalus,carduus pycnocephalus subsp. pycnocephalus,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,carpobrotus aequilaterus,carpobrotus chilensis,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,carpobrotus chilensis,carpobrotus chilensis,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja affinis,castilleja affinis subsp. affinis,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja affinis subsp. affinis,castilleja affinis subsp. affinis,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja affinis subsp. insularis,castilleja affinis subsp. affinis,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja affinis var. affinis,castilleja affinis subsp. affinis,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja attenuata,castilleja affinis subsp. affinis,,,KEEP,5,1,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja densiflora,castilleja densiflora,,,KEEP,4,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja densiflora subsp. densiflora,castilleja densiflora,,,KEEP,4,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja densiflora subsp. gracilis,castilleja densiflora,,,KEEP,4,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja exserta,castilleja exserta subsp. exserta,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja exserta subsp. exserta,castilleja exserta subsp. exserta,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja hololeuca,castilleja hololeuca,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,castilleja lanata subsp. hololeuca,castilleja hololeuca,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,catapodium rigidum,desmazeria rigida,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,caucalis microcarpa,yabea microcarpa,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,caulanthus lasiophyllus,caulanthus lasiophyllus,,,KEEP,7,1,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus arboreus,ceanothus arboreus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus arboreus var. glaber,ceanothus arboreus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus arboreus var. glabra,ceanothus arboreus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus arborius,ceanothus arboreus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus insularis,ceanothus megacarpus var. insularis,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus megacarpus insularis,ceanothus megacarpus var. insularis,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus megacarpus subsp. insularis,ceanothus megacarpus var. insularis,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus megacarpus subsp. megacarpus,ceanothus megacarpus var. megacarpus,,,KEEP,4,,,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus megacarpus var. insularis,ceanothus megacarpus var. insularis,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,ceanothus megacarpus var. megacarpus,ceanothus megacarpus var. megacarpus,,,KEEP,4,,,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,cenchrus clandestinus,pennisetum clandestinum,,,KEEP,6,1,1,1,1,,1,,1
,,,,,cenchrus setaceus,cenchrus setaceus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,centaurea benedicta,centaurea benedicta,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,centaurium davyi,zeltnera davyi,,,KEEP,3,,1,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,centaurium venustum,zeltnera venusta,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Valerianaceae,centranthus ruber,centranthus ruber,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,centromadia fitchii,centromadia fitchii,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,centromadia pungens,centromadia pungens subsp. pungens,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,centromadia pungens subsp. pungens,centromadia pungens subsp. pungens,,,KEEP,1,,,,,,,,1
,,,,,centunculus minimus,anagallis minima,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus alnifolius,cercocarpus betuloides var. blancheae,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus betulifolius var. blancheae,cercocarpus betuloides var. blancheae,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus betulioides var blancheae,cercocarpus betuloides var. blancheae,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus betuloides,cercocarpus betuloides var. blancheae,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus betuloides subsp. blancheae,cercocarpus betuloides var. blancheae,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus betuloides var. blancheae,cercocarpus betuloides var. blancheae,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus betuloides var. traskiae,cercocarpus traskiae,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus montanus var. blancheae,cercocarpus betuloides var. blancheae,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,cercocarpus traskiae,cercocarpus traskiae,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,chaenactis glabriuscula,chaenactis glabriuscula,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,chaenactis glabriuscula var. glabriuscula,chaenactis glabriuscula,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,chaenactis glabriuscula var. lanosa,chaenactis glabriuscula,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,chaenactis glabriuscula var. megacephala,chaenactis glabriuscula,,,KEEP,1,,1,,,,,,
,,,,,chamaesyce abramsiana,euphorbia abramsiana,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,chamaesyce serpens,euphorbia serpens,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,chamaesyce serpyllifolia,euphorbia serpens,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,cheilanthes clevelandii,myriopteris clevelandii,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,cheilanthes newberryi,myriopteris newberryi,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,chenopodium ambrosioides,dysphania ambrosioides,,,KEEP,5,,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,chenopodium ambrosioides var. ambrosioides,dysphania ambrosioides,,,KEEP,5,,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,chenopodium macrospermum,chenopodium macrospermum,,,KEEP,3,,,,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,chenopodium macrospermum var. farinosum,chenopodium macrospermum,,,KEEP,3,,,,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,chenopodium multifidum,dysphania multifida,,,KEEP,2,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Agavaceae,chlorogalum pomeridianum,chlorogalum pomeridianum var. pomeridianum,,,KEEP,2,,1,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Agavaceae,chlorogalum pomeridianum var. pomeridianum,chlorogalum pomeridianum var. pomeridianum,,,KEEP,2,,1,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,chorizanthe coriacea,lastarriaea coriacea,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cirsium occidentale,cirsium occidentale,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cirsium occidentale var. californicum,cirsium occidentale,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cirsium occidentale var. coulteri,cirsium occidentale,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cirsium occidentale var. occidentale,cirsium occidentale,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cirsium ochrocentrum var. ochrocentrum,cirsium ochrocentrum var. ochrocentrum,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,cistanthe maritima,cistanthe maritima,,,KEEP,7,,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,cistanthe monandra,calyptridium monandrum,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,clarkia purpurea,clarkia purpurea subsp. quadrivulnera,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,clarkia purpurea subsp. quadrivulnera,clarkia purpurea subsp. quadrivulnera,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,claytonia parviflora,claytonia parviflora subsp. parviflora,,,KEEP,5,1,,1,,1,1,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,claytonia parviflora subsp. parviflora,claytonia parviflora subsp. parviflora,,,KEEP,5,1,,1,,1,1,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,claytonia perfoliata,claytonia perfoliata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,claytonia perfoliata subsp. mexicana,claytonia perfoliata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,claytonia perfoliata subsp. perfoliata,claytonia perfoliata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,claytonia perfoliata var. perfoliata,claytonia perfoliata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,clematis ligusticifolia,clematis ligusticifolia,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,clematis ligusticifolia var. californica,clematis ligusticifolia,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,cleome isomeris,peritoma arborea,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,clinopodium douglasii,clinopodium douglasii,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cnicus benedictus,centaurea benedicta,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,collinsia heterophylla,collinsia heterophylla var. heterophylla,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,collinsia heterophylla var. heterophylla,collinsia heterophylla var. heterophylla,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,comarostaphylis diversifolia,comarostaphylis diversifolia subsp. planifolia,,,KEEP,4,,1,1,1,,,,1
