source,order,acceptedOrder,family,acceptedFamily,genus,acceptedGenus,scientificName,acceptedName,AUTHOR,YRPUBL,PUBL,VOL,PG,PG2,Anacapa,Santa Barbara,Santa Catalina,San Clemente,Santa Cruz,San Miguel,San Nicholas,Santa Rosa,month,year,NOTES
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,,,Halictidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,,,Halictidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,,,Ichneumonidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,,,Ichneumonidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,,,Ichneumonidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,,,Ichneumonidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,,,Ichneumonidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,Aclastus,Aclastus,Aclastus,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,Enicospilus,Enicospilus,Enicospilus,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,Gelis,Gelis,Gelis,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,Hyposoter,Hyposoter,Hyposoter,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,Netilia,Netelia,Netilia,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,Ophion,Ophion,Ophion,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,Spilichneumon,Spilichneumon,Spilichneumon,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Ichneumonidae,Ichneumonidae,Triclistus,Triclistus,Triclistus,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,Anthidium collectum,Anthidium collectum,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Megachilidae,Megachilidae,Diadasia,Diadasia,Diadasia rinconis,Diadasia rinconis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,Megachile apicalis,Megachile apicalis,Hranitz,2009,Integrative and Comparative Biology,49,,,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,Megachile sp. 1,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,Megachile sp. 2,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,Osmia clarescens,Osmia clarescens,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Mymaridae,Mymaridae,Gonatocerus,Gonatocerus,Gonatocerus,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Mymaridae,Mymaridae,Polynema,Polynema,Polynema,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Pompilidae,Pompilidae,,,Pompilidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Pteromalidae,Pteromalidae,Halticoptera,Halticoptera,Halticoptera,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Scelionidae,Scelionidae,Idris,Idris,Idris,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,Ammophila azteca clemente,Ammophila azteca clemente,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,Ammophila mcclayi,Ammophila mcclayi,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Astata,Astata,Astata bechteli,Astata bechteli,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Bembix,Bembix,Bembix americana dugi,Bembix americana dugi,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Chlorion,Chlorion,Chlorion aerarium,Chlorion aerarium,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Chlorion,Chlorion,Chlorion sp.1,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Diploplectron,Diploplectron,Diploplectron peglowi,Diploplectron peglowi,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Dryudella,Dryudella,Dryudella rhimpa,Dryudella rhimpa,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Liris,Liris,Liris argentatus,Liris argentatus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Liris,Liris,Liris beatus,Liris beatus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Microbembex,Microbembex,Microbembex californica,Microbembex californica,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Mimesa,Mimesa,Mimesa cahuilla,Mimesa cahuilla,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Miscophus,Miscophus,Miscophus californicus,Miscophus californicus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Palmodes,Palmodes,Palmodes insularis,Palmodes insularis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Podalonia,Podalonia,Podalonia mexicana,Podalonia mexicana,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Podalonia,Podalonia,Podalonia mexicana,Podalonia mexicana,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Podalonia,Podalonia,Podalonia valida,Podalonia valida,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Prionyx,Prionyx,Prionyx thomae,Prionyx thomae,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Sceliphron,Sceliphron,Sceliphron caementarium,Sceliphron caementarium,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Solierella,Solierella,Solierella sayi,Solierella sayi,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Tachysphex,Tachysphex,Tachysphex texanus,Tachysphex texanus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,Tachysphex,Tachysphex,Tachysphex texanus,Tachysphex texanus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Sphecidae,Sphecidae,,,Sphecidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Tiphiidae,Tiphiidae,Brachycistis,Brachycistis,Brachycistis agama,Brachycistis agama,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Vespidae,Vespidae,,,Vespidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Isoptera,Isoptera,Termitidae,Termitidae,,,Termitidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Ixodida,Ixodida,Ixodidae,Ixodidae,Ixodes,Ixodes,Ixodes peromysci,Ixodes peromysci,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,,,,,Lepidoptera,,"*Emmel and Emmel 2018 is a book that I do not have, but it had some new subspecies on the Channel Islands",,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Arctiidae,Arctiidae,Apantesis,Notarctia,Apantesis proxima,Notarctia proxima,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Arctiidae,Arctiidae,Apantesis,Notarctia,Apantesis proxima,Notarctia proxima,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Arctiidae,Arctiidae,Cisthene,Cisthene,Cisthene faustinula,Cisthene faustinula,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Arctiidae,Arctiidae,Crambidia,Crambidia,Crambidia suffusa,Crambidia suffusa,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Arctiidae,Arctiidae,Grammia,Grammia,Grammia nevadensis,Grammia nevadensis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Arctiidae,Arctiidae,Grammia,Grammia,Grammia ornata,Grammia ornata,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Arctiidae,Erebidae,Grammia,Grammia,Grammia virgo,Grammia virgo,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Blastobasidae,Blastobasidae,Halcocera,Holcocera,Halcocera (iceryaeella type),,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Blastobasidae,Blastobasidae,Hypatopa,Hypatopa,Hypatopa sp. 1,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Blastobasidae,Blastobasidae,Hypatopa,Hypatopa,Hypatopa sp. 2,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Blastobasidae,Blastobasidae,Holcocerina,Asaphocrita,Holcocerina,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Lepidoptera,Coleoptera,Coccinellidae,Coccinellidae,Coccinella,Coccinella,Coccinella undecimpunctata,Coccinella undecimpunctata,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Coleophoridae,Coleophoridae,Coleophora,Coleophora,Coleophora accordella,Coleophora accordella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Coleophoridae,Coleophoridae,Coleophora,Coleophora,Coleophora n. sp.,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2003,
literature,Lepidoptera,Lepidoptera,Coleophoridae,Coleophoridae,Coleophora,Coleophora,Coleophora sp. 2,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Coleophoridae,Coleophoridae,Coleophora,Coleophora,Coleophora sp. near sparsipuncta,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Cosmopterigidae,Cosmopterigidae,Walshia,Walshia,Walshia miscecolorella,Walshia miscecolorella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,2001,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Achyra,Achyra,Achyra occidentalis,Achyra occidentalis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Agriphila,Agriphila,Agriphila attenuata,Agriphila attenuatus,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Crambus,Crambus,Crambus sp. rickseckerellus?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Diastictis,Diastictis,Diastictis fracturalis,Diastictis fracturalis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia n. sp or race metalliferalis,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,ENDEMIC? To SBI
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Dicymolomia,Dicymolomia,Dicymolomia opuntialis,Dicymolomia opuntialis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Euchromius,Euchromius,Euchromius ocelleus,Euchromius ocelleus,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Eudonia,Eudonia,Eudonia rectilinea,Eudonia rectilinea,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Eudonia,Eudonia,Eudonia sp. palloralis?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Hellula,Hellula,Hellula rogatalis,Hellula rogatalis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Loxostegopsis,Loxostegopsis,Loxostegopsis sp. xanthocrypta?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Mecyna,Mecyna,Mecyna mustelinalis,Mecyna mustelinalis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Noctueliopsis,Noctueliopsis,Noctueliopsis grandis,Noctueliopsis grandis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Nomophila,Nomophila,Nomophila nearctica,Nomophila nearctica,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Pyrausta,Pyrausta,Pyrausta pseudonythesalis,Pyrausta pseudonythesalis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Pyrausta,Pyrausta,Pyrausta sp. napaealis?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Crambidae,Crambidae,Pyrausta,Pyrausta,Pyrausta volupiali,Pyrausta volupialis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Depressariidae,Elachistidae,Exaeretia,Exaeretia,Exaeretia gracilis,Exaeretia gracilis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Depressariidae,Depressariidae,,,Depressariidae,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Lepidoptera,Lepidoptera,Elachistidae,Elachistidae,Agonopterix,Agonopterix,Agonopterix toega,Agonopterix toega,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,"""Aristotelia""",Aristotelia,"""Aristotelia"" n. sp.",,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Chionodes,Chionodes,Chionodes cf nanodella,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Chionodes,Chionodes,Chionodes kincaidella,Chionodes kincaidella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Chionodes,Chionodes,Chionodes sistrella,Chionodes sistrella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Chionodes,Chionodes,Chionodes sp,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Formosella,Chionodes,Formosella kincaidella,Chionodes kincaidella,San Clemente Sierra Report,,,,,,,,,,,,,,,,"Chionodes kincaidella is in this family, but Formosella is not in the 2016 checklist, GBIF, or Discover Life."
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Formosella,Chionodes,Formosella sistrella,Chionodes sistrella,San Clemente Sierra Report,,,,,,,,,,,,,,,,"Chionodes sistrella is in this family, but Formosella is not in the 2016 checklist, GBIF, or Discover Life."
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Gelechia,Gelechia,Gelechia sp,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Gnorimoschema,Gnorimoschema,Gnorimoschema baccharisella,Gnorimoschema baccharisella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Insuloschema,Insuloschema,Insuloschema barbarae,Insuloschema barbarae,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,ENDEMIC? To SBI
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Platyedra,Platyedra,Platyedra subcinerea,Platyedra subcinerea,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Scrobipalpula,Scrobipalpula,Scrobipalpula psilella,Scrobipalpula psilella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Scrobipalpulopsis,Scrobipalpula,Scrobipalpulopsis lycii,Scrobipalpula lycii,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Scrobipalpulopsis,Scrobipalpula,Scrobipalpulopsis lycii,Scrobipalpula lycii,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Syncopacma,Syncopacma,Syncopacma sp,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Telphusa,Telphusa,Telphusa sedulitella,Telphusa sedulitella,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Tuta,Tuta,Tuta chiquitella,Tuta chiquitella,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Tuta,Tuta,Tuta chiquitelloides,Tuta chiquitelloides,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,,,Gelechiidae,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Aristotelia,Aristotelia,Aristotelia,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Filatima?,Filatima,Filatima?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Filatima,Filatima,Filatima,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Coleotechnites,Coleotechnites,Coleotechnites,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Scrobipalpopsis,Scrobipalpopsis,Scrobipalpopsis,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Scrobipalpula,Scrobipalpula,Scrobipalpula,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechiidae,Gelechiidae,Scrobipalpula,Scrobipalpula,Scrobipalpula,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Gelechioidea,,Vladimiria,,Vladimiria,,San Clemente Sierra Report,,,,,,,,,,,,,,,,Not in checklist or online.
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Archirhoe,Archirhoe,Archirhoe neomexicana,Archirhoe neomexicana,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Cyclophora,Cyclophora,Cyclophora nanaria,Cyclophora nanaria,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Elpiste,Macaria,Elpiste marcescaria,Macaria marcescaria,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Euphyia,Euphyia,Euphyia implicata,Euphyia implicata,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Eupithecia,Eupithecia,Eupithecia adequata,Eupithecia adequata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Eupithecia,Eupithecia,Eupithecia maestosa,Eupithecia maestosa,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Eupithecia,Eupithecia,Eupithecia misturata,Eupithecia misturata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Eupithecia,Eupithecia,Eupithecia rotundopuncta,Eupithecia rotundopuncta,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Eupithecia,Eupithecia,Eupithecia subvirens,Eupithecia subvirens,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Perizoma,Perizoma,Perizoma custodiata,Perizoma custodiata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Perizoma,Perizoma,Perizoma custodiata,Perizoma custodiata,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Perizoma,Perizoma,Perizoma epictata,Perizoma epictata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Pero,Pero,Pero giganteus,Pero giganteus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Pero,Pero,Pero sp. catalina?,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Prorella,Prorella,Prorella leucata,Prorella leucata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Pterotaea,Pterotaea,Pterotaea crinigera,Pterotaea crinigera,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Semiothisa,Semiothisa,Semiothisa californiaria,Semiothisa californiaria,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,"Valid genus in checklist, but doesn't include this species. Many species have been changed to other genera, but this specific epithet not in those names."
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Stamnodes,Stamnodes,Stamnodes albiapicata,Stamnodes albiapicata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Stamnodes,Stamnodes,Stamnodes cassinoi,Stamnodes cassinoi,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Geometridae,Geometridae,Triphosa,Triphosa,Triphosa californiata,Triphosa californiata,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Hesperiidae,Hesperiidae,Erynnis,Erynnis,Erynnis funeralis,Erynnis funeralis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Hesperiidae,Hesperiidae,Erynnis,Erynnis,Erynnis funeralist,Erynnis funeralis,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Hesperiidae,Hesperiidae,Ochlodes,Ochlodes,Ochlodes sylvanoides,Ochlodes sylvanoides,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
