source,id,month,year,observed_o,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,acceptedFamily,acceptedGenus,acceptedName,scientific,common_nam,iconic_tax,taxon_id
iNaturalist,913665,10,2014,Sat Oct 04 2014 17:00:59 GMT-0700 (PDT),10/4/14,2014-10-05 00:00:59 UTC,Pacific Time (US & Canada),32423,pkleeman,2014-10-08 04:11:37 UTC,2020-10-08 17:28:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/913665,https://inaturalist-open-data.s3.amazonaws.com/photos/1165619/medium.jpg?1412741520, , , ,4,0,FALSE,3,San Nicolas,"San Nicolas Naval Facility, Channel Is Air Guard Station, CA, US",33.254855,-119.4858467,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,4585721,11,2016,Wed Nov 16 2016 17:19:59 GMT-0800 (PST),11/16/16,2016-11-17 01:19:59 UTC,Pacific Time (US & Canada),34977,steph_taylor,2016-11-17 01:51:24 UTC,2020-10-08 17:27:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4585721,https://inaturalist-open-data.s3.amazonaws.com/photos/5540275/medium.jpg?1479347564, , , ,3,0,FALSE,3,San Nicolas,"San Nicolas Naval Facility, Channel Is Air Guard Station, CA, US",33.22717833,-119.437395,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,14692206,7,2018,Mon Jul 23 2018 13:15:58 GMT-0700 (PDT),7/23/18,2018-07-23 20:15:58 UTC,Pacific Time (US & Canada),19715,gbentall,2018-07-24 17:25:47 UTC,2020-10-08 17:27:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14692206,https://inaturalist-open-data.s3.amazonaws.com/photos/21904897/medium.jpg?1532453153, , , ,4,0,FALSE,3,San Nicolas,"San Nicolas Island, CA",33.246452,-119.499169,8236,8236, ,open,FALSE, ,google,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,19682843,10,2012,2012/10/12 7:30 AM MST,10/12/12,2012-10-12 13:30:00 UTC,Mountain Time (US & Canada),19215,tsirtalis,2019-01-16 23:28:28 UTC,2020-10-08 17:26:57 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/19682843,https://static.inaturalist.org/photos/30316871/medium.jpeg?1547680865, , ,Also entered in HerpMapper.org,4,0,FALSE,0,San Nicolas,"Ventura County, CA, USA",33.23606333,-119.5037067,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,20102644,8,2014,2014/08/28 2:55 PM MST,8/28/14,2014-08-28 21:55:00 UTC,Arizona,19215,tsirtalis,2019-02-05 04:59:51 UTC,2020-10-08 17:26:40 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20102644,https://static.inaturalist.org/photos/31032533/medium.jpg?1549342136, , , ,3,0,FALSE,0,San Nicolas,"Ventura County, CA, USA",33.26561111,-119.5209444,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,20279778,1,2019,Fri Jan 18 2019 21:32:15 GMT-0800 (PST),1/18/19,2019-01-19 05:32:15 UTC,Pacific Time (US & Canada),151342,joeycurti3,2019-02-11 14:20:02 UTC,2020-10-08 17:26:23 UTC,research, ,https://www.inaturalist.org/observations/20279778,https://static.inaturalist.org/photos/31306176/medium.jpg?1549894853, , , ,4,0,FALSE,3,San Nicolas,"San Nicolas Naval Facility, , CA, US",33.25552833,-119.485475,65,65, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,26984178,6,2019,2019-06-12 6:20:49 PM PDT,6/12/19,2019-06-13 01:20:49 UTC,Pacific Time (US & Canada),34488,pileated,2019-06-14 20:46:52 UTC,2020-10-08 17:26:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/26984178,https://inaturalist-open-data.s3.amazonaws.com/photos/41937929/medium.jpg?1560545215, , , ,3,0,FALSE,2,San Nicolas,"San Nicolas Island, California 93042, USA",33.25541306,-119.4839554,0,0, ,open,FALSE,gps,gps,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,5253442,3,2017,2017/03/04 6:33 PM PST,3/4/17,2017-03-05 02:33:00 UTC,Pacific Time (US & Canada),86100,naturenate,2017-03-09 00:12:22 UTC,2017-09-20 14:47:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5253442,https://static.inaturalist.org/photos/6500288/medium.jpeg?1489017603, , , ,3,0,FALSE,0,Santa Catalina,"Los Angeles County, US-CA, US",33.38592515,-118.2885174,0,28971,obscured, ,TRUE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,5944209,4,2017,2017-04-24 1:36:01 PM PDT,4/24/17,2017-04-24 20:36:01 UTC,Pacific Time (US & Canada),392423,bjdion,2017-04-24 23:22:32 UTC,2018-05-27 17:15:19 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/5944209,https://inaturalist-open-data.s3.amazonaws.com/photos/7422093/medium.jpeg?1493076162, , , ,6,0,FALSE,2,Santa Catalina,"22 Middle Ranch Road Avalon, CA 90704",33.3562131,-118.435774,24,24, , ,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,6868191,6,2017,Fri Jun 30 2017 19:32:58 GMT-0700 (PDT),6/30/17,2017-07-01 02:32:58 UTC,Pacific Time (US & Canada),518870,kindragon,2017-07-01 03:17:24 UTC,2018-01-05 23:59:23 UTC,research, ,https://www.inaturalist.org/observations/6868191,https://static.inaturalist.org/photos/8756114/medium.jpg?1498879060, , , ,4,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.32987,-118.3352367,0,0, , ,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,7195226,7,2017,2017-07-24 11:16:13 AM PDT,7/24/17,2017-07-24 18:16:13 UTC,Pacific Time (US & Canada),392423,bjdion,2017-07-24 23:31:27 UTC,2018-05-27 17:15:18 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/7195226,https://inaturalist-open-data.s3.amazonaws.com/photos/9278320/medium.jpeg?1500939095, , ,On Bulrush canyon rd,5,0,FALSE,2,Santa Catalina,"Unnamed Road Avalon, CA 90704 USA",33.342378,-118.428947,84,84, , ,FALSE,gps,gps,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,7613670,8,2017,Tue Aug 22 2017 18:10:38 GMT-0700 (PDT),8/22/17,2017-08-23 01:10:38 UTC,Pacific Time (US & Canada),518870,kindragon,2017-08-23 05:24:18 UTC,2018-01-05 23:57:34 UTC,research, ,https://www.inaturalist.org/observations/7613670,https://static.inaturalist.org/photos/9972897/medium.jpg?1503548310, , , ,3,0,FALSE,3,Santa Catalina,"Los Angeles County, US-CA, US",33.32840066,-118.3392288,5,5, , ,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,10365940,3,2018,2018-03-22 12:02:40 PM PDT,3/22/18,2018-03-22 19:02:40 UTC,Pacific Time (US & Canada),392423,bjdion,2018-03-22 23:19:04 UTC,2018-05-27 17:15:15 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10365940,https://inaturalist-open-data.s3.amazonaws.com/photos/14381285/medium.jpeg?1521760752, , , ,3,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.35050492,-118.428854,9,9, , ,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,12177676,3,2018,2018/03/29 7:33 AM PDT,3/29/18,2018-03-29 14:33:00 UTC,Pacific Time (US & Canada),81668,monicatydlaska,2018-05-05 23:30:59 UTC,2018-05-06 00:18:56 UTC,research, ,https://www.inaturalist.org/observations/12177676,https://static.inaturalist.org/photos/17484741/medium.jpeg?1525562978, , , ,1,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.35546111,-118.43715,5,5, , ,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,15115241,8,2018,Sat Aug 04 2018 14:32:56 GMT-0700 (PDT),8/4/18,2018-08-04 21:32:56 UTC,Pacific Time (US & Canada),518881,rpratt,2018-08-04 21:33:54 UTC,2018-08-06 15:36:09 UTC,research, ,https://www.inaturalist.org/observations/15115241,https://static.inaturalist.org/photos/22587490/medium.jpg?1533423023, , , ,2,0,FALSE,3,Santa Catalina,"1400 Avalon Canyon Rd, Avalon, CA, US",33.32668577,-118.3404256,100,100, , ,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22143388,3,2019,2019-03-23 1:16:28 PM PDT,3/23/19,2019-03-23 20:16:28 UTC,Pacific Time (US & Canada),1502858,jeanshelton,2019-04-07 15:26:37 UTC,2019-06-27 20:36:25 UTC,research, ,https://www.inaturalist.org/observations/22143388,https://static.inaturalist.org/photos/34281822/medium.jpeg?1554650823, , , ,1,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.3421936,-118.3281631,0,0, ,open,FALSE,gps,gps,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22185100,4,2019,Fri Apr 05 2019 17:35:59 GMT-0700 (PDT),4/5/19,2019-04-06 00:35:59 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 06:49:36 UTC,2019-04-08 15:29:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22185100,https://static.inaturalist.org/photos/34349404/medium.jpg?1554706180, , ,95mm SVL,3,0,FALSE,3,Santa Catalina,"Santa Catalina Island, , CA, US",33.38833667,-118.4489283,10,10, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22212137,4,2019,2019-04-07 4:10:47 PM PDT,4/7/19,2019-04-07 23:10:47 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 22:07:06 UTC,2019-04-08 22:29:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22212137,https://static.inaturalist.org/photos/34393401/medium.jpeg?1554761231, , ,92mm SVL,1,0,FALSE,2,Santa Catalina,"Middle Ranch Rd, Avalon, CA 90704, USA",33.35717392,-118.3890457,0,0, ,open,FALSE,gps,gps,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22213379,4,2019,2019-04-07 12:28:18 PM PDT,4/7/19,2019-04-07 19:28:18 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 22:34:16 UTC,2019-04-09 04:29:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22213379,https://static.inaturalist.org/photos/34395565/medium.jpeg?1554762857, , ,83mm SVL,2,0,FALSE,2,Santa Catalina,"Skull Ridge Rd, Avalon, CA 90704, USA",33.3526535,-118.4217224,0,0, ,open,FALSE,gps,gps,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22215874,4,2019,2019-04-07 11:11:59 AM PDT,4/7/19,2019-04-07 18:11:59 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 23:30:24 UTC,2019-04-09 04:32:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22215874,https://static.inaturalist.org/photos/34399593/medium.jpeg?1554766229, , ,105mm SVL,3,0,FALSE,2,Santa Catalina,"Little Harbor Rd, Avalon, CA 90704, USA",33.38547134,-118.47258,0,0, ,open,FALSE,gps,gps,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22215935,4,2019,2019-04-07 10:43:31 AM PDT,4/7/19,2019-04-07 17:43:31 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 23:32:02 UTC,2019-04-09 04:31:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22215935,https://static.inaturalist.org/photos/34400112/medium.jpeg?1554766640, , ,Female = 76mm SVL and male = 90mm SVL,3,0,FALSE,2,Santa Catalina,"Little Harbor Rd, Avalon, CA 90704, USA",33.385988,-118.4682886,6,6, ,open,FALSE,gps,gps,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22266057,4,2019,2019/04/03 1:49 PM PDT,4/3/19,2019-04-03 20:49:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-10 02:06:29 UTC,2019-04-10 03:04:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22266057,https://static.inaturalist.org/photos/34478735/medium.jpeg?1554860180, , ,20*C air temp,1,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.32864667,-118.3418917,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22266082,4,2019,2019/04/03 3:08 PM PDT,4/3/19,2019-04-03 22:08:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-10 02:06:55 UTC,2019-04-10 03:04:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22266082,https://static.inaturalist.org/photos/34479169/medium.jpeg?1554860535, , , ,3,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.32812333,-118.3397017,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22266083,4,2019,2019/04/03 3:34 PM PDT,4/3/19,2019-04-03 22:34:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-10 02:06:55 UTC,2019-08-28 23:29:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22266083,https://static.inaturalist.org/photos/34479176/medium.jpeg?1554860542, , ,ELMU 2,2,0,FALSE,0,Santa Catalina,"Avalon, CA 90704, USA",33.32817833,-118.3398933,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22266110,4,2019,2019/04/03 5:41 PM PDT,4/3/19,2019-04-04 00:41:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-10 02:07:20 UTC,2019-04-10 03:04:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22266110,https://static.inaturalist.org/photos/34479758/medium.jpeg?1554860986, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.35712896,-118.3599153,88,88, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22867763,4,2019,2019/04/04 10:23 AM PDT,4/4/19,2019-04-04 17:23:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-22 05:23:45 UTC,2019-04-22 14:53:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22867763,https://static.inaturalist.org/photos/35446228/medium.jpeg?1555910499, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.38574667,-118.4063867,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22867945,4,2019,2019/04/04 12:04 PM PDT,4/4/19,2019-04-04 19:04:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-22 05:28:45 UTC,2019-04-22 14:53:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22867945,https://static.inaturalist.org/photos/35446368/medium.jpeg?1555910674, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.3854,-118.40784,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22867947,4,2019,2019/04/04 12:32 PM PDT,4/4/19,2019-04-04 19:32:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-22 05:28:49 UTC,2019-08-28 23:35:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22867947,https://static.inaturalist.org/photos/35446412/medium.jpeg?1555910714, , , ,1,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.38545167,-118.40883,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22959022,4,2019,2019/04/04 2:57 PM PDT,4/4/19,2019-04-04 21:57:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 20:01:21 UTC,2019-05-09 14:43:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22959022,https://static.inaturalist.org/photos/35585220/medium.jpeg?1556047820, , , ,1,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.39500167,-118.41167,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22961322,4,2019,2019/04/05 11:59 AM PDT,4/5/19,2019-04-05 18:59:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 20:44:37 UTC,2019-08-28 23:41:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22961322,https://static.inaturalist.org/photos/35590392/medium.jpeg?1556051399, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.38551333,-118.4085483,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22966053,4,2019,2019/04/06 12:17 PM PDT,4/6/19,2019-04-06 19:17:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 22:11:59 UTC,2019-05-09 14:43:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22966053,https://static.inaturalist.org/photos/35597785/medium.jpeg?1556056616, , , ,3,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.366585,-118.3487817,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,22966061,4,2019,2019/04/06 12:28 PM PDT,4/6/19,2019-04-06 19:28:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 22:12:03 UTC,2019-05-04 02:42:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22966061,https://static.inaturalist.org/photos/35597913/medium.jpeg?1556056697, , , ,1,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.36606667,-118.3501467,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,25213330,5,2019,Wed May 15 2019 15:55:49 GMT-0700 (PDT),5/15/19,2019-05-15 22:55:49 UTC,Pacific Time (US & Canada),1576631,b_badway,2019-05-16 14:40:28 UTC,2019-05-20 00:25:10 UTC,research, ,https://www.inaturalist.org/observations/25213330,https://static.inaturalist.org/photos/39030433/medium.jpg?1558017654, , , ,2,0,FALSE,3,Santa Catalina,"Middle Ranch Rd, , CA, US",33.355745,-118.4385,32,32, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,28457326,7,2019,2019/07/05 2:54 PM PDT,7/5/19,2019-07-05 21:54:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-07-08 20:50:45 UTC,2019-09-04 00:58:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28457326,https://static.inaturalist.org/photos/44361879/medium.jpg?1562618892, , , ,3,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.36699336,-118.3511676,0,0, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,30073892,8,2019,Fri Aug 02 2019 16:37:57 GMT-0700 (PDT),8/2/19,2019-08-02 23:37:57 UTC,Pacific Time (US & Canada),517693,megmacgreg,2019-08-03 00:09:16 UTC,2019-11-19 22:02:12 UTC,research, ,https://www.inaturalist.org/observations/30073892,https://static.inaturalist.org/photos/52241254/medium.jpg?1569262829, , , ,2,0,FALSE,3,Santa Catalina,"Los Angeles County, US-CA, US",33.44073346,-118.5015082,306,306, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,31058919,8,2019,Sun Aug 18 2019 08:39:12 GMT-0700 (PDT),8/18/19,2019-08-18 15:39:12 UTC,Pacific Time (US & Canada),913814,dmartien,2019-08-18 15:42:47 UTC,2019-08-20 04:09:02 UTC,research, ,https://www.inaturalist.org/observations/31058919,https://static.inaturalist.org/photos/48571081/medium.jpg?1566142970, , , ,2,0,FALSE,3,Santa Catalina,"1 W Banning House Rd, , CA, US",33.44060833,-118.4908533,3702,3702, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
iNaturalist,38806901,2,2020,2020-02-18 12:18:46 PM PST,2/18/20,2020-02-18 20:18:46 UTC,Pacific Time (US & Canada),1680342,ecozippertfb,2020-02-18 20:29:04 UTC,2020-02-18 22:32:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38806901,https://inaturalist-open-data.s3.amazonaws.com/photos/61732371/medium.jpeg?1582057781, , , ,1,0,FALSE,2,Santa Catalina,"Descanso Beach, Avalon, CA 90704, USA",33.3509172,-118.3295998,22,22, ,open,FALSE, , ,Southern Alligator Lizard,Anguidae,Elgaria,Elgaria multicarinata,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
