"","source","month","year","island","order","acceptedFamily","acceptedGenus","acceptedName","scientificName","latitude","longitude","phylum","class"
"158","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Bostrichidae","Lyctus","Lyctus linearis","Lyctus linearis",34.0197,-119.6815,"Arthropoda","Insecta"
"159","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Bostrichidae","Lyctus","Lyctus carbonarius","Lyctus planicollis",34.0016,-119.7143,"Arthropoda","Insecta"
"160","Cal-IBIS",6,2008,"Santa Catalina","Coleoptera","Bostrichidae","Polycaon","Polycaon stoutii","Polycaon stoutii",33.3974,-118.3946,"Arthropoda","Insecta"
"161","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Bostrichidae","Scobicia","Scobicia declivis","Scobicia declivis",34.0141,-119.6861,"Arthropoda","Insecta"
"162","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Bostrichidae","Scobicia","Scobicia declivis","Scobicia declivis",34.0019,-119.7127,"Arthropoda","Insecta"
"163","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Bostrichidae","Scobicia","Scobicia declivis","Scobicia declivis",34.0197,-119.6815,"Arthropoda","Insecta"
"164","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Bostrichidae","Scobicia","Scobicia declivis","Scobicia declivis",33.9967,-119.7246,"Arthropoda","Insecta"
"165","Cal-IBIS",6,2008,"Santa Catalina","Coleoptera","Bostrichidae","Scobicia","Scobicia suturalis","Scobicia suturalis",33.3919,-118.4001,"Arthropoda","Insecta"
"166","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Bostrichidae","Scobicia","Scobicia suturalis","Scobicia suturalis",34.009,-119.7577,"Arthropoda","Insecta"
"167","Cal-IBIS",8,1978,"Anacapa","Coleoptera","Bostrichidae","Scobicia","Scobicia suturalis","Scobicia suturalis",34.0144,-119.3664,"Arthropoda","Insecta"
"168","Cal-IBIS",3,1989,"Santa Cruz","Coleoptera","Buprestidae","Acmaeodera",NA,"Acmaeodera",33.9967,-119.7246,"Arthropoda","Insecta"
"169","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Acmaeodera",NA,"Acmaeodera",34.032,-119.8033,"Arthropoda","Insecta"
"170","Cal-IBIS",3,1989,"Santa Cruz","Coleoptera","Buprestidae","Acmaeodera",NA,"Acmaeodera",33.98653,-119.764712,"Arthropoda","Insecta"
"171","Cal-IBIS",5,1975,"Santa Cruz","Coleoptera","Buprestidae","Acmaeodera",NA,"Acmaeodera",34.019513,-119.72834,"Arthropoda","Insecta"
"172","Cal-IBIS",6,1979,"Santa Cruz","Coleoptera","Buprestidae","Acmaeodera",NA,"Acmaeodera",34.019513,-119.72834,"Arthropoda","Insecta"
"173","Cal-IBIS",5,1975,"Santa Cruz","Coleoptera","Buprestidae","Acmaeodera",NA,"Acmaeodera",34.019513,-119.72834,"Arthropoda","Insecta"
"174","Cal-IBIS",4,1969,"Santa Cruz","Coleoptera","Buprestidae","Acmaeodera",NA,"Acmaeodera",34.019513,-119.72834,"Arthropoda","Insecta"
"175","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.0053,-119.7476,"Arthropoda","Insecta"
"176","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.0053,-119.7476,"Arthropoda","Insecta"
"177","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.0053,-119.7476,"Arthropoda","Insecta"
"178","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.0053,-119.7476,"Arthropoda","Insecta"
"179","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.0016,-119.7143,"Arthropoda","Insecta"
"180","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"181","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"182","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"183","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"184","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"185","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"186","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"187","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"188","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Agrilus",NA,"Agrilus",34.009,-119.7577,"Arthropoda","Insecta"
"189","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.0019,-119.7114,"Arthropoda","Insecta"
"190","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.0263,-119.6958,"Arthropoda","Insecta"
"191","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.0263,-119.6958,"Arthropoda","Insecta"
"192","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.0263,-119.6958,"Arthropoda","Insecta"
"193","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.0263,-119.6958,"Arthropoda","Insecta"
"194","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.0263,-119.6958,"Arthropoda","Insecta"
"195","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.0263,-119.6958,"Arthropoda","Insecta"
"196","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.0263,-119.6958,"Arthropoda","Insecta"
"197","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.023,-119.6932,"Arthropoda","Insecta"
"198","Cal-IBIS",3,1982,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.01527778,-119.7977778,"Arthropoda","Insecta"
"199","Cal-IBIS",3,1982,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.01527778,-119.7977778,"Arthropoda","Insecta"
"200","Cal-IBIS",3,1982,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.01527778,-119.7977778,"Arthropoda","Insecta"
"201","Cal-IBIS",3,1982,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.01527778,-119.7977778,"Arthropoda","Insecta"
"202","Cal-IBIS",3,1982,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.01527778,-119.7977778,"Arthropoda","Insecta"
"203","Cal-IBIS",3,1982,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.01527778,-119.7977778,"Arthropoda","Insecta"
"204","Cal-IBIS",5,1975,"Santa Cruz","Coleoptera","Buprestidae","Anthaxia",NA,"Anthaxia",34.016667,-119.716667,"Arthropoda","Insecta"
"205","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Buprestidae","Chrysobothris",NA,"Chrysobothris",34.0013,-119.7512,"Arthropoda","Insecta"
"206","Cal-IBIS",6,1917,"Santa Catalina","Coleoptera","Buprestidae","Chrysobothris","Chrysobothris mali","Chrysobothris mali",0,0,"Arthropoda","Insecta"
"207","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.4073,-118.4083,"Arthropoda","Insecta"
"208","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.3648,-118.4663,"Arthropoda","Insecta"
"209","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.3648,-118.4663,"Arthropoda","Insecta"
"210","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.3648,-118.4663,"Arthropoda","Insecta"
"211","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.3648,-118.4663,"Arthropoda","Insecta"
"212","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.3917,-118.4002,"Arthropoda","Insecta"
"213","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.3896,-118.3969,"Arthropoda","Insecta"
"214","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.466,-118.5464,"Arthropoda","Insecta"
"215","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.466,-118.5464,"Arthropoda","Insecta"
"216","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.466,-118.5464,"Arthropoda","Insecta"
"217","Cal-IBIS",1,2010,"Santa Catalina","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.466,-118.5464,"Arthropoda","Insecta"
"218","Cal-IBIS",9,2011,"Santa Cruz","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",34.017232,-119.786686,"Arthropoda","Insecta"
"219","Cal-IBIS",3,1989,"Santa Cruz","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.9967,-119.7246,"Arthropoda","Insecta"
"220","Cal-IBIS",8,1978,"San Miguel","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",34.0585,-120.3347,"Arthropoda","Insecta"
"221","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.985,-120.0764,"Arthropoda","Insecta"
"222","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.985,-120.0764,"Arthropoda","Insecta"
"223","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.985,-120.0764,"Arthropoda","Insecta"
"224","Cal-IBIS",4,2008,"Santa Rosa","Coleoptera","Byturidae","Xerasia","Xerasia grisescens","Xerasia grisescens",33.985,-120.0764,"Arthropoda","Insecta"
"225","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.0019,-119.7127,"Arthropoda","Insecta"
"226","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.003,-119.7081,"Arthropoda","Insecta"
"227","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.0019,-119.7114,"Arthropoda","Insecta"
"228","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.0019,-119.7114,"Arthropoda","Insecta"
"229","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.0019,-119.7114,"Arthropoda","Insecta"
"230","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.0019,-119.7114,"Arthropoda","Insecta"
"231","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.003,-119.7081,"Arthropoda","Insecta"
"232","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.003,-119.7081,"Arthropoda","Insecta"
"233","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.003,-119.7081,"Arthropoda","Insecta"
"234","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.015,-119.7967,"Arthropoda","Insecta"
"235","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.009,-119.7577,"Arthropoda","Insecta"
"236","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.009,-119.7577,"Arthropoda","Insecta"
"237","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.009,-119.7577,"Arthropoda","Insecta"
"238","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Podabrini",34.009,-119.7577,"Arthropoda","Insecta"
"239","Cal-IBIS",5,1973,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"240","Cal-IBIS",4,1969,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"241","Cal-IBIS",6,1976,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"242","Cal-IBIS",7,1982,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"243","Cal-IBIS",6,1979,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"244","Cal-IBIS",6,1978,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"245","Cal-IBIS",5,1974,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"246","Cal-IBIS",6,1979,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"247","Cal-IBIS",5,1973,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"248","Cal-IBIS",5,1973,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"249","Cal-IBIS",5,1975,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"250","Cal-IBIS",4,1970,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"251","Cal-IBIS",5,1973,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"252","Cal-IBIS",5,1973,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"253","Cal-IBIS",NA,NA,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"254","Cal-IBIS",7,1977,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"255","Cal-IBIS",5,1974,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"256","Cal-IBIS",6,1982,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"257","Cal-IBIS",5,1973,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"258","Cal-IBIS",5,1973,"Santa Cruz","Coleoptera","Cantharidae",NA,NA,"Cantharidae",33.998239,-119.725508,"Arthropoda","Insecta"
"259","Cal-IBIS",6,2008,"Santa Catalina","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",33.3919,-118.4001,"Arthropoda","Insecta"
"260","Cal-IBIS",6,2008,"Santa Catalina","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",33.3919,-118.4001,"Arthropoda","Insecta"
"261","Cal-IBIS",6,2008,"Santa Catalina","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",33.3919,-118.4001,"Arthropoda","Insecta"
"262","Cal-IBIS",6,2011,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",34.017232,-119.786686,"Arthropoda","Insecta"
"263","Cal-IBIS",6,2011,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",34.017232,-119.786686,"Arthropoda","Insecta"
"264","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",34.0026,-119.7105,"Arthropoda","Insecta"
"265","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",34.0026,-119.7105,"Arthropoda","Insecta"
"266","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",34.0026,-119.7105,"Arthropoda","Insecta"
"267","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis",NA,"Cultellunguis",34.0026,-119.7105,"Arthropoda","Insecta"
"268","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.0019,-119.7127,"Arthropoda","Insecta"
"269","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.003,-119.7081,"Arthropoda","Insecta"
"270","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.003,-119.7081,"Arthropoda","Insecta"
"271","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.003,-119.7081,"Arthropoda","Insecta"
"272","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.0019,-119.7114,"Arthropoda","Insecta"
"273","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.003,-119.7081,"Arthropoda","Insecta"
"274","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.003,-119.7081,"Arthropoda","Insecta"
"275","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.0051,-119.7508,"Arthropoda","Insecta"
"276","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.0051,-119.7508,"Arthropoda","Insecta"
"277","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.0051,-119.7508,"Arthropoda","Insecta"
"278","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.0051,-119.7508,"Arthropoda","Insecta"
"279","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.0051,-119.7508,"Arthropoda","Insecta"
"280","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Cultellunguis","Cultellunguis hatchi","Cultellunguis hatchi",34.0051,-119.7508,"Arthropoda","Insecta"
"281","Cal-IBIS",6,2011,"Santa Cruz","Coleoptera","Cantharidae","Frostia",NA,"Frostia",34.017232,-119.786686,"Arthropoda","Insecta"
"282","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Cantharidae","Frostia",NA,"Frostia",34.0316,-119.7026,"Arthropoda","Insecta"
"283","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0016,-119.7143,"Arthropoda","Insecta"
"284","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0177,-119.8065,"Arthropoda","Insecta"
"285","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0177,-119.8065,"Arthropoda","Insecta"
"286","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0051,-119.7508,"Arthropoda","Insecta"
"287","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0051,-119.7508,"Arthropoda","Insecta"
"288","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"289","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"290","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"291","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"292","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"293","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"294","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"295","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"296","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"297","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"298","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"299","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"300","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Frostia","Frostia laticollis","Frostia laticollis",34.0263,-119.6958,"Arthropoda","Insecta"
"301","Cal-IBIS",5,1981,"Santa Catalina","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",33.3749,-118.3541,"Arthropoda","Insecta"
"302","Cal-IBIS",5,1981,"Santa Catalina","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",33.3749,-118.3541,"Arthropoda","Insecta"
"303","Cal-IBIS",3,1989,"Santa Cruz","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",33.9967,-119.7246,"Arthropoda","Insecta"
"304","Cal-IBIS",3,1989,"Santa Cruz","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",33.9967,-119.7246,"Arthropoda","Insecta"
"305","Cal-IBIS",6,2005,"Santa Cruz","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",33.9963,-119.7281,"Arthropoda","Insecta"
"306","Cal-IBIS",5,1975,"Santa Cruz","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",33.9967,-119.7246,"Arthropoda","Insecta"
"307","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",33.9967,-119.7246,"Arthropoda","Insecta"
"308","Cal-IBIS",5,1979,"Santa Cruz","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",33.9967,-119.7246,"Arthropoda","Insecta"
"309","Cal-IBIS",5,2009,"Santa Cruz","Coleoptera","Cantharidae","Pacificanthia","Pacificanthia consors","Pacificanthia consors",34.003,-119.7081,"Arthropoda","Insecta"
